"Record","Plot","Row","Column","Cp","Csp","Entry","Year","Location","Genotype","Trait","Value","ID","IDROW","IDCOL","IDX","IDROWCOL","adjmth1","adjmth3","adjmth13"
177,434,5,2,0,0,177,2019,"Preston","BxN-RIL-354-11","W3",4,"2019_Preston_BxN-RIL-354-11","2019_Preston_W3_5","2019_Preston_W3_2","2019_Preston_W3","2019_Preston_W3_5_2",4.35555555555556,4.03113612004287,4.15317077527688
407,435,5,2,0,0,407,2019,"Preston","NxB-RIL-363-14","STD",1,"2019_Preston_NxB-RIL-363-14","2019_Preston_STD_5","2019_Preston_STD_2","2019_Preston_STD","2019_Preston_STD_5_2",1.14444444444444,0.932876334850697,1.07732077929514
407,435,5,2,0,0,407,2019,"Preston","NxB-RIL-363-14","V1",2,"2019_Preston_NxB-RIL-363-14","2019_Preston_V1_5","2019_Preston_V1_2","2019_Preston_V1","2019_Preston_V1_5_2",2.03333333333333,1.97029969377646,2.00363302710979
407,435,5,2,0,0,407,2019,"Preston","NxB-RIL-363-14","V2",1,"2019_Preston_NxB-RIL-363-14","2019_Preston_V2_5","2019_Preston_V2_2","2019_Preston_V2","2019_Preston_V2_5_2",0.877777777777778,0.417061030706793,0.680607244046252
407,435,5,2,0,0,407,2019,"Preston","NxB-RIL-363-14","V3",1,"2019_Preston_NxB-RIL-363-14","2019_Preston_V3_5","2019_Preston_V3_2","2019_Preston_V3","2019_Preston_V3_5_2",1.17777777777778,0.630079033007903,0.807856810785681
407,435,5,2,0,0,407,2019,"Preston","NxB-RIL-363-14","W1",1,"2019_Preston_NxB-RIL-363-14","2019_Preston_W1_5","2019_Preston_W1_2","2019_Preston_W1","2019_Preston_W1_5_2",1.13333333333333,1.12688440311484,0.821002494896802
407,435,5,2,0,0,407,2019,"Preston","NxB-RIL-363-14","W2",4,"2019_Preston_NxB-RIL-363-14","2019_Preston_W2_5","2019_Preston_W2_2","2019_Preston_W2","2019_Preston_W2_5_2",4.92222222222222,4.65470281634075,5.19677501617157
407,435,5,2,0,0,407,2019,"Preston","NxB-RIL-363-14","W3",0,"2019_Preston_NxB-RIL-363-14","2019_Preston_W3_5","2019_Preston_W3_2","2019_Preston_W3","2019_Preston_W3_5_2",0,0,0
298,436,5,2,0,0,298,2019,"Preston","BxN-RIL-359-18","STD",1,"2019_Preston_BxN-RIL-359-18","2019_Preston_STD_5","2019_Preston_STD_2","2019_Preston_STD","2019_Preston_STD_5_2",1.14444444444444,0.932876334850697,1.07732077929514
298,436,5,2,0,0,298,2019,"Preston","BxN-RIL-359-18","V1",1,"2019_Preston_BxN-RIL-359-18","2019_Preston_V1_5","2019_Preston_V1_2","2019_Preston_V1","2019_Preston_V1_5_2",1.03333333333333,0.970299693776457,1.00363302710979
298,436,5,2,0,0,298,2019,"Preston","BxN-RIL-359-18","V2",1,"2019_Preston_BxN-RIL-359-18","2019_Preston_V2_5","2019_Preston_V2_2","2019_Preston_V2","2019_Preston_V2_5_2",0.877777777777778,0.417061030706793,0.680607244046252
298,436,5,2,0,0,298,2019,"Preston","BxN-RIL-359-18","V3",1,"2019_Preston_BxN-RIL-359-18","2019_Preston_V3_5","2019_Preston_V3_2","2019_Preston_V3","2019_Preston_V3_5_2",1.17777777777778,0.630079033007903,0.807856810785681
298,436,5,2,0,0,298,2019,"Preston","BxN-RIL-359-18","W1",1,"2019_Preston_BxN-RIL-359-18","2019_Preston_W1_5","2019_Preston_W1_2","2019_Preston_W1","2019_Preston_W1_5_2",1.13333333333333,1.12688440311484,0.821002494896802
298,436,5,2,0,0,298,2019,"Preston","BxN-RIL-359-18","W2",5,"2019_Preston_BxN-RIL-359-18","2019_Preston_W2_5","2019_Preston_W2_2","2019_Preston_W2","2019_Preston_W2_5_2",5.92222222222222,5.65470281634075,6.19677501617157
298,436,5,2,0,0,298,2019,"Preston","BxN-RIL-359-18","W3",2,"2019_Preston_BxN-RIL-359-18","2019_Preston_W3_5","2019_Preston_W3_2","2019_Preston_W3","2019_Preston_W3_5_2",2.35555555555556,2.03113612004287,2.15317077527688
132,437,5,2,0,0,132,2019,"Preston","BxN-RIL-352-13","STD",1,"2019_Preston_BxN-RIL-352-13","2019_Preston_STD_5","2019_Preston_STD_2","2019_Preston_STD","2019_Preston_STD_5_2",1.14444444444444,0.932876334850697,1.07732077929514
132,437,5,2,0,0,132,2019,"Preston","BxN-RIL-352-13","V1",2,"2019_Preston_BxN-RIL-352-13","2019_Preston_V1_5","2019_Preston_V1_2","2019_Preston_V1","2019_Preston_V1_5_2",2.03333333333333,1.97029969377646,2.00363302710979
132,437,5,2,0,0,132,2019,"Preston","BxN-RIL-352-13","V2",1,"2019_Preston_BxN-RIL-352-13","2019_Preston_V2_5","2019_Preston_V2_2","2019_Preston_V2","2019_Preston_V2_5_2",0.877777777777778,0.417061030706793,0.680607244046252
132,437,5,2,0,0,132,2019,"Preston","BxN-RIL-352-13","V3",2,"2019_Preston_BxN-RIL-352-13","2019_Preston_V3_5","2019_Preston_V3_2","2019_Preston_V3","2019_Preston_V3_5_2",2.17777777777778,1.6300790330079,1.80785681078568
132,437,5,2,0,0,132,2019,"Preston","BxN-RIL-352-13","W1",1,"2019_Preston_BxN-RIL-352-13","2019_Preston_W1_5","2019_Preston_W1_2","2019_Preston_W1","2019_Preston_W1_5_2",1.13333333333333,1.12688440311484,0.821002494896802
132,437,5,2,0,0,132,2019,"Preston","BxN-RIL-352-13","W2",4,"2019_Preston_BxN-RIL-352-13","2019_Preston_W2_5","2019_Preston_W2_2","2019_Preston_W2","2019_Preston_W2_5_2",4.92222222222222,4.65470281634075,5.19677501617157
132,437,5,2,0,0,132,2019,"Preston","BxN-RIL-352-13","W3",1,"2019_Preston_BxN-RIL-352-13","2019_Preston_W3_5","2019_Preston_W3_2","2019_Preston_W3","2019_Preston_W3_5_2",1.35555555555556,1.03113612004287,1.15317077527688
715,438,5,2,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_5","2019_Preston_STD_2","2019_Preston_STD","2019_Preston_STD_5_2",3.14444444444444,2.9328763348507,3.07732077929514
715,438,5,2,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_5","2019_Preston_V1_2","2019_Preston_V1","2019_Preston_V1_5_2",3.03333333333333,2.97029969377646,3.00363302710979
715,438,5,2,1,0,715,2019,"Preston","NorLin","V2",4,"2019_Preston_NorLin","2019_Preston_V2_5","2019_Preston_V2_2","2019_Preston_V2","2019_Preston_V2_5_2",3.87777777777778,3.41706103070679,3.68060724404625
715,438,5,2,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_5","2019_Preston_V3_2","2019_Preston_V3","2019_Preston_V3_5_2",3.17777777777778,2.6300790330079,2.80785681078568
715,438,5,2,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_5","2019_Preston_W1_2","2019_Preston_W1","2019_Preston_W1_5_2",1.13333333333333,1.12688440311484,0.821002494896802
715,438,5,2,1,0,715,2019,"Preston","NorLin","W2",2,"2019_Preston_NorLin","2019_Preston_W2_5","2019_Preston_W2_2","2019_Preston_W2","2019_Preston_W2_5_2",2.92222222222222,2.65470281634075,3.19677501617157
715,438,5,2,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_5","2019_Preston_W3_2","2019_Preston_W3","2019_Preston_W3_5_2",2.35555555555556,2.03113612004287,2.15317077527688
612,439,5,2,0,0,612,2019,"Preston","NxB-RIL-372-15","STD",3,"2019_Preston_NxB-RIL-372-15","2019_Preston_STD_5","2019_Preston_STD_2","2019_Preston_STD","2019_Preston_STD_5_2",3.14444444444444,2.9328763348507,3.07732077929514
612,439,5,2,0,0,612,2019,"Preston","NxB-RIL-372-15","V1",3,"2019_Preston_NxB-RIL-372-15","2019_Preston_V1_5","2019_Preston_V1_2","2019_Preston_V1","2019_Preston_V1_5_2",3.03333333333333,2.97029969377646,3.00363302710979
612,439,5,2,0,0,612,2019,"Preston","NxB-RIL-372-15","V2",3,"2019_Preston_NxB-RIL-372-15","2019_Preston_V2_5","2019_Preston_V2_2","2019_Preston_V2","2019_Preston_V2_5_2",2.87777777777778,2.41706103070679,2.68060724404625
612,439,5,2,0,0,612,2019,"Preston","NxB-RIL-372-15","V3",3,"2019_Preston_NxB-RIL-372-15","2019_Preston_V3_5","2019_Preston_V3_2","2019_Preston_V3","2019_Preston_V3_5_2",3.17777777777778,2.6300790330079,2.80785681078568
612,439,5,2,0,0,612,2019,"Preston","NxB-RIL-372-15","W1",1,"2019_Preston_NxB-RIL-372-15","2019_Preston_W1_5","2019_Preston_W1_2","2019_Preston_W1","2019_Preston_W1_5_2",1.13333333333333,1.12688440311484,0.821002494896802
612,439,5,2,0,0,612,2019,"Preston","NxB-RIL-372-15","W2",2,"2019_Preston_NxB-RIL-372-15","2019_Preston_W2_5","2019_Preston_W2_2","2019_Preston_W2","2019_Preston_W2_5_2",2.92222222222222,2.65470281634075,3.19677501617157
612,439,5,2,0,0,612,2019,"Preston","NxB-RIL-372-15","W3",3,"2019_Preston_NxB-RIL-372-15","2019_Preston_W3_5","2019_Preston_W3_2","2019_Preston_W3","2019_Preston_W3_5_2",3.35555555555556,3.03113612004287,3.15317077527688
214,440,5,2,0,0,214,2019,"Preston","BxN-RIL-356-3","STD",2,"2019_Preston_BxN-RIL-356-3","2019_Preston_STD_5","2019_Preston_STD_2","2019_Preston_STD","2019_Preston_STD_5_2",2.14444444444444,1.9328763348507,2.07732077929514
214,440,5,2,0,0,214,2019,"Preston","BxN-RIL-356-3","V1",3,"2019_Preston_BxN-RIL-356-3","2019_Preston_V1_5","2019_Preston_V1_2","2019_Preston_V1","2019_Preston_V1_5_2",3.03333333333333,2.97029969377646,3.00363302710979
214,440,5,2,0,0,214,2019,"Preston","BxN-RIL-356-3","V2",3,"2019_Preston_BxN-RIL-356-3","2019_Preston_V2_5","2019_Preston_V2_2","2019_Preston_V2","2019_Preston_V2_5_2",2.87777777777778,2.41706103070679,2.68060724404625
214,440,5,2,0,0,214,2019,"Preston","BxN-RIL-356-3","V3",3,"2019_Preston_BxN-RIL-356-3","2019_Preston_V3_5","2019_Preston_V3_2","2019_Preston_V3","2019_Preston_V3_5_2",3.17777777777778,2.6300790330079,2.80785681078568
214,440,5,2,0,0,214,2019,"Preston","BxN-RIL-356-3","W1",2,"2019_Preston_BxN-RIL-356-3","2019_Preston_W1_5","2019_Preston_W1_2","2019_Preston_W1","2019_Preston_W1_5_2",2.13333333333333,2.12688440311484,1.8210024948968
214,440,5,2,0,0,214,2019,"Preston","BxN-RIL-356-3","W2",5,"2019_Preston_BxN-RIL-356-3","2019_Preston_W2_5","2019_Preston_W2_2","2019_Preston_W2","2019_Preston_W2_5_2",5.92222222222222,5.65470281634075,6.19677501617157
214,440,5,2,0,0,214,2019,"Preston","BxN-RIL-356-3","W3",7,"2019_Preston_BxN-RIL-356-3","2019_Preston_W3_5","2019_Preston_W3_2","2019_Preston_W3","2019_Preston_W3_5_2",7.35555555555556,7.03113612004287,7.15317077527688
120,441,5,2,0,0,120,2019,"Preston","BxN-RIL-351-19","STD",2,"2019_Preston_BxN-RIL-351-19","2019_Preston_STD_5","2019_Preston_STD_2","2019_Preston_STD","2019_Preston_STD_5_2",2.14444444444444,1.9328763348507,2.07732077929514
120,441,5,2,0,0,120,2019,"Preston","BxN-RIL-351-19","V1",3,"2019_Preston_BxN-RIL-351-19","2019_Preston_V1_5","2019_Preston_V1_2","2019_Preston_V1","2019_Preston_V1_5_2",3.03333333333333,2.97029969377646,3.00363302710979
120,441,5,2,0,0,120,2019,"Preston","BxN-RIL-351-19","V2",3,"2019_Preston_BxN-RIL-351-19","2019_Preston_V2_5","2019_Preston_V2_2","2019_Preston_V2","2019_Preston_V2_5_2",2.87777777777778,2.41706103070679,2.68060724404625
120,441,5,2,0,0,120,2019,"Preston","BxN-RIL-351-19","V3",4,"2019_Preston_BxN-RIL-351-19","2019_Preston_V3_5","2019_Preston_V3_2","2019_Preston_V3","2019_Preston_V3_5_2",4.17777777777778,3.6300790330079,3.80785681078568
120,441,5,2,0,0,120,2019,"Preston","BxN-RIL-351-19","W1",2,"2019_Preston_BxN-RIL-351-19","2019_Preston_W1_5","2019_Preston_W1_2","2019_Preston_W1","2019_Preston_W1_5_2",2.13333333333333,2.12688440311484,1.8210024948968
120,441,5,2,0,0,120,2019,"Preston","BxN-RIL-351-19","W2",6,"2019_Preston_BxN-RIL-351-19","2019_Preston_W2_5","2019_Preston_W2_2","2019_Preston_W2","2019_Preston_W2_5_2",6.92222222222222,6.65470281634075,7.19677501617157
120,441,5,2,0,0,120,2019,"Preston","BxN-RIL-351-19","W3",7,"2019_Preston_BxN-RIL-351-19","2019_Preston_W3_5","2019_Preston_W3_2","2019_Preston_W3","2019_Preston_W3_5_2",7.35555555555556,7.03113612004287,7.15317077527688
425,442,5,2,0,0,425,2019,"Preston","NxB-RIL-364-9","STD",4,"2019_Preston_NxB-RIL-364-9","2019_Preston_STD_5","2019_Preston_STD_2","2019_Preston_STD","2019_Preston_STD_5_2",4.14444444444444,3.9328763348507,4.07732077929514
425,442,5,2,0,0,425,2019,"Preston","NxB-RIL-364-9","V1",3,"2019_Preston_NxB-RIL-364-9","2019_Preston_V1_5","2019_Preston_V1_2","2019_Preston_V1","2019_Preston_V1_5_2",3.03333333333333,2.97029969377646,3.00363302710979
425,442,5,2,0,0,425,2019,"Preston","NxB-RIL-364-9","V2",3,"2019_Preston_NxB-RIL-364-9","2019_Preston_V2_5","2019_Preston_V2_2","2019_Preston_V2","2019_Preston_V2_5_2",2.87777777777778,2.41706103070679,2.68060724404625
425,442,5,2,0,0,425,2019,"Preston","NxB-RIL-364-9","V3",4,"2019_Preston_NxB-RIL-364-9","2019_Preston_V3_5","2019_Preston_V3_2","2019_Preston_V3","2019_Preston_V3_5_2",4.17777777777778,3.6300790330079,3.80785681078568
425,442,5,2,0,0,425,2019,"Preston","NxB-RIL-364-9","W1",1,"2019_Preston_NxB-RIL-364-9","2019_Preston_W1_5","2019_Preston_W1_2","2019_Preston_W1","2019_Preston_W1_5_2",1.13333333333333,1.12688440311484,0.821002494896802
425,442,5,2,0,0,425,2019,"Preston","NxB-RIL-364-9","W2",6,"2019_Preston_NxB-RIL-364-9","2019_Preston_W2_5","2019_Preston_W2_2","2019_Preston_W2","2019_Preston_W2_5_2",6.92222222222222,6.65470281634075,7.19677501617157
425,442,5,2,0,0,425,2019,"Preston","NxB-RIL-364-9","W3",8,"2019_Preston_NxB-RIL-364-9","2019_Preston_W3_5","2019_Preston_W3_2","2019_Preston_W3","2019_Preston_W3_5_2",8.35555555555556,8.03113612004287,8.15317077527689
271,443,5,3,0,0,271,2019,"Preston","BxN-RIL-358-21","STD",3,"2019_Preston_BxN-RIL-358-21","2019_Preston_STD_5","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_5_3",3.04444444444444,3.19553415500014,2.97732077929514
271,443,5,3,0,0,271,2019,"Preston","BxN-RIL-358-21","V1",3,"2019_Preston_BxN-RIL-358-21","2019_Preston_V1_5","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_5_3",2.83333333333333,2.97029969377646,2.80363302710979
271,443,5,3,0,0,271,2019,"Preston","BxN-RIL-358-21","V2",3,"2019_Preston_BxN-RIL-358-21","2019_Preston_V2_5","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_5_3",3.17777777777778,2.80282946626847,2.98060724404625
271,443,5,3,0,0,271,2019,"Preston","BxN-RIL-358-21","V3",5,"2019_Preston_BxN-RIL-358-21","2019_Preston_V3_5","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_5_3",4.97777777777778,4.6300790330079,4.60785681078568
271,443,5,3,0,0,271,2019,"Preston","BxN-RIL-358-21","W1",3,"2019_Preston_BxN-RIL-358-21","2019_Preston_W1_5","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_5_3",3.33333333333333,3.12688440311484,3.0210024948968
271,443,5,3,0,0,271,2019,"Preston","BxN-RIL-358-21","W2",8,"2019_Preston_BxN-RIL-358-21","2019_Preston_W2_5","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_5_3",8.22222222222222,8.65470281634075,8.49677501617157
271,443,5,3,0,0,271,2019,"Preston","BxN-RIL-358-21","W3",8,"2019_Preston_BxN-RIL-358-21","2019_Preston_W3_5","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_5_3",7.65555555555556,7.56409431939979,7.45317077527688
334,444,5,3,0,0,334,2019,"Preston","BxN-RIL-360-26","STD",3,"2019_Preston_BxN-RIL-360-26","2019_Preston_STD_5","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_5_3",3.04444444444444,3.19553415500014,2.97732077929514
334,444,5,3,0,0,334,2019,"Preston","BxN-RIL-360-26","V1",4,"2019_Preston_BxN-RIL-360-26","2019_Preston_V1_5","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_5_3",3.83333333333333,3.97029969377646,3.80363302710979
334,444,5,3,0,0,334,2019,"Preston","BxN-RIL-360-26","V2",3,"2019_Preston_BxN-RIL-360-26","2019_Preston_V2_5","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_5_3",3.17777777777778,2.80282946626847,2.98060724404625
334,444,5,3,0,0,334,2019,"Preston","BxN-RIL-360-26","V3",5,"2019_Preston_BxN-RIL-360-26","2019_Preston_V3_5","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_5_3",4.97777777777778,4.6300790330079,4.60785681078568
334,444,5,3,0,0,334,2019,"Preston","BxN-RIL-360-26","W1",3,"2019_Preston_BxN-RIL-360-26","2019_Preston_W1_5","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_5_3",3.33333333333333,3.12688440311484,3.0210024948968
334,444,5,3,0,0,334,2019,"Preston","BxN-RIL-360-26","W2",8,"2019_Preston_BxN-RIL-360-26","2019_Preston_W2_5","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_5_3",8.22222222222222,8.65470281634075,8.49677501617157
334,444,5,3,0,0,334,2019,"Preston","BxN-RIL-360-26","W3",9,"2019_Preston_BxN-RIL-360-26","2019_Preston_W3_5","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_5_3",8.65555555555556,8.56409431939979,8.45317077527688
354,445,5,3,0,0,354,2019,"Preston","NxB-RIL-361-15","STD",2,"2019_Preston_NxB-RIL-361-15","2019_Preston_STD_5","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_5_3",2.04444444444444,2.19553415500014,1.97732077929514
354,445,5,3,0,0,354,2019,"Preston","NxB-RIL-361-15","V1",3,"2019_Preston_NxB-RIL-361-15","2019_Preston_V1_5","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_5_3",2.83333333333333,2.97029969377646,2.80363302710979
354,445,5,3,0,0,354,2019,"Preston","NxB-RIL-361-15","V2",2,"2019_Preston_NxB-RIL-361-15","2019_Preston_V2_5","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_5_3",2.17777777777778,1.80282946626847,1.98060724404625
354,445,5,3,0,0,354,2019,"Preston","NxB-RIL-361-15","V3",3,"2019_Preston_NxB-RIL-361-15","2019_Preston_V3_5","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_5_3",2.97777777777778,2.6300790330079,2.60785681078568
354,445,5,3,0,0,354,2019,"Preston","NxB-RIL-361-15","W1",2,"2019_Preston_NxB-RIL-361-15","2019_Preston_W1_5","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_5_3",2.33333333333333,2.12688440311484,2.0210024948968
354,445,5,3,0,0,354,2019,"Preston","NxB-RIL-361-15","W2",3,"2019_Preston_NxB-RIL-361-15","2019_Preston_W2_5","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_5_3",3.22222222222222,3.65470281634075,3.49677501617157
354,445,5,3,0,0,354,2019,"Preston","NxB-RIL-361-15","W3",3,"2019_Preston_NxB-RIL-361-15","2019_Preston_W3_5","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_5_3",2.65555555555556,2.56409431939979,2.45317077527688
651,446,5,3,0,0,651,2019,"Preston","NxB-RIL-373-26","STD",2,"2019_Preston_NxB-RIL-373-26","2019_Preston_STD_5","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_5_3",2.04444444444444,2.19553415500014,1.97732077929514
651,446,5,3,0,0,651,2019,"Preston","NxB-RIL-373-26","V1",3,"2019_Preston_NxB-RIL-373-26","2019_Preston_V1_5","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_5_3",2.83333333333333,2.97029969377646,2.80363302710979
651,446,5,3,0,0,651,2019,"Preston","NxB-RIL-373-26","V2",3,"2019_Preston_NxB-RIL-373-26","2019_Preston_V2_5","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_5_3",3.17777777777778,2.80282946626847,2.98060724404625
651,446,5,3,0,0,651,2019,"Preston","NxB-RIL-373-26","V3",2,"2019_Preston_NxB-RIL-373-26","2019_Preston_V3_5","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_5_3",1.97777777777778,1.6300790330079,1.60785681078568
651,446,5,3,0,0,651,2019,"Preston","NxB-RIL-373-26","W1",1,"2019_Preston_NxB-RIL-373-26","2019_Preston_W1_5","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_5_3",1.33333333333333,1.12688440311484,1.0210024948968
651,446,5,3,0,0,651,2019,"Preston","NxB-RIL-373-26","W2",2,"2019_Preston_NxB-RIL-373-26","2019_Preston_W2_5","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_5_3",2.22222222222222,2.65470281634075,2.49677501617157
651,446,5,3,0,0,651,2019,"Preston","NxB-RIL-373-26","W3",3,"2019_Preston_NxB-RIL-373-26","2019_Preston_W3_5","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_5_3",2.65555555555556,2.56409431939979,2.45317077527688
715,447,5,3,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_5","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_5_3",2.04444444444444,2.19553415500014,1.97732077929514
715,447,5,3,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_5","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_5_3",2.83333333333333,2.97029969377646,2.80363302710979
715,447,5,3,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_5","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_5_3",3.17777777777778,2.80282946626847,2.98060724404625
715,447,5,3,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_5","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_5_3",2.97777777777778,2.6300790330079,2.60785681078568
715,447,5,3,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_5","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_5_3",1.33333333333333,1.12688440311484,1.0210024948968
715,447,5,3,1,0,715,2019,"Preston","NorLin","W2",2,"2019_Preston_NorLin","2019_Preston_W2_5","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_5_3",2.22222222222222,2.65470281634075,2.49677501617157
715,447,5,3,1,0,715,2019,"Preston","NorLin","W3",4,"2019_Preston_NorLin","2019_Preston_W3_5","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_5_3",3.65555555555556,3.56409431939979,3.45317077527688
623,448,5,3,0,0,623,2019,"Preston","NxB-RIL-372-29","STD",3,"2019_Preston_NxB-RIL-372-29","2019_Preston_STD_5","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_5_3",3.04444444444444,3.19553415500014,2.97732077929514
623,448,5,3,0,0,623,2019,"Preston","NxB-RIL-372-29","V1",2,"2019_Preston_NxB-RIL-372-29","2019_Preston_V1_5","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_5_3",1.83333333333333,1.97029969377646,1.80363302710979
623,448,5,3,0,0,623,2019,"Preston","NxB-RIL-372-29","V2",3,"2019_Preston_NxB-RIL-372-29","2019_Preston_V2_5","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_5_3",3.17777777777778,2.80282946626847,2.98060724404625
623,448,5,3,0,0,623,2019,"Preston","NxB-RIL-372-29","V3",4,"2019_Preston_NxB-RIL-372-29","2019_Preston_V3_5","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_5_3",3.97777777777778,3.6300790330079,3.60785681078568
623,448,5,3,0,0,623,2019,"Preston","NxB-RIL-372-29","W1",3,"2019_Preston_NxB-RIL-372-29","2019_Preston_W1_5","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_5_3",3.33333333333333,3.12688440311484,3.0210024948968
623,448,5,3,0,0,623,2019,"Preston","NxB-RIL-372-29","W2",6,"2019_Preston_NxB-RIL-372-29","2019_Preston_W2_5","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_5_3",6.22222222222222,6.65470281634075,6.49677501617157
623,448,5,3,0,0,623,2019,"Preston","NxB-RIL-372-29","W3",6,"2019_Preston_NxB-RIL-372-29","2019_Preston_W3_5","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_5_3",5.65555555555556,5.56409431939979,5.45317077527688
285,449,5,3,0,0,285,2019,"Preston","BxN-RIL-359-5","STD",3,"2019_Preston_BxN-RIL-359-5","2019_Preston_STD_5","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_5_3",3.04444444444444,3.19553415500014,2.97732077929514
285,449,5,3,0,0,285,2019,"Preston","BxN-RIL-359-5","V1",3,"2019_Preston_BxN-RIL-359-5","2019_Preston_V1_5","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_5_3",2.83333333333333,2.97029969377646,2.80363302710979
285,449,5,3,0,0,285,2019,"Preston","BxN-RIL-359-5","V2",3,"2019_Preston_BxN-RIL-359-5","2019_Preston_V2_5","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_5_3",3.17777777777778,2.80282946626847,2.98060724404625
285,449,5,3,0,0,285,2019,"Preston","BxN-RIL-359-5","V3",3,"2019_Preston_BxN-RIL-359-5","2019_Preston_V3_5","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_5_3",2.97777777777778,2.6300790330079,2.60785681078568
285,449,5,3,0,0,285,2019,"Preston","BxN-RIL-359-5","W1",2,"2019_Preston_BxN-RIL-359-5","2019_Preston_W1_5","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_5_3",2.33333333333333,2.12688440311484,2.0210024948968
285,449,5,3,0,0,285,2019,"Preston","BxN-RIL-359-5","W2",5,"2019_Preston_BxN-RIL-359-5","2019_Preston_W2_5","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_5_3",5.22222222222222,5.65470281634075,5.49677501617157
285,449,5,3,0,0,285,2019,"Preston","BxN-RIL-359-5","W3",6,"2019_Preston_BxN-RIL-359-5","2019_Preston_W3_5","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_5_3",5.65555555555556,5.56409431939979,5.45317077527688
507,450,5,3,0,0,507,2019,"Preston","NxB-RIL-367-22","STD",2,"2019_Preston_NxB-RIL-367-22","2019_Preston_STD_5","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_5_3",2.04444444444444,2.19553415500014,1.97732077929514
