"Record","Plot","Row","Column","Cp","Csp","Entry","Year","Location","Genotype","Trait","Value","ID","IDROW","IDCOL","IDX","IDROWCOL","adjmth1","adjmth3","adjmth13","IDXGT"
715,375,4,4,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_4","2019_Preston_STD_4","2019_Preston_STD","2019_Preston_STD_4_4",2.71111111111111,2.9328763348507,2.64398744596181,"2019_Preston_STD_NorLin"
715,375,4,4,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_4","2019_Preston_V1_4","2019_Preston_V1","2019_Preston_V1_4_4",2.93333333333333,2.97029969377646,2.90363302710979,"2019_Preston_V1_NorLin"
715,375,4,4,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_4","2019_Preston_V2_4","2019_Preston_V2","2019_Preston_V2_4_4",2.85555555555556,2.80282946626847,2.65838502182403,"2019_Preston_V2_NorLin"
715,375,4,4,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_4","2019_Preston_V3_4","2019_Preston_V3","2019_Preston_V3_4_4",2.71111111111111,2.6300790330079,2.34119014411901,"2019_Preston_V3_NorLin"
715,375,4,4,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_4","2019_Preston_W1_4","2019_Preston_W1","2019_Preston_W1_4_4",1.35555555555556,1.12688440311484,1.04322471711902,"2019_Preston_W1_NorLin"
715,375,4,4,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_4","2019_Preston_W2_4","2019_Preston_W2","2019_Preston_W2_4_4",4.12222222222222,3.89440277155794,4.39677501617157,"2019_Preston_W2_NorLin"
715,375,4,4,1,0,715,2019,"Preston","NorLin","W3",4,"2019_Preston_NorLin","2019_Preston_W3_4","2019_Preston_W3_4","2019_Preston_W3","2019_Preston_W3_4_4",2.77777777777778,3.56409431939979,2.57539299749911,"2019_Preston_W3_NorLin"
715,384,4,5,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_4","2019_Preston_STD_5","2019_Preston_STD","2019_Preston_STD_4_5",2.61111111111111,2.9328763348507,2.54398744596181,"2019_Preston_STD_NorLin"
715,384,4,5,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_4","2019_Preston_V1_5","2019_Preston_V1","2019_Preston_V1_4_5",2.23333333333333,2.08651828334684,2.20363302710979,"2019_Preston_V1_NorLin"
715,384,4,5,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_4","2019_Preston_V2_5","2019_Preston_V2","2019_Preston_V2_4_5",2.65555555555556,2.18859790183016,2.45838502182403,"2019_Preston_V2_NorLin"
715,384,4,5,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_4","2019_Preston_V3_5","2019_Preston_V3","2019_Preston_V3_4_5",2.01111111111111,2.15028039284054,1.64119014411901,"2019_Preston_V3_NorLin"
715,384,4,5,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_4","2019_Preston_W1_5","2019_Preston_W1","2019_Preston_W1_4_5",1.75555555555556,1.12688440311484,1.44322471711902,"2019_Preston_W1_NorLin"
715,384,4,5,1,0,715,2019,"Preston","NorLin","W2",2,"2019_Preston_NorLin","2019_Preston_W2_4","2019_Preston_W2_5","2019_Preston_W2","2019_Preston_W2_4_5",2.32222222222222,2.65470281634075,2.59677501617157,"2019_Preston_W2_NorLin"
715,384,4,5,1,0,715,2019,"Preston","NorLin","W3",0,"2019_Preston_NorLin","2019_Preston_W3_4","2019_Preston_W3_5","2019_Preston_W3","2019_Preston_W3_4_5",0,0,0,"2019_Preston_W3_NorLin"
715,393,4,6,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_4","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_4_6",3.41111111111111,2.9328763348507,3.34398744596181,"2019_Preston_STD_NorLin"
715,393,4,6,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_4","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_4_6",2.43333333333333,2.08651828334684,2.40363302710979,"2019_Preston_V1_NorLin"
715,393,4,6,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_4","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_4_6",2.85555555555556,2.18859790183016,2.65838502182403,"2019_Preston_V2_NorLin"
715,393,4,6,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_4","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_4_6",1.71111111111111,2.15028039284054,1.34119014411901,"2019_Preston_V3_NorLin"
715,393,4,6,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_4","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_4_6",1.75555555555556,1.12688440311484,1.44322471711902,"2019_Preston_W1_NorLin"
715,393,4,6,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_4","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_4_6",4.32222222222222,3.89440277155794,4.59677501617157,"2019_Preston_W2_NorLin"
715,393,4,6,1,0,715,2019,"Preston","NorLin","W3",4,"2019_Preston_NorLin","2019_Preston_W3_4","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_4_6",3.37777777777778,3.56409431939979,3.17539299749911,"2019_Preston_W3_NorLin"
715,402,4,7,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_4","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_4_7",2.01111111111111,2.19553415500014,1.94398744596181,"2019_Preston_STD_NorLin"
715,402,4,7,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_4","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_4_7",2.13333333333333,2.08651828334684,2.10363302710979,"2019_Preston_V1_NorLin"
715,402,4,7,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_4","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_4_7",2.25555555555556,2.18859790183016,2.05838502182403,"2019_Preston_V2_NorLin"
715,402,4,7,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_4","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_4_7",2.51111111111111,2.6300790330079,2.14119014411901,"2019_Preston_V3_NorLin"
715,402,4,7,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_4","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_4_7",1.55555555555556,1.12688440311484,1.24322471711902,"2019_Preston_W1_NorLin"
715,402,4,7,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_4","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_4_7",3.22222222222222,3.27455279394935,3.49677501617157,"2019_Preston_W2_NorLin"
715,402,4,7,1,0,715,2019,"Preston","NorLin","W3",5,"2019_Preston_NorLin","2019_Preston_W3_4","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_4_7",3.77777777777778,4.33057341907824,3.57539299749911,"2019_Preston_W3_NorLin"
715,411,4,8,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_4","2019_Preston_STD_8","2019_Preston_STD","2019_Preston_STD_4_8",2.21111111111111,2.19553415500014,2.14398744596181,"2019_Preston_STD_NorLin"
715,411,4,8,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_4","2019_Preston_V1_8","2019_Preston_V1","2019_Preston_V1_4_8",2.33333333333333,2.08651828334684,2.30363302710979,"2019_Preston_V1_NorLin"
715,411,4,8,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_4","2019_Preston_V2_8","2019_Preston_V2","2019_Preston_V2_4_8",2.35555555555556,2.18859790183016,2.15838502182403,"2019_Preston_V2_NorLin"
715,411,4,8,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_4","2019_Preston_V3_8","2019_Preston_V3","2019_Preston_V3_4_8",1.51111111111111,2.15028039284054,1.14119014411901,"2019_Preston_V3_NorLin"
715,411,4,8,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_4","2019_Preston_W1_8","2019_Preston_W1","2019_Preston_W1_4_8",1.55555555555556,1.12688440311484,1.24322471711902,"2019_Preston_W1_NorLin"
715,411,4,8,1,0,715,2019,"Preston","NorLin","W2",1,"2019_Preston_NorLin","2019_Preston_W2_4","2019_Preston_W2_8","2019_Preston_W2","2019_Preston_W2_4_8",1.62222222222222,2.03485283873215,1.89677501617157,"2019_Preston_W2_NorLin"
715,411,4,8,1,0,715,2019,"Preston","NorLin","W3",1,"2019_Preston_NorLin","2019_Preston_W3_4","2019_Preston_W3_8","2019_Preston_W3","2019_Preston_W3_4_8",0.377777777777778,1.26465702036442,0.175392997499107,"2019_Preston_W3_NorLin"
715,420,4,9,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_4","2019_Preston_STD_9","2019_Preston_STD","2019_Preston_STD_4_9",2.01111111111111,2.19553415500014,1.94398744596181,"2019_Preston_STD_NorLin"
715,420,4,9,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_4","2019_Preston_V1_9","2019_Preston_V1","2019_Preston_V1_4_9",2.13333333333333,2.08651828334684,2.10363302710979,"2019_Preston_V1_NorLin"
715,420,4,9,1,0,715,2019,"Preston","NorLin","V2",1,"2019_Preston_NorLin","2019_Preston_V2_4","2019_Preston_V2_9","2019_Preston_V2","2019_Preston_V2_4_9",1.35555555555556,1.57436633739184,1.15838502182403,"2019_Preston_V2_NorLin"
715,420,4,9,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_4","2019_Preston_V3_9","2019_Preston_V3","2019_Preston_V3_4_9",2.21111111111111,2.6300790330079,1.84119014411901,"2019_Preston_V3_NorLin"
715,420,4,9,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_4","2019_Preston_W1_9","2019_Preston_W1","2019_Preston_W1_4_9",2.35555555555556,1.12688440311484,2.04322471711902,"2019_Preston_W1_NorLin"
715,420,4,9,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_4","2019_Preston_W2_9","2019_Preston_W2","2019_Preston_W2_4_9",4.62222222222222,3.89440277155794,4.89677501617157,"2019_Preston_W2_NorLin"
715,420,4,9,1,0,715,2019,"Preston","NorLin","W3",3,"2019_Preston_NorLin","2019_Preston_W3_4","2019_Preston_W3_9","2019_Preston_W3","2019_Preston_W3_4_9",1.47777777777778,2.79761521972133,1.27539299749911,"2019_Preston_W3_NorLin"
715,429,5,1,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_5","2019_Preston_STD_1","2019_Preston_STD","2019_Preston_STD_5_1",3.54444444444444,2.9328763348507,3.47732077929514,"2019_Preston_STD_NorLin"
715,429,5,1,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_5","2019_Preston_V1_1","2019_Preston_V1","2019_Preston_V1_5_1",2.63333333333333,2.08651828334684,2.60363302710979,"2019_Preston_V1_NorLin"
715,429,5,1,1,0,715,2019,"Preston","NorLin","V2",1,"2019_Preston_NorLin","2019_Preston_V2_5","2019_Preston_V2_1","2019_Preston_V2","2019_Preston_V2_5_1",1.67777777777778,1.57436633739184,1.48060724404625,"2019_Preston_V2_NorLin"
715,429,5,1,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_5","2019_Preston_V3_1","2019_Preston_V3","2019_Preston_V3_5_1",2.77777777777778,2.15028039284054,2.40785681078568,"2019_Preston_V3_NorLin"
715,429,5,1,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_5","2019_Preston_W1_1","2019_Preston_W1","2019_Preston_W1_5_1",0.733333333333333,1.12688440311484,0.421002494896801,"2019_Preston_W1_NorLin"
715,429,5,1,1,0,715,2019,"Preston","NorLin","W2",1,"2019_Preston_NorLin","2019_Preston_W2_5","2019_Preston_W2_1","2019_Preston_W2","2019_Preston_W2_5_1",2.12222222222222,2.03485283873215,2.39677501617157,"2019_Preston_W2_NorLin"
715,429,5,1,1,0,715,2019,"Preston","NorLin","W3",0,"2019_Preston_NorLin","2019_Preston_W3_5","2019_Preston_W3_1","2019_Preston_W3","2019_Preston_W3_5_1",0,0,0,"2019_Preston_W3_NorLin"
715,438,5,2,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_5","2019_Preston_STD_2","2019_Preston_STD","2019_Preston_STD_5_2",3.14444444444444,2.9328763348507,3.07732077929514,"2019_Preston_STD_NorLin"
715,438,5,2,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_5","2019_Preston_V1_2","2019_Preston_V1","2019_Preston_V1_5_2",3.03333333333333,2.97029969377646,3.00363302710979,"2019_Preston_V1_NorLin"
715,438,5,2,1,0,715,2019,"Preston","NorLin","V2",4,"2019_Preston_NorLin","2019_Preston_V2_5","2019_Preston_V2_2","2019_Preston_V2","2019_Preston_V2_5_2",3.87777777777778,3.41706103070679,3.68060724404625,"2019_Preston_V2_NorLin"
715,438,5,2,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_5","2019_Preston_V3_2","2019_Preston_V3","2019_Preston_V3_5_2",3.17777777777778,2.6300790330079,2.80785681078568,"2019_Preston_V3_NorLin"
715,438,5,2,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_5","2019_Preston_W1_2","2019_Preston_W1","2019_Preston_W1_5_2",1.13333333333333,1.12688440311484,0.821002494896802,"2019_Preston_W1_NorLin"
715,438,5,2,1,0,715,2019,"Preston","NorLin","W2",2,"2019_Preston_NorLin","2019_Preston_W2_5","2019_Preston_W2_2","2019_Preston_W2","2019_Preston_W2_5_2",2.92222222222222,2.65470281634075,3.19677501617157,"2019_Preston_W2_NorLin"
715,438,5,2,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_5","2019_Preston_W3_2","2019_Preston_W3","2019_Preston_W3_5_2",2.35555555555556,2.03113612004287,2.15317077527688,"2019_Preston_W3_NorLin"
715,447,5,3,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_5","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_5_3",2.04444444444444,2.19553415500014,1.97732077929514,"2019_Preston_STD_NorLin"
715,447,5,3,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_5","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_5_3",2.83333333333333,2.97029969377646,2.80363302710979,"2019_Preston_V1_NorLin"
715,447,5,3,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_5","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_5_3",3.17777777777778,2.80282946626847,2.98060724404625,"2019_Preston_V2_NorLin"
715,447,5,3,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_5","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_5_3",2.97777777777778,2.6300790330079,2.60785681078568,"2019_Preston_V3_NorLin"
715,447,5,3,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_5","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_5_3",1.33333333333333,1.12688440311484,1.0210024948968,"2019_Preston_W1_NorLin"
715,447,5,3,1,0,715,2019,"Preston","NorLin","W2",2,"2019_Preston_NorLin","2019_Preston_W2_5","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_5_3",2.22222222222222,2.65470281634075,2.49677501617157,"2019_Preston_W2_NorLin"
715,447,5,3,1,0,715,2019,"Preston","NorLin","W3",4,"2019_Preston_NorLin","2019_Preston_W3_5","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_5_3",3.65555555555556,3.56409431939979,3.45317077527688,"2019_Preston_W3_NorLin"
715,456,5,4,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_5","2019_Preston_STD_4","2019_Preston_STD","2019_Preston_STD_5_4",2.04444444444444,2.19553415500014,1.97732077929514,"2019_Preston_STD_NorLin"
715,456,5,4,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_5","2019_Preston_V1_4","2019_Preston_V1","2019_Preston_V1_5_4",2.93333333333333,2.97029969377646,2.90363302710979,"2019_Preston_V1_NorLin"
715,456,5,4,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_5","2019_Preston_V2_4","2019_Preston_V2","2019_Preston_V2_5_4",2.07777777777778,2.18859790183016,1.88060724404625,"2019_Preston_V2_NorLin"
715,456,5,4,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_5","2019_Preston_V3_4","2019_Preston_V3","2019_Preston_V3_5_4",2.37777777777778,2.15028039284054,2.00785681078568,"2019_Preston_V3_NorLin"
715,456,5,4,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_5","2019_Preston_W1_4","2019_Preston_W1","2019_Preston_W1_5_4",1.13333333333333,1.12688440311484,0.821002494896802,"2019_Preston_W1_NorLin"
715,456,5,4,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_5","2019_Preston_W2_4","2019_Preston_W2","2019_Preston_W2_5_4",4.12222222222222,3.89440277155794,4.39677501617157,"2019_Preston_W2_NorLin"
715,456,5,4,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_5","2019_Preston_W3_4","2019_Preston_W3","2019_Preston_W3_5_4",1.55555555555556,2.03113612004287,1.35317077527688,"2019_Preston_W3_NorLin"
715,465,5,5,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_5","2019_Preston_STD_5","2019_Preston_STD","2019_Preston_STD_5_5",1.94444444444444,2.19553415500014,1.87732077929514,"2019_Preston_STD_NorLin"
715,465,5,5,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_5","2019_Preston_V1_5","2019_Preston_V1","2019_Preston_V1_5_5",2.23333333333333,2.08651828334684,2.20363302710979,"2019_Preston_V1_NorLin"
715,465,5,5,1,0,715,2019,"Preston","NorLin","V2",1,"2019_Preston_NorLin","2019_Preston_V2_5","2019_Preston_V2_5","2019_Preston_V2","2019_Preston_V2_5_5",1.87777777777778,1.57436633739184,1.68060724404625,"2019_Preston_V2_NorLin"
715,465,5,5,1,0,715,2019,"Preston","NorLin","V3",1,"2019_Preston_NorLin","2019_Preston_V3_5","2019_Preston_V3_5","2019_Preston_V3","2019_Preston_V3_5_5",1.67777777777778,1.67048175267318,1.30785681078568,"2019_Preston_V3_NorLin"
715,465,5,5,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_5","2019_Preston_W1_5","2019_Preston_W1","2019_Preston_W1_5_5",1.53333333333333,1.12688440311484,1.2210024948968,"2019_Preston_W1_NorLin"
715,465,5,5,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_5","2019_Preston_W2_5","2019_Preston_W2","2019_Preston_W2_5_5",4.32222222222222,3.89440277155794,4.59677501617157,"2019_Preston_W2_NorLin"
715,465,5,5,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_5","2019_Preston_W3_5","2019_Preston_W3","2019_Preston_W3_5_5",2.45555555555556,2.03113612004287,2.25317077527688,"2019_Preston_W3_NorLin"
715,474,5,6,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_5","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_5_6",3.74444444444444,2.9328763348507,3.67732077929514,"2019_Preston_STD_NorLin"
715,474,5,6,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_5","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_5_6",3.43333333333333,2.97029969377646,3.40363302710979,"2019_Preston_V1_NorLin"
715,474,5,6,1,0,715,2019,"Preston","NorLin","V2",1,"2019_Preston_NorLin","2019_Preston_V2_5","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_5_6",2.07777777777778,1.57436633739184,1.88060724404625,"2019_Preston_V2_NorLin"
715,474,5,6,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_5","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_5_6",2.37777777777778,2.15028039284054,2.00785681078568,"2019_Preston_V3_NorLin"
715,474,5,6,1,0,715,2019,"Preston","NorLin","W1",2,"2019_Preston_NorLin","2019_Preston_W1_5","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_5_6",2.53333333333333,1.90727678233915,2.2210024948968,"2019_Preston_W1_NorLin"
715,474,5,6,1,0,715,2019,"Preston","NorLin","W2",5,"2019_Preston_NorLin","2019_Preston_W2_5","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_5_6",5.32222222222222,4.51425274916654,5.59677501617157,"2019_Preston_W2_NorLin"
715,474,5,6,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_5","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_5_6",2.15555555555556,2.03113612004287,1.95317077527688,"2019_Preston_W3_NorLin"
715,483,5,7,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_5","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_5_7",2.34444444444444,2.19553415500014,2.27732077929514,"2019_Preston_STD_NorLin"
715,483,5,7,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_5","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_5_7",3.13333333333333,2.97029969377646,3.10363302710979,"2019_Preston_V1_NorLin"
715,483,5,7,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_5","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_5_7",2.47777777777778,2.18859790183016,2.28060724404625,"2019_Preston_V2_NorLin"
715,483,5,7,1,0,715,2019,"Preston","NorLin","V3",1,"2019_Preston_NorLin","2019_Preston_V3_5","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_5_7",1.17777777777778,1.67048175267318,0.807856810785681,"2019_Preston_V3_NorLin"
715,483,5,7,1,0,715,2019,"Preston","NorLin","W1",2,"2019_Preston_NorLin","2019_Preston_W1_5","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_5_7",2.33333333333333,1.90727678233915,2.0210024948968,"2019_Preston_W1_NorLin"
715,483,5,7,1,0,715,2019,"Preston","NorLin","W2",5,"2019_Preston_NorLin","2019_Preston_W2_5","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_5_7",5.22222222222222,4.51425274916654,5.49677501617157,"2019_Preston_W2_NorLin"
715,483,5,7,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_5","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_5_7",1.55555555555556,2.03113612004287,1.35317077527688,"2019_Preston_W3_NorLin"
715,492,5,8,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_5","2019_Preston_STD_8","2019_Preston_STD","2019_Preston_STD_5_8",3.54444444444444,2.9328763348507,3.47732077929514,"2019_Preston_STD_NorLin"
715,492,5,8,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_5","2019_Preston_V1_8","2019_Preston_V1","2019_Preston_V1_5_8",2.33333333333333,2.08651828334684,2.30363302710979,"2019_Preston_V1_NorLin"
715,492,5,8,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_5","2019_Preston_V2_8","2019_Preston_V2","2019_Preston_V2_5_8",2.57777777777778,2.18859790183016,2.38060724404625,"2019_Preston_V2_NorLin"
715,492,5,8,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_5","2019_Preston_V3_8","2019_Preston_V3","2019_Preston_V3_5_8",2.17777777777778,2.15028039284054,1.80785681078568,"2019_Preston_V3_NorLin"
715,492,5,8,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_5","2019_Preston_W1_8","2019_Preston_W1","2019_Preston_W1_5_8",1.33333333333333,1.12688440311484,1.0210024948968,"2019_Preston_W1_NorLin"
715,492,5,8,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_5","2019_Preston_W2_8","2019_Preston_W2","2019_Preston_W2_5_8",4.62222222222222,3.89440277155794,4.89677501617157,"2019_Preston_W2_NorLin"
715,492,5,8,1,0,715,2019,"Preston","NorLin","W3",3,"2019_Preston_NorLin","2019_Preston_W3_5","2019_Preston_W3_8","2019_Preston_W3","2019_Preston_W3_5_8",3.15555555555556,2.79761521972133,2.95317077527688,"2019_Preston_W3_NorLin"
715,501,5,9,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_5","2019_Preston_STD_9","2019_Preston_STD","2019_Preston_STD_5_9",2.34444444444444,2.19553415500014,2.27732077929514,"2019_Preston_STD_NorLin"
715,501,5,9,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_5","2019_Preston_V1_9","2019_Preston_V1","2019_Preston_V1_5_9",2.13333333333333,2.08651828334684,2.10363302710979,"2019_Preston_V1_NorLin"
715,501,5,9,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_5","2019_Preston_V2_9","2019_Preston_V2","2019_Preston_V2_5_9",2.57777777777778,2.18859790183016,2.38060724404625,"2019_Preston_V2_NorLin"
715,501,5,9,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_5","2019_Preston_V3_9","2019_Preston_V3","2019_Preston_V3_5_9",1.87777777777778,2.15028039284054,1.50785681078568,"2019_Preston_V3_NorLin"
715,501,5,9,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_5","2019_Preston_W1_9","2019_Preston_W1","2019_Preston_W1_5_9",2.13333333333333,1.12688440311484,1.8210024948968,"2019_Preston_W1_NorLin"
715,501,5,9,1,0,715,2019,"Preston","NorLin","W2",2,"2019_Preston_NorLin","2019_Preston_W2_5","2019_Preston_W2_9","2019_Preston_W2","2019_Preston_W2_5_9",2.62222222222222,2.65470281634075,2.89677501617157,"2019_Preston_W2_NorLin"
