"Record","Plot","Row","Column","Cp","Csp","Entry","Year","Location","Genotype","Trait","Value","ID","IDROW","IDCOL","IDX","IDROWCOL","adjmth1","adjmth3","adjmth13x"
165,624,7,5,0,0,165,2019,"Preston","BxN-RIL-353-20","W3",7,"2019_Preston_BxN-RIL-353-20","2019_Preston_W3_7","2019_Preston_W3_5","2019_Preston_W3","2019_Preston_W3_7_5",7.9,7.26465702036442,7.905
559,625,7,5,0,0,559,2019,"Preston","NxB-RIL-370-1","STD",3,"2019_Preston_NxB-RIL-370-1","2019_Preston_STD_7","2019_Preston_STD_5","2019_Preston_STD","2019_Preston_STD_7_5",2.72222222222222,2.9328763348507,2.72722222222222
559,625,7,5,0,0,559,2019,"Preston","NxB-RIL-370-1","V1",3,"2019_Preston_NxB-RIL-370-1","2019_Preston_V1_7","2019_Preston_V1_5","2019_Preston_V1","2019_Preston_V1_7_5",3.01111111111111,2.97029969377646,3.01611111111111
559,625,7,5,0,0,559,2019,"Preston","NxB-RIL-370-1","V2",2,"2019_Preston_NxB-RIL-370-1","2019_Preston_V2_7","2019_Preston_V2_5","2019_Preston_V2","2019_Preston_V2_7_5",2.54444444444444,2.18859790183016,2.54944444444444
559,625,7,5,0,0,559,2019,"Preston","NxB-RIL-370-1","V3",1,"2019_Preston_NxB-RIL-370-1","2019_Preston_V3_7","2019_Preston_V3_5","2019_Preston_V3","2019_Preston_V3_7_5",2.23333333333333,1.67048175267318,2.23833333333333
559,625,7,5,0,0,559,2019,"Preston","NxB-RIL-370-1","W1",5,"2019_Preston_NxB-RIL-370-1","2019_Preston_W1_7","2019_Preston_W1_5","2019_Preston_W1","2019_Preston_W1_7_5",3.08888888888889,4.46806154078778,3.09388888888889
559,625,7,5,0,0,559,2019,"Preston","NxB-RIL-370-1","W2",4,"2019_Preston_NxB-RIL-370-1","2019_Preston_W2_7","2019_Preston_W2_5","2019_Preston_W2","2019_Preston_W2_7_5",3.98888888888889,3.89440277155794,3.99388888888889
559,625,7,5,0,0,559,2019,"Preston","NxB-RIL-370-1","W3",2,"2019_Preston_NxB-RIL-370-1","2019_Preston_W3_7","2019_Preston_W3_5","2019_Preston_W3","2019_Preston_W3_7_5",2.9,2.26465702036442,2.905
117,626,7,5,0,0,117,2019,"Preston","BxN-RIL-351-14","STD",3,"2019_Preston_BxN-RIL-351-14","2019_Preston_STD_7","2019_Preston_STD_5","2019_Preston_STD","2019_Preston_STD_7_5",2.72222222222222,2.9328763348507,2.72722222222222
117,626,7,5,0,0,117,2019,"Preston","BxN-RIL-351-14","V1",3,"2019_Preston_BxN-RIL-351-14","2019_Preston_V1_7","2019_Preston_V1_5","2019_Preston_V1","2019_Preston_V1_7_5",3.01111111111111,2.97029969377646,3.01611111111111
117,626,7,5,0,0,117,2019,"Preston","BxN-RIL-351-14","V2",3,"2019_Preston_BxN-RIL-351-14","2019_Preston_V2_7","2019_Preston_V2_5","2019_Preston_V2","2019_Preston_V2_7_5",3.54444444444444,3.18859790183016,3.54944444444444
117,626,7,5,0,0,117,2019,"Preston","BxN-RIL-351-14","V3",2,"2019_Preston_BxN-RIL-351-14","2019_Preston_V3_7","2019_Preston_V3_5","2019_Preston_V3","2019_Preston_V3_7_5",3.23333333333333,2.67048175267318,3.23833333333333
117,626,7,5,0,0,117,2019,"Preston","BxN-RIL-351-14","W1",5,"2019_Preston_BxN-RIL-351-14","2019_Preston_W1_7","2019_Preston_W1_5","2019_Preston_W1","2019_Preston_W1_7_5",3.08888888888889,4.46806154078778,3.09388888888889
117,626,7,5,0,0,117,2019,"Preston","BxN-RIL-351-14","W2",4,"2019_Preston_BxN-RIL-351-14","2019_Preston_W2_7","2019_Preston_W2_5","2019_Preston_W2","2019_Preston_W2_7_5",3.98888888888889,3.89440277155794,3.99388888888889
117,626,7,5,0,0,117,2019,"Preston","BxN-RIL-351-14","W3",2,"2019_Preston_BxN-RIL-351-14","2019_Preston_W3_7","2019_Preston_W3_5","2019_Preston_W3","2019_Preston_W3_7_5",2.9,2.26465702036442,2.905
715,627,7,5,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_5","2019_Preston_STD","2019_Preston_STD_7_5",2.72222222222222,2.9328763348507,2.72722222222222
715,627,7,5,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_5","2019_Preston_V1","2019_Preston_V1_7_5",3.01111111111111,2.97029969377646,3.01611111111111
715,627,7,5,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_5","2019_Preston_V2","2019_Preston_V2_7_5",2.54444444444444,2.18859790183016,2.54944444444444
715,627,7,5,1,0,715,2019,"Preston","NorLin","V3",1,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_5","2019_Preston_V3","2019_Preston_V3_7_5",2.23333333333333,1.67048175267318,2.23833333333333
715,627,7,5,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_5","2019_Preston_W1","2019_Preston_W1_7_5",2.08888888888889,3.46806154078778,2.09388888888889
715,627,7,5,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_5","2019_Preston_W2","2019_Preston_W2_7_5",3.98888888888889,3.89440277155794,3.99388888888889
715,627,7,5,1,0,715,2019,"Preston","NorLin","W3",1,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_5","2019_Preston_W3","2019_Preston_W3_7_5",1.9,1.26465702036442,1.905
54,628,7,5,0,0,54,2019,"Preston","BxN-RIL-348-10","STD",3,"2019_Preston_BxN-RIL-348-10","2019_Preston_STD_7","2019_Preston_STD_5","2019_Preston_STD","2019_Preston_STD_7_5",2.72222222222222,2.9328763348507,2.72722222222222
54,628,7,5,0,0,54,2019,"Preston","BxN-RIL-348-10","V1",3,"2019_Preston_BxN-RIL-348-10","2019_Preston_V1_7","2019_Preston_V1_5","2019_Preston_V1","2019_Preston_V1_7_5",3.01111111111111,2.97029969377646,3.01611111111111
54,628,7,5,0,0,54,2019,"Preston","BxN-RIL-348-10","V2",1,"2019_Preston_BxN-RIL-348-10","2019_Preston_V2_7","2019_Preston_V2_5","2019_Preston_V2","2019_Preston_V2_7_5",1.54444444444444,1.18859790183016,1.54944444444444
54,628,7,5,0,0,54,2019,"Preston","BxN-RIL-348-10","V3",1,"2019_Preston_BxN-RIL-348-10","2019_Preston_V3_7","2019_Preston_V3_5","2019_Preston_V3","2019_Preston_V3_7_5",2.23333333333333,1.67048175267318,2.23833333333333
54,628,7,5,0,0,54,2019,"Preston","BxN-RIL-348-10","W1",4,"2019_Preston_BxN-RIL-348-10","2019_Preston_W1_7","2019_Preston_W1_5","2019_Preston_W1","2019_Preston_W1_7_5",2.08888888888889,3.46806154078778,2.09388888888889
54,628,7,5,0,0,54,2019,"Preston","BxN-RIL-348-10","W2",4,"2019_Preston_BxN-RIL-348-10","2019_Preston_W2_7","2019_Preston_W2_5","2019_Preston_W2","2019_Preston_W2_7_5",3.98888888888889,3.89440277155794,3.99388888888889
54,628,7,5,0,0,54,2019,"Preston","BxN-RIL-348-10","W3",5,"2019_Preston_BxN-RIL-348-10","2019_Preston_W3_7","2019_Preston_W3_5","2019_Preston_W3","2019_Preston_W3_7_5",5.9,5.26465702036442,5.905
563,629,7,5,0,0,563,2019,"Preston","NxB-RIL-370-5","STD",2,"2019_Preston_NxB-RIL-370-5","2019_Preston_STD_7","2019_Preston_STD_5","2019_Preston_STD","2019_Preston_STD_7_5",1.72222222222222,1.9328763348507,1.72722222222222
563,629,7,5,0,0,563,2019,"Preston","NxB-RIL-370-5","V1",2,"2019_Preston_NxB-RIL-370-5","2019_Preston_V1_7","2019_Preston_V1_5","2019_Preston_V1","2019_Preston_V1_7_5",2.01111111111111,1.97029969377646,2.01611111111111
563,629,7,5,0,0,563,2019,"Preston","NxB-RIL-370-5","V2",1,"2019_Preston_NxB-RIL-370-5","2019_Preston_V2_7","2019_Preston_V2_5","2019_Preston_V2","2019_Preston_V2_7_5",1.54444444444444,1.18859790183016,1.54944444444444
563,629,7,5,0,0,563,2019,"Preston","NxB-RIL-370-5","V3",1,"2019_Preston_NxB-RIL-370-5","2019_Preston_V3_7","2019_Preston_V3_5","2019_Preston_V3","2019_Preston_V3_7_5",2.23333333333333,1.67048175267318,2.23833333333333
563,629,7,5,0,0,563,2019,"Preston","NxB-RIL-370-5","W1",4,"2019_Preston_NxB-RIL-370-5","2019_Preston_W1_7","2019_Preston_W1_5","2019_Preston_W1","2019_Preston_W1_7_5",2.08888888888889,3.46806154078778,2.09388888888889
563,629,7,5,0,0,563,2019,"Preston","NxB-RIL-370-5","W2",5,"2019_Preston_NxB-RIL-370-5","2019_Preston_W2_7","2019_Preston_W2_5","2019_Preston_W2","2019_Preston_W2_7_5",4.98888888888889,4.89440277155794,4.99388888888889
563,629,7,5,0,0,563,2019,"Preston","NxB-RIL-370-5","W3",8,"2019_Preston_NxB-RIL-370-5","2019_Preston_W3_7","2019_Preston_W3_5","2019_Preston_W3","2019_Preston_W3_7_5",8.9,8.26465702036442,8.905
75,630,7,5,0,0,75,2019,"Preston","BxN-RIL-349-10","STD",3,"2019_Preston_BxN-RIL-349-10","2019_Preston_STD_7","2019_Preston_STD_5","2019_Preston_STD","2019_Preston_STD_7_5",2.72222222222222,2.9328763348507,2.72722222222222
75,630,7,5,0,0,75,2019,"Preston","BxN-RIL-349-10","V1",2,"2019_Preston_BxN-RIL-349-10","2019_Preston_V1_7","2019_Preston_V1_5","2019_Preston_V1","2019_Preston_V1_7_5",2.01111111111111,1.97029969377646,2.01611111111111
75,630,7,5,0,0,75,2019,"Preston","BxN-RIL-349-10","V2",1,"2019_Preston_BxN-RIL-349-10","2019_Preston_V2_7","2019_Preston_V2_5","2019_Preston_V2","2019_Preston_V2_7_5",1.54444444444444,1.18859790183016,1.54944444444444
75,630,7,5,0,0,75,2019,"Preston","BxN-RIL-349-10","V3",1,"2019_Preston_BxN-RIL-349-10","2019_Preston_V3_7","2019_Preston_V3_5","2019_Preston_V3","2019_Preston_V3_7_5",2.23333333333333,1.67048175267318,2.23833333333333
75,630,7,5,0,0,75,2019,"Preston","BxN-RIL-349-10","W1",4,"2019_Preston_BxN-RIL-349-10","2019_Preston_W1_7","2019_Preston_W1_5","2019_Preston_W1","2019_Preston_W1_7_5",2.08888888888889,3.46806154078778,2.09388888888889
75,630,7,5,0,0,75,2019,"Preston","BxN-RIL-349-10","W2",4,"2019_Preston_BxN-RIL-349-10","2019_Preston_W2_7","2019_Preston_W2_5","2019_Preston_W2","2019_Preston_W2_7_5",3.98888888888889,3.89440277155794,3.99388888888889
75,630,7,5,0,0,75,2019,"Preston","BxN-RIL-349-10","W3",1,"2019_Preston_BxN-RIL-349-10","2019_Preston_W3_7","2019_Preston_W3_5","2019_Preston_W3","2019_Preston_W3_7_5",1.9,1.26465702036442,1.905
43,631,7,5,0,0,43,2019,"Preston","BxN-RIL-347-22","STD",3,"2019_Preston_BxN-RIL-347-22","2019_Preston_STD_7","2019_Preston_STD_5","2019_Preston_STD","2019_Preston_STD_7_5",2.72222222222222,2.9328763348507,2.72722222222222
43,631,7,5,0,0,43,2019,"Preston","BxN-RIL-347-22","V1",2,"2019_Preston_BxN-RIL-347-22","2019_Preston_V1_7","2019_Preston_V1_5","2019_Preston_V1","2019_Preston_V1_7_5",2.01111111111111,1.97029969377646,2.01611111111111
43,631,7,5,0,0,43,2019,"Preston","BxN-RIL-347-22","V2",2,"2019_Preston_BxN-RIL-347-22","2019_Preston_V2_7","2019_Preston_V2_5","2019_Preston_V2","2019_Preston_V2_7_5",2.54444444444444,2.18859790183016,2.54944444444444
43,631,7,5,0,0,43,2019,"Preston","BxN-RIL-347-22","V3",1,"2019_Preston_BxN-RIL-347-22","2019_Preston_V3_7","2019_Preston_V3_5","2019_Preston_V3","2019_Preston_V3_7_5",2.23333333333333,1.67048175267318,2.23833333333333
43,631,7,5,0,0,43,2019,"Preston","BxN-RIL-347-22","W1",0,"2019_Preston_BxN-RIL-347-22","2019_Preston_W1_7","2019_Preston_W1_5","2019_Preston_W1","2019_Preston_W1_7_5",0,0,0.005
43,631,7,5,0,0,43,2019,"Preston","BxN-RIL-347-22","W2",2,"2019_Preston_BxN-RIL-347-22","2019_Preston_W2_7","2019_Preston_W2_5","2019_Preston_W2","2019_Preston_W2_7_5",1.98888888888889,1.89440277155794,1.99388888888889
43,631,7,5,0,0,43,2019,"Preston","BxN-RIL-347-22","W3",2,"2019_Preston_BxN-RIL-347-22","2019_Preston_W3_7","2019_Preston_W3_5","2019_Preston_W3","2019_Preston_W3_7_5",2.9,2.26465702036442,2.905
631,632,7,6,0,0,631,2019,"Preston","NxB-RIL-373-6","STD",3,"2019_Preston_NxB-RIL-373-6","2019_Preston_STD_7","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_7_6",3.52222222222222,3.19553415500014,3.52722222222222
631,632,7,6,0,0,631,2019,"Preston","NxB-RIL-373-6","V1",3,"2019_Preston_NxB-RIL-373-6","2019_Preston_V1_7","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_7_6",3.21111111111111,3.08651828334684,3.21611111111111
631,632,7,6,0,0,631,2019,"Preston","NxB-RIL-373-6","V2",1,"2019_Preston_NxB-RIL-373-6","2019_Preston_V2_7","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_7_6",1.74444444444444,1.18859790183016,1.74944444444444
631,632,7,6,0,0,631,2019,"Preston","NxB-RIL-373-6","V3",1,"2019_Preston_NxB-RIL-373-6","2019_Preston_V3_7","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_7_6",1.93333333333333,1.15028039284054,1.93833333333333
631,632,7,6,0,0,631,2019,"Preston","NxB-RIL-373-6","W1",0,"2019_Preston_NxB-RIL-373-6","2019_Preston_W1_7","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_7_6",0,0,0.005
631,632,7,6,0,0,631,2019,"Preston","NxB-RIL-373-6","W2",4,"2019_Preston_NxB-RIL-373-6","2019_Preston_W2_7","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_7_6",3.98888888888889,3.89440277155794,3.99388888888889
631,632,7,6,0,0,631,2019,"Preston","NxB-RIL-373-6","W3",2,"2019_Preston_NxB-RIL-373-6","2019_Preston_W3_7","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_7_6",2.6,1.79761521972133,2.605
316,633,7,6,0,0,316,2019,"Preston","BxN-RIL-360-6","STD",1,"2019_Preston_BxN-RIL-360-6","2019_Preston_STD_7","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_7_6",1.52222222222222,1.19553415500014,1.52722222222222
316,633,7,6,0,0,316,2019,"Preston","BxN-RIL-360-6","V1",2,"2019_Preston_BxN-RIL-360-6","2019_Preston_V1_7","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_7_6",2.21111111111111,2.08651828334684,2.21611111111111
316,633,7,6,0,0,316,2019,"Preston","BxN-RIL-360-6","V2",3,"2019_Preston_BxN-RIL-360-6","2019_Preston_V2_7","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_7_6",3.74444444444444,3.18859790183016,3.74944444444444
316,633,7,6,0,0,316,2019,"Preston","BxN-RIL-360-6","V3",2,"2019_Preston_BxN-RIL-360-6","2019_Preston_V3_7","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_7_6",2.93333333333333,2.15028039284054,2.93833333333333
316,633,7,6,0,0,316,2019,"Preston","BxN-RIL-360-6","W1",0,"2019_Preston_BxN-RIL-360-6","2019_Preston_W1_7","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_7_6",0,0,0.005
316,633,7,6,0,0,316,2019,"Preston","BxN-RIL-360-6","W2",4,"2019_Preston_BxN-RIL-360-6","2019_Preston_W2_7","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_7_6",3.98888888888889,3.89440277155794,3.99388888888889
316,633,7,6,0,0,316,2019,"Preston","BxN-RIL-360-6","W3",1,"2019_Preston_BxN-RIL-360-6","2019_Preston_W3_7","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_7_6",1.6,0.797615219721329,1.605
368,634,7,6,0,0,368,2019,"Preston","NxB-RIL-361-30","STD",1,"2019_Preston_NxB-RIL-361-30","2019_Preston_STD_7","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_7_6",1.52222222222222,1.19553415500014,1.52722222222222
368,634,7,6,0,0,368,2019,"Preston","NxB-RIL-361-30","V1",2,"2019_Preston_NxB-RIL-361-30","2019_Preston_V1_7","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_7_6",2.21111111111111,2.08651828334684,2.21611111111111
368,634,7,6,0,0,368,2019,"Preston","NxB-RIL-361-30","V2",2,"2019_Preston_NxB-RIL-361-30","2019_Preston_V2_7","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_7_6",2.74444444444444,2.18859790183016,2.74944444444444
368,634,7,6,0,0,368,2019,"Preston","NxB-RIL-361-30","V3",1,"2019_Preston_NxB-RIL-361-30","2019_Preston_V3_7","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_7_6",1.93333333333333,1.15028039284054,1.93833333333333
368,634,7,6,0,0,368,2019,"Preston","NxB-RIL-361-30","W1",0,"2019_Preston_NxB-RIL-361-30","2019_Preston_W1_7","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_7_6",0,0,0.005
368,634,7,6,0,0,368,2019,"Preston","NxB-RIL-361-30","W2",4,"2019_Preston_NxB-RIL-361-30","2019_Preston_W2_7","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_7_6",3.98888888888889,3.89440277155794,3.99388888888889
368,634,7,6,0,0,368,2019,"Preston","NxB-RIL-361-30","W3",3,"2019_Preston_NxB-RIL-361-30","2019_Preston_W3_7","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_7_6",3.6,2.79761521972133,3.605
474,635,7,6,0,0,474,2019,"Preston","NxB-RIL-366-10","STD",2,"2019_Preston_NxB-RIL-366-10","2019_Preston_STD_7","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_7_6",2.52222222222222,2.19553415500014,2.52722222222222
474,635,7,6,0,0,474,2019,"Preston","NxB-RIL-366-10","V1",1,"2019_Preston_NxB-RIL-366-10","2019_Preston_V1_7","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_7_6",1.21111111111111,1.08651828334684,1.21611111111111
474,635,7,6,0,0,474,2019,"Preston","NxB-RIL-366-10","V2",1,"2019_Preston_NxB-RIL-366-10","2019_Preston_V2_7","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_7_6",1.74444444444444,1.18859790183016,1.74944444444444
474,635,7,6,0,0,474,2019,"Preston","NxB-RIL-366-10","V3",1,"2019_Preston_NxB-RIL-366-10","2019_Preston_V3_7","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_7_6",1.93333333333333,1.15028039284054,1.93833333333333
474,635,7,6,0,0,474,2019,"Preston","NxB-RIL-366-10","W1",0,"2019_Preston_NxB-RIL-366-10","2019_Preston_W1_7","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_7_6",0,0,0.005
474,635,7,6,0,0,474,2019,"Preston","NxB-RIL-366-10","W2",4,"2019_Preston_NxB-RIL-366-10","2019_Preston_W2_7","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_7_6",3.98888888888889,3.89440277155794,3.99388888888889
474,635,7,6,0,0,474,2019,"Preston","NxB-RIL-366-10","W3",3,"2019_Preston_NxB-RIL-366-10","2019_Preston_W3_7","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_7_6",3.6,2.79761521972133,3.605
715,636,7,6,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_7_6",2.52222222222222,2.19553415500014,2.52722222222222
715,636,7,6,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_7_6",2.21111111111111,2.08651828334684,2.21611111111111
715,636,7,6,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_7_6",2.74444444444444,2.18859790183016,2.74944444444444
715,636,7,6,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_7_6",2.93333333333333,2.15028039284054,2.93833333333333
715,636,7,6,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_7_6",2.08888888888889,3.46806154078778,2.09388888888889
715,636,7,6,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_7_6",3.98888888888889,3.89440277155794,3.99388888888889
715,636,7,6,1,0,715,2019,"Preston","NorLin","W3",3,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_7_6",3.6,2.79761521972133,3.605
36,637,7,6,0,0,36,2019,"Preston","BxN-RIL-347-15","STD",3,"2019_Preston_BxN-RIL-347-15","2019_Preston_STD_7","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_7_6",3.52222222222222,3.19553415500014,3.52722222222222
36,637,7,6,0,0,36,2019,"Preston","BxN-RIL-347-15","V1",3,"2019_Preston_BxN-RIL-347-15","2019_Preston_V1_7","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_7_6",3.21111111111111,3.08651828334684,3.21611111111111
36,637,7,6,0,0,36,2019,"Preston","BxN-RIL-347-15","V2",1,"2019_Preston_BxN-RIL-347-15","2019_Preston_V2_7","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_7_6",1.74444444444444,1.18859790183016,1.74944444444444
36,637,7,6,0,0,36,2019,"Preston","BxN-RIL-347-15","V3",1,"2019_Preston_BxN-RIL-347-15","2019_Preston_V3_7","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_7_6",1.93333333333333,1.15028039284054,1.93833333333333
36,637,7,6,0,0,36,2019,"Preston","BxN-RIL-347-15","W1",4,"2019_Preston_BxN-RIL-347-15","2019_Preston_W1_7","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_7_6",2.08888888888889,3.46806154078778,2.09388888888889
36,637,7,6,0,0,36,2019,"Preston","BxN-RIL-347-15","W2",4,"2019_Preston_BxN-RIL-347-15","2019_Preston_W2_7","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_7_6",3.98888888888889,3.89440277155794,3.99388888888889
36,637,7,6,0,0,36,2019,"Preston","BxN-RIL-347-15","W3",4,"2019_Preston_BxN-RIL-347-15","2019_Preston_W3_7","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_7_6",4.6,3.79761521972133,4.605
616,638,7,6,0,0,616,2019,"Preston","NxB-RIL-372-21","STD",2,"2019_Preston_NxB-RIL-372-21","2019_Preston_STD_7","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_7_6",2.52222222222222,2.19553415500014,2.52722222222222
616,638,7,6,0,0,616,2019,"Preston","NxB-RIL-372-21","V1",2,"2019_Preston_NxB-RIL-372-21","2019_Preston_V1_7","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_7_6",2.21111111111111,2.08651828334684,2.21611111111111
616,638,7,6,0,0,616,2019,"Preston","NxB-RIL-372-21","V2",2,"2019_Preston_NxB-RIL-372-21","2019_Preston_V2_7","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_7_6",2.74444444444444,2.18859790183016,2.74944444444444
616,638,7,6,0,0,616,2019,"Preston","NxB-RIL-372-21","V3",2,"2019_Preston_NxB-RIL-372-21","2019_Preston_V3_7","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_7_6",2.93333333333333,2.15028039284054,2.93833333333333
616,638,7,6,0,0,616,2019,"Preston","NxB-RIL-372-21","W1",5,"2019_Preston_NxB-RIL-372-21","2019_Preston_W1_7","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_7_6",3.08888888888889,4.46806154078778,3.09388888888889
616,638,7,6,0,0,616,2019,"Preston","NxB-RIL-372-21","W2",4,"2019_Preston_NxB-RIL-372-21","2019_Preston_W2_7","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_7_6",3.98888888888889,3.89440277155794,3.99388888888889
616,638,7,6,0,0,616,2019,"Preston","NxB-RIL-372-21","W3",4,"2019_Preston_NxB-RIL-372-21","2019_Preston_W3_7","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_7_6",4.6,3.79761521972133,4.605
530,639,7,6,0,0,530,2019,"Preston","NxB-RIL-368-25","STD",3,"2019_Preston_NxB-RIL-368-25","2019_Preston_STD_7","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_7_6",3.52222222222222,3.19553415500014,3.52722222222222
530,639,7,6,0,0,530,2019,"Preston","NxB-RIL-368-25","V1",3,"2019_Preston_NxB-RIL-368-25","2019_Preston_V1_7","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_7_6",3.21111111111111,3.08651828334684,3.21611111111111
530,639,7,6,0,0,530,2019,"Preston","NxB-RIL-368-25","V2",2,"2019_Preston_NxB-RIL-368-25","2019_Preston_V2_7","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_7_6",2.74444444444444,2.18859790183016,2.74944444444444
530,639,7,6,0,0,530,2019,"Preston","NxB-RIL-368-25","V3",2,"2019_Preston_NxB-RIL-368-25","2019_Preston_V3_7","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_7_6",2.93333333333333,2.15028039284054,2.93833333333333
530,639,7,6,0,0,530,2019,"Preston","NxB-RIL-368-25","W1",4,"2019_Preston_NxB-RIL-368-25","2019_Preston_W1_7","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_7_6",2.08888888888889,3.46806154078778,2.09388888888889
530,639,7,6,0,0,530,2019,"Preston","NxB-RIL-368-25","W2",5,"2019_Preston_NxB-RIL-368-25","2019_Preston_W2_7","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_7_6",4.98888888888889,4.89440277155794,4.99388888888889
530,639,7,6,0,0,530,2019,"Preston","NxB-RIL-368-25","W3",5,"2019_Preston_NxB-RIL-368-25","2019_Preston_W3_7","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_7_6",5.6,4.79761521972133,5.605
448,640,7,6,0,0,448,2019,"Preston","NxB-RIL-365-9","STD",3,"2019_Preston_NxB-RIL-365-9","2019_Preston_STD_7","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_7_6",3.52222222222222,3.19553415500014,3.52722222222222
448,640,7,6,0,0,448,2019,"Preston","NxB-RIL-365-9","V1",3,"2019_Preston_NxB-RIL-365-9","2019_Preston_V1_7","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_7_6",3.21111111111111,3.08651828334684,3.21611111111111
448,640,7,6,0,0,448,2019,"Preston","NxB-RIL-365-9","V2",2,"2019_Preston_NxB-RIL-365-9","2019_Preston_V2_7","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_7_6",2.74444444444444,2.18859790183016,2.74944444444444
