garbage,X1,Record,Plot,Row,Column,Cp,Csp,Entry,Year,Location,Genotype,Trait,Value,Whole_plot
2503,2503,62,458,5,4,0,0,62,2019,Preston,BxN-RIL-348-19,V3,1,.
2504,2504,62,458,5,4,0,0,62,2019,Preston,BxN-RIL-348-19,W1,1,.
2505,2505,62,458,5,4,0,0,62,2019,Preston,BxN-RIL-348-19,W2,5,.
2506,2506,62,458,5,4,0,0,62,2019,Preston,BxN-RIL-348-19,W3,4,.
2507,2507,650,459,5,4,0,0,650,2019,Preston,NxB-RIL-373-25,STD,1,.
2508,2508,650,459,5,4,0,0,650,2019,Preston,NxB-RIL-373-25,V1,2,.
2509,2509,650,459,5,4,0,0,650,2019,Preston,NxB-RIL-373-25,V2,2,.
2510,2510,650,459,5,4,0,0,650,2019,Preston,NxB-RIL-373-25,V3,1,.
2511,2511,650,459,5,4,0,0,650,2019,Preston,NxB-RIL-373-25,W1,1,.
2512,2512,650,459,5,4,0,0,650,2019,Preston,NxB-RIL-373-25,W2,4,.
2513,2513,650,459,5,4,0,0,650,2019,Preston,NxB-RIL-373-25,W3,2,.
2514,2514,311,460,5,4,0,0,311,2019,Preston,BxN-RIL-360-1,STD,1,.
2515,2515,311,460,5,4,0,0,311,2019,Preston,BxN-RIL-360-1,V1,1,.
2516,2516,311,460,5,4,0,0,311,2019,Preston,BxN-RIL-360-1,V2,2,.
2517,2517,311,460,5,4,0,0,311,2019,Preston,BxN-RIL-360-1,V3,2,.
2518,2518,311,460,5,4,0,0,311,2019,Preston,BxN-RIL-360-1,W1,1,.
2519,2519,311,460,5,4,0,0,311,2019,Preston,BxN-RIL-360-1,W2,4,.
2520,2520,311,460,5,4,0,0,311,2019,Preston,BxN-RIL-360-1,W3,0,.
2521,2521,638,461,5,5,0,0,638,2019,Preston,NxB-RIL-373-13,STD,2,.
2522,2522,638,461,5,5,0,0,638,2019,Preston,NxB-RIL-373-13,V1,3,.
2523,2523,638,461,5,5,0,0,638,2019,Preston,NxB-RIL-373-13,V2,3,.
2524,2524,638,461,5,5,0,0,638,2019,Preston,NxB-RIL-373-13,V3,3,.
2525,2525,638,461,5,5,0,0,638,2019,Preston,NxB-RIL-373-13,W1,2,.
2526,2526,638,461,5,5,0,0,638,2019,Preston,NxB-RIL-373-13,W2,4,.
2527,2527,638,461,5,5,0,0,638,2019,Preston,NxB-RIL-373-13,W3,5,.
2528,2528,324,462,5,5,0,0,324,2019,Preston,BxN-RIL-360-16,STD,3,.
2529,2529,324,462,5,5,0,0,324,2019,Preston,BxN-RIL-360-16,V1,3,.
2530,2530,324,462,5,5,0,0,324,2019,Preston,BxN-RIL-360-16,V2,4,.
2531,2531,324,462,5,5,0,0,324,2019,Preston,BxN-RIL-360-16,V3,4,.
2532,2532,324,462,5,5,0,0,324,2019,Preston,BxN-RIL-360-16,W1,2,.
2533,2533,324,462,5,5,0,0,324,2019,Preston,BxN-RIL-360-16,W2,6,.
2534,2534,324,462,5,5,0,0,324,2019,Preston,BxN-RIL-360-16,W3,6,.
2535,2535,641,463,5,5,0,0,641,2019,Preston,NxB-RIL-373-16,STD,3,.
2536,2536,641,463,5,5,0,0,641,2019,Preston,NxB-RIL-373-16,V1,4,.
2537,2537,641,463,5,5,0,0,641,2019,Preston,NxB-RIL-373-16,V2,3,.
2538,2538,641,463,5,5,0,0,641,2019,Preston,NxB-RIL-373-16,V3,4,.
2539,2539,641,463,5,5,0,0,641,2019,Preston,NxB-RIL-373-16,W1,3,.
2540,2540,641,463,5,5,0,0,641,2019,Preston,NxB-RIL-373-16,W2,7,.
2541,2541,641,463,5,5,0,0,641,2019,Preston,NxB-RIL-373-16,W3,7,.
2542,2542,243,464,5,5,0,0,243,2019,Preston,BxN-RIL-357-15,STD,1,.
2543,2543,243,464,5,5,0,0,243,2019,Preston,BxN-RIL-357-15,V1,3,.
2544,2544,243,464,5,5,0,0,243,2019,Preston,BxN-RIL-357-15,V2,1,.
2545,2545,243,464,5,5,0,0,243,2019,Preston,BxN-RIL-357-15,V3,1,.
2546,2546,243,464,5,5,0,0,243,2019,Preston,BxN-RIL-357-15,W1,2,.
2547,2547,243,464,5,5,0,0,243,2019,Preston,BxN-RIL-357-15,W2,4,.
2548,2548,243,464,5,5,0,0,243,2019,Preston,BxN-RIL-357-15,W3,0,.
2549,2549,715,465,5,5,1,0,715,2019,Preston,NorLin,STD,2,5 + 5
2550,2550,715,465,5,5,1,0,715,2019,Preston,NorLin,V1,2,5 + 5
2551,2551,715,465,5,5,1,0,715,2019,Preston,NorLin,V2,1,5 + 5
2552,2552,715,465,5,5,1,0,715,2019,Preston,NorLin,V3,1,5 + 5
2553,2553,715,465,5,5,1,0,715,2019,Preston,NorLin,W1,1,5 + 5
2554,2554,715,465,5,5,1,0,715,2019,Preston,NorLin,W2,4,5 + 5
2555,2555,715,465,5,5,1,0,715,2019,Preston,NorLin,W3,2,5 + 5
2556,2556,609,466,5,5,0,0,609,2019,Preston,NxB-RIL-372-12,STD,1,.
2557,2557,609,466,5,5,0,0,609,2019,Preston,NxB-RIL-372-12,V1,2,.
2558,2558,609,466,5,5,0,0,609,2019,Preston,NxB-RIL-372-12,V2,1,.
2559,2559,609,466,5,5,0,0,609,2019,Preston,NxB-RIL-372-12,V3,1,.
2560,2560,609,466,5,5,0,0,609,2019,Preston,NxB-RIL-372-12,W1,1,.
2561,2561,609,466,5,5,0,0,609,2019,Preston,NxB-RIL-372-12,W2,2,.
2562,2562,609,466,5,5,0,0,609,2019,Preston,NxB-RIL-372-12,W3,2,.
2563,2563,31,467,5,5,0,0,31,2019,Preston,BxN-RIL-347-9,STD,3,.
2564,2564,31,467,5,5,0,0,31,2019,Preston,BxN-RIL-347-9,V1,3,.
2565,2565,31,467,5,5,0,0,31,2019,Preston,BxN-RIL-347-9,V2,3,.
2566,2566,31,467,5,5,0,0,31,2019,Preston,BxN-RIL-347-9,V3,2,.
2567,2567,31,467,5,5,0,0,31,2019,Preston,BxN-RIL-347-9,W1,1,.
2568,2568,31,467,5,5,0,0,31,2019,Preston,BxN-RIL-347-9,W2,5,.
2569,2569,31,467,5,5,0,0,31,2019,Preston,BxN-RIL-347-9,W3,4,.
2570,2570,128,468,5,5,0,0,128,2019,Preston,BxN-RIL-352-6,STD,1,.
2571,2571,128,468,5,5,0,0,128,2019,Preston,BxN-RIL-352-6,V1,2,.
2572,2572,128,468,5,5,0,0,128,2019,Preston,BxN-RIL-352-6,V2,2,.
2573,2573,128,468,5,5,0,0,128,2019,Preston,BxN-RIL-352-6,V3,1,.
2574,2574,128,468,5,5,0,0,128,2019,Preston,BxN-RIL-352-6,W1,1,.
2575,2575,128,468,5,5,0,0,128,2019,Preston,BxN-RIL-352-6,W2,3,.
2576,2576,128,468,5,5,0,0,128,2019,Preston,BxN-RIL-352-6,W3,4,.
2577,2577,152,469,5,5,0,0,152,2019,Preston,BxN-RIL-353-7,STD,1,.
2578,2578,152,469,5,5,0,0,152,2019,Preston,BxN-RIL-353-7,V1,1,.
2579,2579,152,469,5,5,0,0,152,2019,Preston,BxN-RIL-353-7,V2,1,.
2580,2580,152,469,5,5,0,0,152,2019,Preston,BxN-RIL-353-7,V3,1,.
2581,2581,152,469,5,5,0,0,152,2019,Preston,BxN-RIL-353-7,W1,1,.
2582,2582,152,469,5,5,0,0,152,2019,Preston,BxN-RIL-353-7,W2,1,.
2583,2583,152,469,5,5,0,0,152,2019,Preston,BxN-RIL-353-7,W3,1,.
2584,2584,336,470,5,6,0,0,336,2019,Preston,BxN-RIL-360-28,STD,2,.
2585,2585,336,470,5,6,0,0,336,2019,Preston,BxN-RIL-360-28,V1,3,.
2586,2586,336,470,5,6,0,0,336,2019,Preston,BxN-RIL-360-28,V2,3,.
2587,2587,336,470,5,6,0,0,336,2019,Preston,BxN-RIL-360-28,V3,3,.
2588,2588,336,470,5,6,0,0,336,2019,Preston,BxN-RIL-360-28,W1,2,.
2589,2589,336,470,5,6,0,0,336,2019,Preston,BxN-RIL-360-28,W2,4,.
2590,2590,336,470,5,6,0,0,336,2019,Preston,BxN-RIL-360-28,W3,2,.
2591,2591,185,471,5,6,0,0,185,2019,Preston,BxN-RIL-354-21,STD,1,.
2592,2592,185,471,5,6,0,0,185,2019,Preston,BxN-RIL-354-21,V1,1,.
2593,2593,185,471,5,6,0,0,185,2019,Preston,BxN-RIL-354-21,V2,2,.
2594,2594,185,471,5,6,0,0,185,2019,Preston,BxN-RIL-354-21,V3,1,.
2595,2595,185,471,5,6,0,0,185,2019,Preston,BxN-RIL-354-21,W1,1,.
2596,2596,185,471,5,6,0,0,185,2019,Preston,BxN-RIL-354-21,W2,4,.
2597,2597,185,471,5,6,0,0,185,2019,Preston,BxN-RIL-354-21,W3,4,.
2598,2598,388,472,5,6,0,0,388,2019,Preston,NxB-RIL-362-19,STD,1,.
2599,2599,388,472,5,6,0,0,388,2019,Preston,NxB-RIL-362-19,V1,2,.
2600,2600,388,472,5,6,0,0,388,2019,Preston,NxB-RIL-362-19,V2,2,.
2601,2601,388,472,5,6,0,0,388,2019,Preston,NxB-RIL-362-19,V3,3,.
2602,2602,388,472,5,6,0,0,388,2019,Preston,NxB-RIL-362-19,W1,1,.
2603,2603,388,472,5,6,0,0,388,2019,Preston,NxB-RIL-362-19,W2,5,.
2604,2604,388,472,5,6,0,0,388,2019,Preston,NxB-RIL-362-19,W3,7,.
2605,2605,604,473,5,6,0,0,604,2019,Preston,NxB-RIL-372-6,STD,2,.
2606,2606,604,473,5,6,0,0,604,2019,Preston,NxB-RIL-372-6,V1,2,.
2607,2607,604,473,5,6,0,0,604,2019,Preston,NxB-RIL-372-6,V2,2,.
2608,2608,604,473,5,6,0,0,604,2019,Preston,NxB-RIL-372-6,V3,2,.
2609,2609,604,473,5,6,0,0,604,2019,Preston,NxB-RIL-372-6,W1,2,.
2610,2610,604,473,5,6,0,0,604,2019,Preston,NxB-RIL-372-6,W2,4,.
2611,2611,604,473,5,6,0,0,604,2019,Preston,NxB-RIL-372-6,W3,2,.
2612,2612,715,474,5,6,1,0,715,2019,Preston,NorLin,STD,3,5 + 6
2613,2613,715,474,5,6,1,0,715,2019,Preston,NorLin,V1,3,5 + 6
2614,2614,715,474,5,6,1,0,715,2019,Preston,NorLin,V2,1,5 + 6
2615,2615,715,474,5,6,1,0,715,2019,Preston,NorLin,V3,2,5 + 6
2616,2616,715,474,5,6,1,0,715,2019,Preston,NorLin,W1,2,5 + 6
2617,2617,715,474,5,6,1,0,715,2019,Preston,NorLin,W2,5,5 + 6
2618,2618,715,474,5,6,1,0,715,2019,Preston,NorLin,W3,2,5 + 6
2619,2619,412,475,5,6,0,0,412,2019,Preston,NxB-RIL-363-20,STD,2,.
2620,2620,412,475,5,6,0,0,412,2019,Preston,NxB-RIL-363-20,V1,3,.
2621,2621,412,475,5,6,0,0,412,2019,Preston,NxB-RIL-363-20,V2,2,.
2622,2622,412,475,5,6,0,0,412,2019,Preston,NxB-RIL-363-20,V3,2,.
2623,2623,412,475,5,6,0,0,412,2019,Preston,NxB-RIL-363-20,W1,3,.
2624,2624,412,475,5,6,0,0,412,2019,Preston,NxB-RIL-363-20,W2,5,.
2625,2625,412,475,5,6,0,0,412,2019,Preston,NxB-RIL-363-20,W3,5,.
2626,2626,321,476,5,6,0,0,321,2019,Preston,BxN-RIL-360-13,STD,3,.
2627,2627,321,476,5,6,0,0,321,2019,Preston,BxN-RIL-360-13,V1,4,.
2628,2628,321,476,5,6,0,0,321,2019,Preston,BxN-RIL-360-13,V2,2,.
2629,2629,321,476,5,6,0,0,321,2019,Preston,BxN-RIL-360-13,V3,3,.
2630,2630,321,476,5,6,0,0,321,2019,Preston,BxN-RIL-360-13,W1,3,.
2631,2631,321,476,5,6,0,0,321,2019,Preston,BxN-RIL-360-13,W2,4,.
2632,2632,321,476,5,6,0,0,321,2019,Preston,BxN-RIL-360-13,W3,2,.
2633,2633,500,477,5,6,0,0,500,2019,Preston,NxB-RIL-367-15,STD,3,.
2634,2634,500,477,5,6,0,0,500,2019,Preston,NxB-RIL-367-15,V1,4,.
2635,2635,500,477,5,6,0,0,500,2019,Preston,NxB-RIL-367-15,V2,3,.
2636,2636,500,477,5,6,0,0,500,2019,Preston,NxB-RIL-367-15,V3,3,.
2637,2637,500,477,5,6,0,0,500,2019,Preston,NxB-RIL-367-15,W1,3,.
2638,2638,500,477,5,6,0,0,500,2019,Preston,NxB-RIL-367-15,W2,4,.
2639,2639,500,477,5,6,0,0,500,2019,Preston,NxB-RIL-367-15,W3,5,.
2640,2640,666,478,5,6,0,0,666,2019,Preston,NxB-RIL-374-14,STD,3,.
2641,2641,666,478,5,6,0,0,666,2019,Preston,NxB-RIL-374-14,V1,3,.
2642,2642,666,478,5,6,0,0,666,2019,Preston,NxB-RIL-374-14,V2,2,.
2643,2643,666,478,5,6,0,0,666,2019,Preston,NxB-RIL-374-14,V3,1,.
2644,2644,666,478,5,6,0,0,666,2019,Preston,NxB-RIL-374-14,W1,2,.
2645,2645,666,478,5,6,0,0,666,2019,Preston,NxB-RIL-374-14,W2,4,.
2646,2646,666,478,5,6,0,0,666,2019,Preston,NxB-RIL-374-14,W3,2,.
2647,2647,238,479,5,7,0,0,238,2019,Preston,BxN-RIL-357-8,STD,2,.
2648,2648,238,479,5,7,0,0,238,2019,Preston,BxN-RIL-357-8,V1,3,.
2649,2649,238,479,5,7,0,0,238,2019,Preston,BxN-RIL-357-8,V2,3,.
2650,2650,238,479,5,7,0,0,238,2019,Preston,BxN-RIL-357-8,V3,1,.
2651,2651,238,479,5,7,0,0,238,2019,Preston,BxN-RIL-357-8,W1,1,.
2652,2652,238,479,5,7,0,0,238,2019,Preston,BxN-RIL-357-8,W2,4,.
2653,2653,238,479,5,7,0,0,238,2019,Preston,BxN-RIL-357-8,W3,2,.
2654,2654,574,480,5,7,0,0,574,2019,Preston,NxB-RIL-370-19,STD,2,.
2655,2655,574,480,5,7,0,0,574,2019,Preston,NxB-RIL-370-19,V1,3,.
2656,2656,574,480,5,7,0,0,574,2019,Preston,NxB-RIL-370-19,V2,2,.
2657,2657,574,480,5,7,0,0,574,2019,Preston,NxB-RIL-370-19,V3,1,.
2658,2658,574,480,5,7,0,0,574,2019,Preston,NxB-RIL-370-19,W1,1,.
2659,2659,574,480,5,7,0,0,574,2019,Preston,NxB-RIL-370-19,W2,4,.
2660,2660,574,480,5,7,0,0,574,2019,Preston,NxB-RIL-370-19,W3,4,.
2661,2661,340,481,5,7,0,0,340,2019,Preston,BxN-RIL-360-32,STD,3,.
2662,2662,340,481,5,7,0,0,340,2019,Preston,BxN-RIL-360-32,V1,4,.
2663,2663,340,481,5,7,0,0,340,2019,Preston,BxN-RIL-360-32,V2,3,.
2664,2664,340,481,5,7,0,0,340,2019,Preston,BxN-RIL-360-32,V3,4,.
2665,2665,340,481,5,7,0,0,340,2019,Preston,BxN-RIL-360-32,W1,2,.
2666,2666,340,481,5,7,0,0,340,2019,Preston,BxN-RIL-360-32,W2,6,.
2667,2667,340,481,5,7,0,0,340,2019,Preston,BxN-RIL-360-32,W3,6,.
2668,2668,258,482,5,7,0,0,258,2019,Preston,BxN-RIL-358-1,STD,2,.
2669,2669,258,482,5,7,0,0,258,2019,Preston,BxN-RIL-358-1,V1,2,.
2670,2670,258,482,5,7,0,0,258,2019,Preston,BxN-RIL-358-1,V2,2,.
2671,2671,258,482,5,7,0,0,258,2019,Preston,BxN-RIL-358-1,V3,1,.
2672,2672,258,482,5,7,0,0,258,2019,Preston,BxN-RIL-358-1,W1,2,.
2673,2673,258,482,5,7,0,0,258,2019,Preston,BxN-RIL-358-1,W2,5,.
2674,2674,258,482,5,7,0,0,258,2019,Preston,BxN-RIL-358-1,W3,3,.
2675,2675,715,483,5,7,1,0,715,2019,Preston,NorLin,STD,2,5 + 7
2676,2676,715,483,5,7,1,0,715,2019,Preston,NorLin,V1,3,5 + 7
2677,2677,715,483,5,7,1,0,715,2019,Preston,NorLin,V2,2,5 + 7
2678,2678,715,483,5,7,1,0,715,2019,Preston,NorLin,V3,1,5 + 7
2679,2679,715,483,5,7,1,0,715,2019,Preston,NorLin,W1,2,5 + 7
2680,2680,715,483,5,7,1,0,715,2019,Preston,NorLin,W2,5,5 + 7
2681,2681,715,483,5,7,1,0,715,2019,Preston,NorLin,W3,2,5 + 7
2682,2682,223,484,5,7,0,0,223,2019,Preston,BxN-RIL-356-14,STD,2,.
2683,2683,223,484,5,7,0,0,223,2019,Preston,BxN-RIL-356-14,V1,2,.
2684,2684,223,484,5,7,0,0,223,2019,Preston,BxN-RIL-356-14,V2,2,.
2685,2685,223,484,5,7,0,0,223,2019,Preston,BxN-RIL-356-14,V3,3,.
2686,2686,223,484,5,7,0,0,223,2019,Preston,BxN-RIL-356-14,W1,1,.
2687,2687,223,484,5,7,0,0,223,2019,Preston,BxN-RIL-356-14,W2,6,.
2688,2688,223,484,5,7,0,0,223,2019,Preston,BxN-RIL-356-14,W3,4,.
2689,2689,438,485,5,7,0,0,438,2019,Preston,NxB-RIL-364-24,STD,2,.
2690,2690,438,485,5,7,0,0,438,2019,Preston,NxB-RIL-364-24,V1,4,.
2691,2691,438,485,5,7,0,0,438,2019,Preston,NxB-RIL-364-24,V2,3,.
2692,2692,438,485,5,7,0,0,438,2019,Preston,NxB-RIL-364-24,V3,3,.
2693,2693,438,485,5,7,0,0,438,2019,Preston,NxB-RIL-364-24,W1,3,.
2694,2694,438,485,5,7,0,0,438,2019,Preston,NxB-RIL-364-24,W2,7,.
2695,2695,438,485,5,7,0,0,438,2019,Preston,NxB-RIL-364-24,W3,4,.
2696,2696,189,486,5,7,0,0,189,2019,Preston,BxN-RIL-354-28,STD,2,.
2697,2697,189,486,5,7,0,0,189,2019,Preston,BxN-RIL-354-28,V1,3,.
2698,2698,189,486,5,7,0,0,189,2019,Preston,BxN-RIL-354-28,V2,3,.
2699,2699,189,486,5,7,0,0,189,2019,Preston,BxN-RIL-354-28,V3,3,.
2700,2700,189,486,5,7,0,0,189,2019,Preston,BxN-RIL-354-28,W1,2,.
2701,2701,189,486,5,7,0,0,189,2019,Preston,BxN-RIL-354-28,W2,4,.
2702,2702,189,486,5,7,0,0,189,2019,Preston,BxN-RIL-354-28,W3,3,.
2703,2703,478,487,5,7,0,0,478,2019,Preston,NxB-RIL-366-15,STD,2,.
2704,2704,478,487,5,7,0,0,478,2019,Preston,NxB-RIL-366-15,V1,3,.
2705,2705,478,487,5,7,0,0,478,2019,Preston,NxB-RIL-366-15,V2,3,.
2706,2706,478,487,5,7,0,0,478,2019,Preston,NxB-RIL-366-15,V3,3,.
2707,2707,478,487,5,7,0,0,478,2019,Preston,NxB-RIL-366-15,W1,1,.
2708,2708,478,487,5,7,0,0,478,2019,Preston,NxB-RIL-366-15,W2,4,.
2709,2709,478,487,5,7,0,0,478,2019,Preston,NxB-RIL-366-15,W3,3,.
2710,2710,599,488,5,8,0,0,599,2019,Preston,NxB-RIL-371-21,STD,3,.
2711,2711,599,488,5,8,0,0,599,2019,Preston,NxB-RIL-371-21,V1,3,.
2712,2712,599,488,5,8,0,0,599,2019,Preston,NxB-RIL-371-21,V2,3,.
2713,2713,599,488,5,8,0,0,599,2019,Preston,NxB-RIL-371-21,V3,3,.
2714,2714,599,488,5,8,0,0,599,2019,Preston,NxB-RIL-371-21,W1,2,.
2715,2715,599,488,5,8,0,0,599,2019,Preston,NxB-RIL-371-21,W2,6,.
2716,2716,599,488,5,8,0,0,599,2019,Preston,NxB-RIL-371-21,W3,5,.
2717,2717,708,489,5,8,0,0,708,2019,Preston,Bison4,STD,2,.
2718,2718,708,489,5,8,0,0,708,2019,Preston,Bison4,V1,3,.
2719,2719,708,489,5,8,0,0,708,2019,Preston,Bison4,V2,2,.
2720,2720,708,489,5,8,0,0,708,2019,Preston,Bison4,V3,1,.
2721,2721,708,489,5,8,0,0,708,2019,Preston,Bison4,W1,2,.
2722,2722,708,489,5,8,0,0,708,2019,Preston,Bison4,W2,3,.
2723,2723,708,489,5,8,0,0,708,2019,Preston,Bison4,W3,1,.
2724,2724,215,490,5,8,0,0,215,2019,Preston,BxN-RIL-356-4,STD,3,.
2725,2725,215,490,5,8,0,0,215,2019,Preston,BxN-RIL-356-4,V1,4,.
2726,2726,215,490,5,8,0,0,215,2019,Preston,BxN-RIL-356-4,V2,2,.
2727,2727,215,490,5,8,0,0,215,2019,Preston,BxN-RIL-356-4,V3,3,.
2728,2728,215,490,5,8,0,0,215,2019,Preston,BxN-RIL-356-4,W1,3,.
2729,2729,215,490,5,8,0,0,215,2019,Preston,BxN-RIL-356-4,W2,7,.
2730,2730,215,490,5,8,0,0,215,2019,Preston,BxN-RIL-356-4,W3,5,.
2731,2731,387,491,5,8,0,0,387,2019,Preston,NxB-RIL-362-18,STD,3,.
2732,2732,387,491,5,8,0,0,387,2019,Preston,NxB-RIL-362-18,V1,4,.
2733,2733,387,491,5,8,0,0,387,2019,Preston,NxB-RIL-362-18,V2,2,.
2734,2734,387,491,5,8,0,0,387,2019,Preston,NxB-RIL-362-18,V3,2,.
2735,2735,387,491,5,8,0,0,387,2019,Preston,NxB-RIL-362-18,W1,2,.
2736,2736,387,491,5,8,0,0,387,2019,Preston,NxB-RIL-362-18,W2,4,.
2737,2737,387,491,5,8,0,0,387,2019,Preston,NxB-RIL-362-18,W3,2,.
2738,2738,715,492,5,8,1,0,715,2019,Preston,NorLin,STD,3,5 + 8
2739,2739,715,492,5,8,1,0,715,2019,Preston,NorLin,V1,2,5 + 8
2740,2740,715,492,5,8,1,0,715,2019,Preston,NorLin,V2,2,5 + 8
2741,2741,715,492,5,8,1,0,715,2019,Preston,NorLin,V3,2,5 + 8
2742,2742,715,492,5,8,1,0,715,2019,Preston,NorLin,W1,1,5 + 8
2743,2743,715,492,5,8,1,0,715,2019,Preston,NorLin,W2,4,5 + 8
2744,2744,715,492,5,8,1,0,715,2019,Preston,NorLin,W3,3,5 + 8
2745,2745,423,493,5,8,0,0,423,2019,Preston,NxB-RIL-364-7,STD,1,.
2746,2746,423,493,5,8,0,0,423,2019,Preston,NxB-RIL-364-7,V1,1,.
2747,2747,423,493,5,8,0,0,423,2019,Preston,NxB-RIL-364-7,V2,1,.
2748,2748,423,493,5,8,0,0,423,2019,Preston,NxB-RIL-364-7,V3,1,.
2749,2749,423,493,5,8,0,0,423,2019,Preston,NxB-RIL-364-7,W1,1,.
2750,2750,423,493,5,8,0,0,423,2019,Preston,NxB-RIL-364-7,W2,1,.
2751,2751,423,493,5,8,0,0,423,2019,Preston,NxB-RIL-364-7,W3,2,.
2752,2752,260,494,5,8,0,0,260,2019,Preston,BxN-RIL-358-4,STD,2,.
2753,2753,260,494,5,8,0,0,260,2019,Preston,BxN-RIL-358-4,V1,3,.
2754,2754,260,494,5,8,0,0,260,2019,Preston,BxN-RIL-358-4,V2,4,.
2755,2755,260,494,5,8,0,0,260,2019,Preston,BxN-RIL-358-4,V3,3,.
2756,2756,260,494,5,8,0,0,260,2019,Preston,BxN-RIL-358-4,W1,1,.
2757,2757,260,494,5,8,0,0,260,2019,Preston,BxN-RIL-358-4,W2,2,.
2758,2758,260,494,5,8,0,0,260,2019,Preston,BxN-RIL-358-4,W3,4,.
2759,2759,508,495,5,8,0,0,508,2019,Preston,NxB-RIL-367-23,STD,2,.
2760,2760,508,495,5,8,0,0,508,2019,Preston,NxB-RIL-367-23,V1,2,.
2761,2761,508,495,5,8,0,0,508,2019,Preston,NxB-RIL-367-23,V2,3,.
2762,2762,508,495,5,8,0,0,508,2019,Preston,NxB-RIL-367-23,V3,1,.
2763,2763,508,495,5,8,0,0,508,2019,Preston,NxB-RIL-367-23,W1,2,.
2764,2764,508,495,5,8,0,0,508,2019,Preston,NxB-RIL-367-23,W2,3,.
2765,2765,508,495,5,8,0,0,508,2019,Preston,NxB-RIL-367-23,W3,2,.
2766,2766,291,496,5,8,0,0,291,2019,Preston,BxN-RIL-359-11,STD,3,.
2767,2767,291,496,5,8,0,0,291,2019,Preston,BxN-RIL-359-11,V1,4,.
2768,2768,291,496,5,8,0,0,291,2019,Preston,BxN-RIL-359-11,V2,4,.
2769,2769,291,496,5,8,0,0,291,2019,Preston,BxN-RIL-359-11,V3,2,.
2770,2770,291,496,5,8,0,0,291,2019,Preston,BxN-RIL-359-11,W1,3,.
2771,2771,291,496,5,8,0,0,291,2019,Preston,BxN-RIL-359-11,W2,7,.
2772,2772,291,496,5,8,0,0,291,2019,Preston,BxN-RIL-359-11,W3,5,.
2773,2773,236,497,5,9,0,0,236,2019,Preston,BxN-RIL-357-5,STD,1,.
2774,2774,236,497,5,9,0,0,236,2019,Preston,BxN-RIL-357-5,V1,2,.
2775,2775,236,497,5,9,0,0,236,2019,Preston,BxN-RIL-357-5,V2,1,.
2776,2776,236,497,5,9,0,0,236,2019,Preston,BxN-RIL-357-5,V3,1,.
2777,2777,236,497,5,9,0,0,236,2019,Preston,BxN-RIL-357-5,W1,2,.
2778,2778,236,497,5,9,0,0,236,2019,Preston,BxN-RIL-357-5,W2,5,.
2779,2779,236,497,5,9,0,0,236,2019,Preston,BxN-RIL-357-5,W3,5,.
2780,2780,564,498,5,9,0,0,564,2019,Preston,NxB-RIL-370-7,STD,2,.
2781,2781,564,498,5,9,0,0,564,2019,Preston,NxB-RIL-370-7,V1,2,.
2782,2782,564,498,5,9,0,0,564,2019,Preston,NxB-RIL-370-7,V2,1,.
2783,2783,564,498,5,9,0,0,564,2019,Preston,NxB-RIL-370-7,V3,1,.
2784,2784,564,498,5,9,0,0,564,2019,Preston,NxB-RIL-370-7,W1,1,.
2785,2785,564,498,5,9,0,0,564,2019,Preston,NxB-RIL-370-7,W2,5,.
2786,2786,564,498,5,9,0,0,564,2019,Preston,NxB-RIL-370-7,W3,3,.
2787,2787,160,499,5,9,0,0,160,2019,Preston,BxN-RIL-353-15,STD,2,.
2788,2788,160,499,5,9,0,0,160,2019,Preston,BxN-RIL-353-15,V1,3,.
2789,2789,160,499,5,9,0,0,160,2019,Preston,BxN-RIL-353-15,V2,2,.
2790,2790,160,499,5,9,0,0,160,2019,Preston,BxN-RIL-353-15,V3,3,.
2791,2791,160,499,5,9,0,0,160,2019,Preston,BxN-RIL-353-15,W1,2,.
2792,2792,160,499,5,9,0,0,160,2019,Preston,BxN-RIL-353-15,W2,4,.
2793,2793,160,499,5,9,0,0,160,2019,Preston,BxN-RIL-353-15,W3,2,.
2794,2794,701,500,5,9,0,0,701,2019,Preston,NxB-RIL-375-20,STD,2,.
2795,2795,701,500,5,9,0,0,701,2019,Preston,NxB-RIL-375-20,V1,1,.
2796,2796,701,500,5,9,0,0,701,2019,Preston,NxB-RIL-375-20,V2,1,.
2797,2797,701,500,5,9,0,0,701,2019,Preston,NxB-RIL-375-20,V3,1,.
2798,2798,701,500,5,9,0,0,701,2019,Preston,NxB-RIL-375-20,W1,1,.
2799,2799,701,500,5,9,0,0,701,2019,Preston,NxB-RIL-375-20,W2,5,.
2800,2800,701,500,5,9,0,0,701,2019,Preston,NxB-RIL-375-20,W3,4,.
2801,2801,715,501,5,9,1,0,715,2019,Preston,NorLin,STD,2,5 + 9
2802,2802,715,501,5,9,1,0,715,2019,Preston,NorLin,V1,2,5 + 9
2803,2803,715,501,5,9,1,0,715,2019,Preston,NorLin,V2,2,5 + 9
2804,2804,715,501,5,9,1,0,715,2019,Preston,NorLin,V3,2,5 + 9
2805,2805,715,501,5,9,1,0,715,2019,Preston,NorLin,W1,1,5 + 9
2806,2806,715,501,5,9,1,0,715,2019,Preston,NorLin,W2,2,5 + 9
2807,2807,715,501,5,9,1,0,715,2019,Preston,NorLin,W3,2,5 + 9
2808,2808,184,502,5,9,0,0,184,2019,Preston,BxN-RIL-354-20,STD,2,.
