"Record","Plot","Row","Column","Cp","Csp","Entry","Year","Location","Genotype","Trait","Value","CTRLGENOTYPE"
428,554,6,6,0,0,428,2019,"Preston","NxB-RIL-364-12","V1",2,0
428,554,6,6,0,0,428,2019,"Preston","NxB-RIL-364-12","V2",3,0
428,554,6,6,0,0,428,2019,"Preston","NxB-RIL-364-12","V3",2,0
428,554,6,6,0,0,428,2019,"Preston","NxB-RIL-364-12","W1",2,0
428,554,6,6,0,0,428,2019,"Preston","NxB-RIL-364-12","W2",4,0
428,554,6,6,0,0,428,2019,"Preston","NxB-RIL-364-12","W3",3,0
715,555,6,6,1,0,715,2019,"Preston","NorLin","STD",1,0
715,555,6,6,1,0,715,2019,"Preston","NorLin","V1",2,0
715,555,6,6,1,0,715,2019,"Preston","NorLin","V2",1,0
715,555,6,6,1,0,715,2019,"Preston","NorLin","V3",2,0
715,555,6,6,1,0,715,2019,"Preston","NorLin","W1",0,0
715,555,6,6,1,0,715,2019,"Preston","NorLin","W2",4,0
715,555,6,6,1,0,715,2019,"Preston","NorLin","W3",2,0
449,556,6,6,0,0,449,2019,"Preston","NxB-RIL-365-10","STD",2,0
449,556,6,6,0,0,449,2019,"Preston","NxB-RIL-365-10","V1",2,0
449,556,6,6,0,0,449,2019,"Preston","NxB-RIL-365-10","V2",1,0
449,556,6,6,0,0,449,2019,"Preston","NxB-RIL-365-10","V3",1,0
449,556,6,6,0,0,449,2019,"Preston","NxB-RIL-365-10","W1",0,0
449,556,6,6,0,0,449,2019,"Preston","NxB-RIL-365-10","W2",4,0
449,556,6,6,0,0,449,2019,"Preston","NxB-RIL-365-10","W3",4,0
479,557,6,6,0,0,479,2019,"Preston","NxB-RIL-366-16","STD",3,0
479,557,6,6,0,0,479,2019,"Preston","NxB-RIL-366-16","V1",3,0
479,557,6,6,0,0,479,2019,"Preston","NxB-RIL-366-16","V2",2,0
479,557,6,6,0,0,479,2019,"Preston","NxB-RIL-366-16","V3",1,0
479,557,6,6,0,0,479,2019,"Preston","NxB-RIL-366-16","W1",2,0
479,557,6,6,0,0,479,2019,"Preston","NxB-RIL-366-16","W2",4,0
479,557,6,6,0,0,479,2019,"Preston","NxB-RIL-366-16","W3",4,0
259,558,6,6,0,0,259,2019,"Preston","BxN-RIL-358-3","STD",2,0
259,558,6,6,0,0,259,2019,"Preston","BxN-RIL-358-3","V1",2,0
259,558,6,6,0,0,259,2019,"Preston","BxN-RIL-358-3","V2",4,0
259,558,6,6,0,0,259,2019,"Preston","BxN-RIL-358-3","V3",3,0
259,558,6,6,0,0,259,2019,"Preston","BxN-RIL-358-3","W1",3,0
259,558,6,6,0,0,259,2019,"Preston","BxN-RIL-358-3","W2",4,0
259,558,6,6,0,0,259,2019,"Preston","BxN-RIL-358-3","W3",5,0
590,559,6,6,0,0,590,2019,"Preston","NxB-RIL-371-11","STD",2,0
590,559,6,6,0,0,590,2019,"Preston","NxB-RIL-371-11","V1",2,0
590,559,6,6,0,0,590,2019,"Preston","NxB-RIL-371-11","V2",1,0
590,559,6,6,0,0,590,2019,"Preston","NxB-RIL-371-11","V3",1,0
590,559,6,6,0,0,590,2019,"Preston","NxB-RIL-371-11","W1",4,0
590,559,6,6,0,0,590,2019,"Preston","NxB-RIL-371-11","W2",4,0
590,559,6,6,0,0,590,2019,"Preston","NxB-RIL-371-11","W3",4,0
493,560,6,7,0,0,493,2019,"Preston","NxB-RIL-367-7","STD",2,0
493,560,6,7,0,0,493,2019,"Preston","NxB-RIL-367-7","V1",2,0
493,560,6,7,0,0,493,2019,"Preston","NxB-RIL-367-7","V2",2,0
493,560,6,7,0,0,493,2019,"Preston","NxB-RIL-367-7","V3",1,0
493,560,6,7,0,0,493,2019,"Preston","NxB-RIL-367-7","W1",1,0
493,560,6,7,0,0,493,2019,"Preston","NxB-RIL-367-7","W2",4,0
493,560,6,7,0,0,493,2019,"Preston","NxB-RIL-367-7","W3",4,0
453,561,6,7,0,0,453,2019,"Preston","NxB-RIL-365-14","STD",1,0
453,561,6,7,0,0,453,2019,"Preston","NxB-RIL-365-14","V1",1,0
453,561,6,7,0,0,453,2019,"Preston","NxB-RIL-365-14","V2",1,0
453,561,6,7,0,0,453,2019,"Preston","NxB-RIL-365-14","V3",1,0
453,561,6,7,0,0,453,2019,"Preston","NxB-RIL-365-14","W1",4,0
453,561,6,7,0,0,453,2019,"Preston","NxB-RIL-365-14","W2",3,0
453,561,6,7,0,0,453,2019,"Preston","NxB-RIL-365-14","W3",3,0
150,562,6,7,0,0,150,2019,"Preston","BxN-RIL-353-5","STD",2,0
150,562,6,7,0,0,150,2019,"Preston","BxN-RIL-353-5","V1",1,0
150,562,6,7,0,0,150,2019,"Preston","BxN-RIL-353-5","V2",1,0
150,562,6,7,0,0,150,2019,"Preston","BxN-RIL-353-5","V3",1,0
150,562,6,7,0,0,150,2019,"Preston","BxN-RIL-353-5","W1",0,0
150,562,6,7,0,0,150,2019,"Preston","BxN-RIL-353-5","W2",2,0
150,562,6,7,0,0,150,2019,"Preston","BxN-RIL-353-5","W3",2,0
201,563,6,7,0,0,201,2019,"Preston","BxN-RIL-355-13","STD",2,0
201,563,6,7,0,0,201,2019,"Preston","BxN-RIL-355-13","V1",2,0
201,563,6,7,0,0,201,2019,"Preston","BxN-RIL-355-13","V2",1,0
201,563,6,7,0,0,201,2019,"Preston","BxN-RIL-355-13","V3",2,0
201,563,6,7,0,0,201,2019,"Preston","BxN-RIL-355-13","W1",1,0
201,563,6,7,0,0,201,2019,"Preston","BxN-RIL-355-13","W2",4,0
201,563,6,7,0,0,201,2019,"Preston","BxN-RIL-355-13","W3",1,0
715,564,6,7,1,0,715,2019,"Preston","NorLin","STD",3,0
715,564,6,7,1,0,715,2019,"Preston","NorLin","V1",2,0
715,564,6,7,1,0,715,2019,"Preston","NorLin","V2",2,0
715,564,6,7,1,0,715,2019,"Preston","NorLin","V3",2,0
715,564,6,7,1,0,715,2019,"Preston","NorLin","W1",4,0
715,564,6,7,1,0,715,2019,"Preston","NorLin","W2",4,0
715,564,6,7,1,0,715,2019,"Preston","NorLin","W3",2,0
542,565,6,7,0,0,542,2019,"Preston","NxB-RIL-369-9","STD",2,0
542,565,6,7,0,0,542,2019,"Preston","NxB-RIL-369-9","V1",3,0
542,565,6,7,0,0,542,2019,"Preston","NxB-RIL-369-9","V2",3,0
542,565,6,7,0,0,542,2019,"Preston","NxB-RIL-369-9","V3",3,0
542,565,6,7,0,0,542,2019,"Preston","NxB-RIL-369-9","W1",4,0
542,565,6,7,0,0,542,2019,"Preston","NxB-RIL-369-9","W2",5,0
542,565,6,7,0,0,542,2019,"Preston","NxB-RIL-369-9","W3",3,0
717,566,6,7,0,2,717,2019,"Preston","Novelty","STD",5,0
717,566,6,7,0,2,717,2019,"Preston","Novelty","V1",5,0
717,566,6,7,0,2,717,2019,"Preston","Novelty","V2",3,0
717,566,6,7,0,2,717,2019,"Preston","Novelty","V3",3,0
717,566,6,7,0,2,717,2019,"Preston","Novelty","W1",5,0
717,566,6,7,0,2,717,2019,"Preston","Novelty","W2",4,0
717,566,6,7,0,2,717,2019,"Preston","Novelty","W3",2,0
716,567,6,7,0,1,716,2019,"Preston","Flanders","STD",4,0
716,567,6,7,0,1,716,2019,"Preston","Flanders","V1",4,0
716,567,6,7,0,1,716,2019,"Preston","Flanders","V2",3,0
716,567,6,7,0,1,716,2019,"Preston","Flanders","V3",3,0
716,567,6,7,0,1,716,2019,"Preston","Flanders","W1",0,0
716,567,6,7,0,1,716,2019,"Preston","Flanders","W2",1,0
716,567,6,7,0,1,716,2019,"Preston","Flanders","W3",3,0
192,568,6,7,0,0,192,2019,"Preston","BxN-RIL-355-2","STD",3,0
192,568,6,7,0,0,192,2019,"Preston","BxN-RIL-355-2","V1",2,0
192,568,6,7,0,0,192,2019,"Preston","BxN-RIL-355-2","V2",2,0
192,568,6,7,0,0,192,2019,"Preston","BxN-RIL-355-2","V3",1,0
192,568,6,7,0,0,192,2019,"Preston","BxN-RIL-355-2","W1",0,0
192,568,6,7,0,0,192,2019,"Preston","BxN-RIL-355-2","W2",4,0
192,568,6,7,0,0,192,2019,"Preston","BxN-RIL-355-2","W3",2,0
136,569,6,8,0,0,136,2019,"Preston","BxN-RIL-352-17","STD",4,0
136,569,6,8,0,0,136,2019,"Preston","BxN-RIL-352-17","V1",4,0
136,569,6,8,0,0,136,2019,"Preston","BxN-RIL-352-17","V2",3,0
136,569,6,8,0,0,136,2019,"Preston","BxN-RIL-352-17","V3",3,0
136,569,6,8,0,0,136,2019,"Preston","BxN-RIL-352-17","W1",5,0
136,569,6,8,0,0,136,2019,"Preston","BxN-RIL-352-17","W2",4,0
136,569,6,8,0,0,136,2019,"Preston","BxN-RIL-352-17","W3",3,0
151,570,6,8,0,0,151,2019,"Preston","BxN-RIL-353-6","STD",2,0
151,570,6,8,0,0,151,2019,"Preston","BxN-RIL-353-6","V1",1,0
151,570,6,8,0,0,151,2019,"Preston","BxN-RIL-353-6","V2",1,0
151,570,6,8,0,0,151,2019,"Preston","BxN-RIL-353-6","V3",2,0
151,570,6,8,0,0,151,2019,"Preston","BxN-RIL-353-6","W1",1,0
151,570,6,8,0,0,151,2019,"Preston","BxN-RIL-353-6","W2",2,0
151,570,6,8,0,0,151,2019,"Preston","BxN-RIL-353-6","W3",2,0
697,571,6,8,0,0,697,2019,"Preston","NxB-RIL-375-15","STD",2,0
697,571,6,8,0,0,697,2019,"Preston","NxB-RIL-375-15","V1",2,0
697,571,6,8,0,0,697,2019,"Preston","NxB-RIL-375-15","V2",2,0
697,571,6,8,0,0,697,2019,"Preston","NxB-RIL-375-15","V3",2,0
697,571,6,8,0,0,697,2019,"Preston","NxB-RIL-375-15","W1",2,0
697,571,6,8,0,0,697,2019,"Preston","NxB-RIL-375-15","W2",3,0
697,571,6,8,0,0,697,2019,"Preston","NxB-RIL-375-15","W3",3,0
53,572,6,8,0,0,53,2019,"Preston","BxN-RIL-348-9","STD",2,0
53,572,6,8,0,0,53,2019,"Preston","BxN-RIL-348-9","V1",2,0
53,572,6,8,0,0,53,2019,"Preston","BxN-RIL-348-9","V2",2,0
53,572,6,8,0,0,53,2019,"Preston","BxN-RIL-348-9","V3",3,0
53,572,6,8,0,0,53,2019,"Preston","BxN-RIL-348-9","W1",2,0
53,572,6,8,0,0,53,2019,"Preston","BxN-RIL-348-9","W2",4,0
53,572,6,8,0,0,53,2019,"Preston","BxN-RIL-348-9","W3",4,0
715,573,6,8,1,0,715,2019,"Preston","NorLin","STD",2,0
715,573,6,8,1,0,715,2019,"Preston","NorLin","V1",2,0
715,573,6,8,1,0,715,2019,"Preston","NorLin","V2",2,0
715,573,6,8,1,0,715,2019,"Preston","NorLin","V3",2,0
715,573,6,8,1,0,715,2019,"Preston","NorLin","W1",0,0
715,573,6,8,1,0,715,2019,"Preston","NorLin","W2",4,0
715,573,6,8,1,0,715,2019,"Preston","NorLin","W3",2,0
97,574,6,8,0,0,97,2019,"Preston","BxN-RIL-350-12","STD",1,0
97,574,6,8,0,0,97,2019,"Preston","BxN-RIL-350-12","V1",2,0
97,574,6,8,0,0,97,2019,"Preston","BxN-RIL-350-12","V2",3,0
97,574,6,8,0,0,97,2019,"Preston","BxN-RIL-350-12","V3",1,0
97,574,6,8,0,0,97,2019,"Preston","BxN-RIL-350-12","W1",0,0
97,574,6,8,0,0,97,2019,"Preston","BxN-RIL-350-12","W2",4,0
97,574,6,8,0,0,97,2019,"Preston","BxN-RIL-350-12","W3",4,0
367,575,6,8,0,0,367,2019,"Preston","NxB-RIL-361-28","STD",1,0
367,575,6,8,0,0,367,2019,"Preston","NxB-RIL-361-28","V1",2,0
367,575,6,8,0,0,367,2019,"Preston","NxB-RIL-361-28","V2",2,0
367,575,6,8,0,0,367,2019,"Preston","NxB-RIL-361-28","V3",1,0
367,575,6,8,0,0,367,2019,"Preston","NxB-RIL-361-28","W1",0,0
367,575,6,8,0,0,367,2019,"Preston","NxB-RIL-361-28","W2",4,0
367,575,6,8,0,0,367,2019,"Preston","NxB-RIL-361-28","W3",4,0
90,576,6,8,0,0,90,2019,"Preston","BxN-RIL-350-3","STD",1,0
90,576,6,8,0,0,90,2019,"Preston","BxN-RIL-350-3","V1",2,0
90,576,6,8,0,0,90,2019,"Preston","BxN-RIL-350-3","V2",2,0
90,576,6,8,0,0,90,2019,"Preston","BxN-RIL-350-3","V3",1,0
90,576,6,8,0,0,90,2019,"Preston","BxN-RIL-350-3","W1",1,0
90,576,6,8,0,0,90,2019,"Preston","BxN-RIL-350-3","W2",4,0
90,576,6,8,0,0,90,2019,"Preston","BxN-RIL-350-3","W3",3,0
303,577,6,8,0,0,303,2019,"Preston","BxN-RIL-359-24","STD",1,0
303,577,6,8,0,0,303,2019,"Preston","BxN-RIL-359-24","V1",2,0
303,577,6,8,0,0,303,2019,"Preston","BxN-RIL-359-24","V2",1,0
303,577,6,8,0,0,303,2019,"Preston","BxN-RIL-359-24","V3",1,0
303,577,6,8,0,0,303,2019,"Preston","BxN-RIL-359-24","W1",0,0
303,577,6,8,0,0,303,2019,"Preston","BxN-RIL-359-24","W2",4,0
303,577,6,8,0,0,303,2019,"Preston","BxN-RIL-359-24","W3",2,0
71,578,6,9,0,0,71,2019,"Preston","BxN-RIL-349-5","STD",2,0
71,578,6,9,0,0,71,2019,"Preston","BxN-RIL-349-5","V1",3,0
71,578,6,9,0,0,71,2019,"Preston","BxN-RIL-349-5","V2",2,0
71,578,6,9,0,0,71,2019,"Preston","BxN-RIL-349-5","V3",1,0
71,578,6,9,0,0,71,2019,"Preston","BxN-RIL-349-5","W1",4,0
71,578,6,9,0,0,71,2019,"Preston","BxN-RIL-349-5","W2",4,0
71,578,6,9,0,0,71,2019,"Preston","BxN-RIL-349-5","W3",3,0
281,579,6,9,0,0,281,2019,"Preston","BxN-RIL-358-31","STD",2,0
281,579,6,9,0,0,281,2019,"Preston","BxN-RIL-358-31","V1",2,0
281,579,6,9,0,0,281,2019,"Preston","BxN-RIL-358-31","V2",3,0
281,579,6,9,0,0,281,2019,"Preston","BxN-RIL-358-31","V3",2,0
281,579,6,9,0,0,281,2019,"Preston","BxN-RIL-358-31","W1",4,0
281,579,6,9,0,0,281,2019,"Preston","BxN-RIL-358-31","W2",4,0
281,579,6,9,0,0,281,2019,"Preston","BxN-RIL-358-31","W3",1,0
70,580,6,9,0,0,70,2019,"Preston","BxN-RIL-349-4","STD",2,0
70,580,6,9,0,0,70,2019,"Preston","BxN-RIL-349-4","V1",2,0
70,580,6,9,0,0,70,2019,"Preston","BxN-RIL-349-4","V2",2,0
70,580,6,9,0,0,70,2019,"Preston","BxN-RIL-349-4","V3",2,0
70,580,6,9,0,0,70,2019,"Preston","BxN-RIL-349-4","W1",4,0
70,580,6,9,0,0,70,2019,"Preston","BxN-RIL-349-4","W2",4,0
70,580,6,9,0,0,70,2019,"Preston","BxN-RIL-349-4","W3",4,0
517,581,6,9,0,0,517,2019,"Preston","NxB-RIL-368-9","STD",2,0
517,581,6,9,0,0,517,2019,"Preston","NxB-RIL-368-9","V1",2,0
517,581,6,9,0,0,517,2019,"Preston","NxB-RIL-368-9","V2",2,0
517,581,6,9,0,0,517,2019,"Preston","NxB-RIL-368-9","V3",1,0
517,581,6,9,0,0,517,2019,"Preston","NxB-RIL-368-9","W1",4,0
517,581,6,9,0,0,517,2019,"Preston","NxB-RIL-368-9","W2",4,0
517,581,6,9,0,0,517,2019,"Preston","NxB-RIL-368-9","W3",2,0
715,582,6,9,1,0,715,2019,"Preston","NorLin","STD",3,0
715,582,6,9,1,0,715,2019,"Preston","NorLin","V1",3,0
715,582,6,9,1,0,715,2019,"Preston","NorLin","V2",3,0
715,582,6,9,1,0,715,2019,"Preston","NorLin","V3",2,0
715,582,6,9,1,0,715,2019,"Preston","NorLin","W1",0,0
715,582,6,9,1,0,715,2019,"Preston","NorLin","W2",3,0
715,582,6,9,1,0,715,2019,"Preston","NorLin","W3",2,0
510,583,6,9,0,0,510,2019,"Preston","NxB-RIL-367-25","STD",2,0
510,583,6,9,0,0,510,2019,"Preston","NxB-RIL-367-25","V1",3,0
510,583,6,9,0,0,510,2019,"Preston","NxB-RIL-367-25","V2",4,0
510,583,6,9,0,0,510,2019,"Preston","NxB-RIL-367-25","V3",2,0
510,583,6,9,0,0,510,2019,"Preston","NxB-RIL-367-25","W1",0,0
510,583,6,9,0,0,510,2019,"Preston","NxB-RIL-367-25","W2",2,0
510,583,6,9,0,0,510,2019,"Preston","NxB-RIL-367-25","W3",1,0
312,584,6,9,0,0,312,2019,"Preston","BxN-RIL-360-2","STD",2,0
312,584,6,9,0,0,312,2019,"Preston","BxN-RIL-360-2","V1",2,0
312,584,6,9,0,0,312,2019,"Preston","BxN-RIL-360-2","V2",2,0
312,584,6,9,0,0,312,2019,"Preston","BxN-RIL-360-2","V3",2,0
312,584,6,9,0,0,312,2019,"Preston","BxN-RIL-360-2","W1",0,0
312,584,6,9,0,0,312,2019,"Preston","BxN-RIL-360-2","W2",1,0
312,584,6,9,0,0,312,2019,"Preston","BxN-RIL-360-2","W3",3,0
393,585,6,9,0,0,393,2019,"Preston","NxB-RIL-362-28","STD",1,0
393,585,6,9,0,0,393,2019,"Preston","NxB-RIL-362-28","V1",1,0
393,585,6,9,0,0,393,2019,"Preston","NxB-RIL-362-28","V2",1,0
393,585,6,9,0,0,393,2019,"Preston","NxB-RIL-362-28","V3",1,0
393,585,6,9,0,0,393,2019,"Preston","NxB-RIL-362-28","W1",1,0
393,585,6,9,0,0,393,2019,"Preston","NxB-RIL-362-28","W2",4,0
393,585,6,9,0,0,393,2019,"Preston","NxB-RIL-362-28","W3",4,0
684,586,6,9,0,0,684,2019,"Preston","NxB-RIL-375-2","STD",4,0
684,586,6,9,0,0,684,2019,"Preston","NxB-RIL-375-2","V1",3,0
684,586,6,9,0,0,684,2019,"Preston","NxB-RIL-375-2","V2",4,0
684,586,6,9,0,0,684,2019,"Preston","NxB-RIL-375-2","V3",4,0
684,586,6,9,0,0,684,2019,"Preston","NxB-RIL-375-2","W1",4,0
684,586,6,9,0,0,684,2019,"Preston","NxB-RIL-375-2","W2",5,0
684,586,6,9,0,0,684,2019,"Preston","NxB-RIL-375-2","W3",4,0
489,587,7,1,0,0,489,2019,"Preston","NxB-RIL-367-2","STD",3,0
489,587,7,1,0,0,489,2019,"Preston","NxB-RIL-367-2","V1",3,0
489,587,7,1,0,0,489,2019,"Preston","NxB-RIL-367-2","V2",1,0
489,587,7,1,0,0,489,2019,"Preston","NxB-RIL-367-2","V3",1,0
489,587,7,1,0,0,489,2019,"Preston","NxB-RIL-367-2","W1",6,0
489,587,7,1,0,0,489,2019,"Preston","NxB-RIL-367-2","W2",1,0
489,587,7,1,0,0,489,2019,"Preston","NxB-RIL-367-2","W3",2,0
286,588,7,1,0,0,286,2019,"Preston","BxN-RIL-359-6","STD",3,0
286,588,7,1,0,0,286,2019,"Preston","BxN-RIL-359-6","V1",2,0
286,588,7,1,0,0,286,2019,"Preston","BxN-RIL-359-6","V2",2,0
286,588,7,1,0,0,286,2019,"Preston","BxN-RIL-359-6","V3",1,0
286,588,7,1,0,0,286,2019,"Preston","BxN-RIL-359-6","W1",4,0
286,588,7,1,0,0,286,2019,"Preston","BxN-RIL-359-6","W2",5,0
286,588,7,1,0,0,286,2019,"Preston","BxN-RIL-359-6","W3",5,0
130,589,7,1,0,0,130,2019,"Preston","BxN-RIL-352-11","STD",3,0
130,589,7,1,0,0,130,2019,"Preston","BxN-RIL-352-11","V1",3,0
130,589,7,1,0,0,130,2019,"Preston","BxN-RIL-352-11","V2",1,0
130,589,7,1,0,0,130,2019,"Preston","BxN-RIL-352-11","V3",1,0
130,589,7,1,0,0,130,2019,"Preston","BxN-RIL-352-11","W1",5,0
130,589,7,1,0,0,130,2019,"Preston","BxN-RIL-352-11","W2",5,0
130,589,7,1,0,0,130,2019,"Preston","BxN-RIL-352-11","W3",8,0
87,590,7,1,0,0,87,2019,"Preston","BxN-RIL-349-24","STD",3,0
87,590,7,1,0,0,87,2019,"Preston","BxN-RIL-349-24","V1",3,0
87,590,7,1,0,0,87,2019,"Preston","BxN-RIL-349-24","V2",2,0
87,590,7,1,0,0,87,2019,"Preston","BxN-RIL-349-24","V3",1,0
87,590,7,1,0,0,87,2019,"Preston","BxN-RIL-349-24","W1",4,0
87,590,7,1,0,0,87,2019,"Preston","BxN-RIL-349-24","W2",4,0
87,590,7,1,0,0,87,2019,"Preston","BxN-RIL-349-24","W3",5,0
715,591,7,1,1,0,715,2019,"Preston","NorLin","STD",3,0
715,591,7,1,1,0,715,2019,"Preston","NorLin","V1",3,0
715,591,7,1,1,0,715,2019,"Preston","NorLin","V2",2,0
715,591,7,1,1,0,715,2019,"Preston","NorLin","V3",1,0
715,591,7,1,1,0,715,2019,"Preston","NorLin","W1",4,0
715,591,7,1,1,0,715,2019,"Preston","NorLin","W2",3,0
715,591,7,1,1,0,715,2019,"Preston","NorLin","W3",2,0
318,592,7,1,0,0,318,2019,"Preston","BxN-RIL-360-8","STD",3,0
318,592,7,1,0,0,318,2019,"Preston","BxN-RIL-360-8","V1",3,0
318,592,7,1,0,0,318,2019,"Preston","BxN-RIL-360-8","V2",1,0
318,592,7,1,0,0,318,2019,"Preston","BxN-RIL-360-8","V3",1,0
318,592,7,1,0,0,318,2019,"Preston","BxN-RIL-360-8","W1",0,0
318,592,7,1,0,0,318,2019,"Preston","BxN-RIL-360-8","W2",2,0
318,592,7,1,0,0,318,2019,"Preston","BxN-RIL-360-8","W3",1,0
447,593,7,1,0,0,447,2019,"Preston","NxB-RIL-365-8","STD",2,0
447,593,7,1,0,0,447,2019,"Preston","NxB-RIL-365-8","V1",2,0
447,593,7,1,0,0,447,2019,"Preston","NxB-RIL-365-8","V2",2,0
447,593,7,1,0,0,447,2019,"Preston","NxB-RIL-365-8","V3",1,0
447,593,7,1,0,0,447,2019,"Preston","NxB-RIL-365-8","W1",0,0
447,593,7,1,0,0,447,2019,"Preston","NxB-RIL-365-8","W2",4,0
447,593,7,1,0,0,447,2019,"Preston","NxB-RIL-365-8","W3",3,0
294,594,7,1,0,0,294,2019,"Preston","BxN-RIL-359-14","STD",2,0
294,594,7,1,0,0,294,2019,"Preston","BxN-RIL-359-14","V1",2,0
294,594,7,1,0,0,294,2019,"Preston","BxN-RIL-359-14","V2",3,0
294,594,7,1,0,0,294,2019,"Preston","BxN-RIL-359-14","V3",2,0
294,594,7,1,0,0,294,2019,"Preston","BxN-RIL-359-14","W1",0,0
294,594,7,1,0,0,294,2019,"Preston","BxN-RIL-359-14","W2",4,0
294,594,7,1,0,0,294,2019,"Preston","BxN-RIL-359-14","W3",2,0
76,595,7,1,0,0,76,2019,"Preston","BxN-RIL-349-11","STD",3,0
76,595,7,1,0,0,76,2019,"Preston","BxN-RIL-349-11","V1",3,0
76,595,7,1,0,0,76,2019,"Preston","BxN-RIL-349-11","V2",2,0
76,595,7,1,0,0,76,2019,"Preston","BxN-RIL-349-11","V3",1,0
76,595,7,1,0,0,76,2019,"Preston","BxN-RIL-349-11","W1",0,0
76,595,7,1,0,0,76,2019,"Preston","BxN-RIL-349-11","W2",5,0
76,595,7,1,0,0,76,2019,"Preston","BxN-RIL-349-11","W3",5,0
561,596,7,2,0,0,561,2019,"Preston","NxB-RIL-370-3","STD",2,0
561,596,7,2,0,0,561,2019,"Preston","NxB-RIL-370-3","V1",3,0
561,596,7,2,0,0,561,2019,"Preston","NxB-RIL-370-3","V2",4,0
561,596,7,2,0,0,561,2019,"Preston","NxB-RIL-370-3","V3",5,0
561,596,7,2,0,0,561,2019,"Preston","NxB-RIL-370-3","W1",5,0
561,596,7,2,0,0,561,2019,"Preston","NxB-RIL-370-3","W2",6,0
561,596,7,2,0,0,561,2019,"Preston","NxB-RIL-370-3","W3",9,0
305,597,7,2,0,0,305,2019,"Preston","BxN-RIL-359-26","STD",3,0
305,597,7,2,0,0,305,2019,"Preston","BxN-RIL-359-26","V1",4,0
305,597,7,2,0,0,305,2019,"Preston","BxN-RIL-359-26","V2",1,0
305,597,7,2,0,0,305,2019,"Preston","BxN-RIL-359-26","V3",1,0
305,597,7,2,0,0,305,2019,"Preston","BxN-RIL-359-26","W1",7,0
305,597,7,2,0,0,305,2019,"Preston","BxN-RIL-359-26","W2",4,0
305,597,7,2,0,0,305,2019,"Preston","BxN-RIL-359-26","W3",2,0
187,598,7,2,0,0,187,2019,"Preston","BxN-RIL-354-24","STD",1,0
187,598,7,2,0,0,187,2019,"Preston","BxN-RIL-354-24","V1",2,0
187,598,7,2,0,0,187,2019,"Preston","BxN-RIL-354-24","V2",1,0
187,598,7,2,0,0,187,2019,"Preston","BxN-RIL-354-24","V3",1,0
187,598,7,2,0,0,187,2019,"Preston","BxN-RIL-354-24","W1",0,0
187,598,7,2,0,0,187,2019,"Preston","BxN-RIL-354-24","W2",5,0
187,598,7,2,0,0,187,2019,"Preston","BxN-RIL-354-24","W3",5,0
345,599,7,2,0,0,345,2019,"Preston","NxB-RIL-361-6","STD",2,0
345,599,7,2,0,0,345,2019,"Preston","NxB-RIL-361-6","V1",2,0
345,599,7,2,0,0,345,2019,"Preston","NxB-RIL-361-6","V2",2,0
345,599,7,2,0,0,345,2019,"Preston","NxB-RIL-361-6","V3",1,0
345,599,7,2,0,0,345,2019,"Preston","NxB-RIL-361-6","W1",4,0
345,599,7,2,0,0,345,2019,"Preston","NxB-RIL-361-6","W2",4,0
345,599,7,2,0,0,345,2019,"Preston","NxB-RIL-361-6","W3",3,0
715,600,7,2,1,0,715,2019,"Preston","NorLin","STD",3,0
715,600,7,2,1,0,715,2019,"Preston","NorLin","V1",3,0
715,600,7,2,1,0,715,2019,"Preston","NorLin","V2",3,0
715,600,7,2,1,0,715,2019,"Preston","NorLin","V3",1,0
715,600,7,2,1,0,715,2019,"Preston","NorLin","W1",4,0
715,600,7,2,1,0,715,2019,"Preston","NorLin","W2",4,0
715,600,7,2,1,0,715,2019,"Preston","NorLin","W3",1,0
93,601,7,2,0,0,93,2019,"Preston","BxN-RIL-350-7","STD",3,0
93,601,7,2,0,0,93,2019,"Preston","BxN-RIL-350-7","V1",3,0
93,601,7,2,0,0,93,2019,"Preston","BxN-RIL-350-7","V2",1,0
93,601,7,2,0,0,93,2019,"Preston","BxN-RIL-350-7","V3",1,0
93,601,7,2,0,0,93,2019,"Preston","BxN-RIL-350-7","W1",0,0
93,601,7,2,0,0,93,2019,"Preston","BxN-RIL-350-7","W2",4,0
93,601,7,2,0,0,93,2019,"Preston","BxN-RIL-350-7","W3",2,0
646,602,7,2,0,0,646,2019,"Preston","NxB-RIL-373-21","STD",3,0
646,602,7,2,0,0,646,2019,"Preston","NxB-RIL-373-21","V1",2,0
646,602,7,2,0,0,646,2019,"Preston","NxB-RIL-373-21","V2",3,0
646,602,7,2,0,0,646,2019,"Preston","NxB-RIL-373-21","V3",3,0
646,602,7,2,0,0,646,2019,"Preston","NxB-RIL-373-21","W1",0,0
646,602,7,2,0,0,646,2019,"Preston","NxB-RIL-373-21","W2",5,0
646,602,7,2,0,0,646,2019,"Preston","NxB-RIL-373-21","W3",7,0
306,603,7,2,0,0,306,2019,"Preston","BxN-RIL-359-27","STD",3,0
306,603,7,2,0,0,306,2019,"Preston","BxN-RIL-359-27","V1",3,0
306,603,7,2,0,0,306,2019,"Preston","BxN-RIL-359-27","V2",1,0
306,603,7,2,0,0,306,2019,"Preston","BxN-RIL-359-27","V3",1,0
306,603,7,2,0,0,306,2019,"Preston","BxN-RIL-359-27","W1",4,0
306,603,7,2,0,0,306,2019,"Preston","BxN-RIL-359-27","W2",1,0
306,603,7,2,0,0,306,2019,"Preston","BxN-RIL-359-27","W3",4,0
