Record	Plot	Row	Column	Cp	Csp	Entry	Year	Location	Genotype	Trait	Value	Raw value	Method 1	Method 3	Method 1+3	Suggested value	Suggested method
416	416	4	9	0	0	416	2019	Preston	NxB-RIL-363-26	STD		1	1.01	1.2	1.1	1	unadj.
416	416	4	9	0	0	416	2019	Preston	NxB-RIL-363-26	V1		3	3.13	3.09	3.14	3.14	M1+M3
416	416	4	9	0	0	416	2019	Preston	NxB-RIL-363-26	V2		3	3.36	3.57	3.49	3.49	M1+M3
416	416	4	9	0	0	416	2019	Preston	NxB-RIL-363-26	V3		4	3.21	3.63	3.22	3.63	M3
416	416	4	9	0	0	416	2019	Preston	NxB-RIL-363-26	W1		2	3.36	2.16	3.24	3.24	M1+M3
416	416	4	9	0	0	416	2019	Preston	NxB-RIL-363-26	W2		5	5.62	4.89	5.55	4.89	M3
416	416	4	9	0	0	416	2019	Preston	NxB-RIL-363-26	W3		6	4.48	5.76	4.7	4.7	M1+M3
417	296	3	4	0	0	417	2019	Preston	NxB-RIL-364-1	STD		2	1.82	1.93	1.81	2	unadj.
417	296	3	4	0	0	417	2019	Preston	NxB-RIL-364-1	V1		2	1.93	1.97	1.93	1.93	M1+M3
417	296	3	4	0	0	417	2019	Preston	NxB-RIL-364-1	V2		3	2.3	2.42	2.2	2.2	M1+M3
417	296	3	4	0	0	417	2019	Preston	NxB-RIL-364-1	V3		3	3.04	3.15	3.08	3.15	M3
417	296	3	4	0	0	417	2019	Preston	NxB-RIL-364-1	W1		4	4.58	4.16	4.55	4.55	M1+M3
417	296	3	4	0	0	417	2019	Preston	NxB-RIL-364-1	W2		6	4.34	5.13	4.29	5.13	M3
417	296	3	4	0	0	417	2019	Preston	NxB-RIL-364-1	W3		6	5	5.49	4.64	4.64	M1+M3
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	STD		3	2.83	3.2	2.94	3	unadj.
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	V1		2	2.34	2.09	2.35	2.35	M1+M3
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	V2		3	3.99	3.57	4.05	4.05	M1+M3
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	V3		2	2.9	2.67	2.96	2.67	M3
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	W1		1	1.31	0.88	1.19	1.19	M1+M3
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	W2		4	4.21	3.89	4.17	3.89	M3
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	W3		2	2.9	2.31	2.96	2.96	M1+M3
419	511	6	1	0	0	419	2019	Preston	NxB-RIL-364-3	STD		3	3.43	2.93	3.34	3	unadj.
419	511	6	1	0	0	419	2019	Preston	NxB-RIL-364-3	V1		2	2.74	2.09	2.74	2.74	M1+M3
419	511	6	1	0	0	419	2019	Preston	NxB-RIL-364-3	V2		3	3.79	3.57	3.87	3.87	M1+M3
419	511	6	1	0	0	419	2019	Preston	NxB-RIL-364-3	V3		2	3	2.67	3.04	2.67	M3
419	511	6	1	0	0	419	2019	Preston	NxB-RIL-364-3	W1		2	1.51	2.16	1.61	1.61	M1+M3
419	511	6	1	0	0	419	2019	Preston	NxB-RIL-364-3	W2		4	5.01	4.65	5.06	4.65	M3
419	511	6	1	0	0	419	2019	Preston	NxB-RIL-364-3	W3		2	3.5	2.04	2.96	2.96	M1+M3
42	696	8	4	0	0	42	2019	Preston	BxN-RIL-347-21	STD		3	2.82	3.2	2.94	3	unadj.
42	696	8	4	0	0	42	2019	Preston	BxN-RIL-347-21	V1		3	3.16	3.09	3.17	3.17	M1+M3
42	696	8	4	0	0	42	2019	Preston	BxN-RIL-347-21	V2		2	2.08	2.19	2.13	2.13	M1+M3
42	696	8	4	0	0	42	2019	Preston	BxN-RIL-347-21	V3		2	2.27	2.15	2.27	2.15	M3
42	696	8	4	0	0	42	2019	Preston	BxN-RIL-347-21	W1		1	0.47	0.88	0.46	0.46	M1+M3
42	696	8	4	0	0	42	2019	Preston	BxN-RIL-347-21	W2		3	3.34	3.65	3.44	3.65	M3
42	696	8	4	0	0	42	2019	Preston	BxN-RIL-347-21	W3		2	1.44	2.04	1.68	1.68	M1+M3
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	STD		2	1.72	1.93	1.72	2	unadj.
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	V1		2	2.01	1.97	2.01	2.01	M1+M3
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	V2		2	2.54	2.19	2.53	2.53	M1+M3
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	V3		3	3.23	3.15	3.24	3.15	M3
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	W1		1	1.42	1.16	1.41	1.41	M1+M3
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	W2		3	3.32	3.27	3.35	3.27	M3
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	W3		3	2.79	3.04	2.89	2.89	M1+M3
421	414	4	8	0	0	421	2019	Preston	NxB-RIL-364-5	STD		1	1.21	1.2	1.28	1	unadj.
421	414	4	8	0	0	421	2019	Preston	NxB-RIL-364-5	V1		3	3.33	3.09	3.34	3.34	M1+M3
421	414	4	8	0	0	421	2019	Preston	NxB-RIL-364-5	V2		3	3.36	3.19	3.38	3.38	M1+M3
421	414	4	8	0	0	421	2019	Preston	NxB-RIL-364-5	V3		4	3.51	4.15	3.63	4.15	M3
421	414	4	8	0	0	421	2019	Preston	NxB-RIL-364-5	W1		2	2.56	2.16	2.53	2.53	M1+M3
421	414	4	8	0	0	421	2019	Preston	NxB-RIL-364-5	W2		5	5.62	6.03	5.77	6.03	M3
421	414	4	8	0	0	421	2019	Preston	NxB-RIL-364-5	W3		6	5.38	6.31	6.02	6.02	M1+M3
422	371	4	4	0	0	422	2019	Preston	NxB-RIL-364-6	STD		2	1.71	1.93	1.71	2	unadj.
422	371	4	4	0	0	422	2019	Preston	NxB-RIL-364-6	V1		2	1.93	1.97	1.93	1.93	M1+M3
422	371	4	4	0	0	422	2019	Preston	NxB-RIL-364-6	V2		2	1.86	1.8	1.82	1.82	M1+M3
422	371	4	4	0	0	422	2019	Preston	NxB-RIL-364-6	V3		1	0.71	0.63	0.65	0.63	M3
422	371	4	4	0	0	422	2019	Preston	NxB-RIL-364-6	W1		1	1.36	1.16	1.36	1.36	M1+M3
422	371	4	4	0	0	422	2019	Preston	NxB-RIL-364-6	W2		3	3.12	2.89	3.09	2.89	M3
422	371	4	4	0	0	422	2019	Preston	NxB-RIL-364-6	W3		0	0	0	0	0	undef
423	493	5	8	0	0	423	2019	Preston	NxB-RIL-364-7	STD		1	1.54	0.93	1.44	1	unadj.
423	493	5	8	0	0	423	2019	Preston	NxB-RIL-364-7	V1		1	1.33	1.09	1.34	1.34	M1+M3
423	493	5	8	0	0	423	2019	Preston	NxB-RIL-364-7	V2		1	1.58	1.19	1.57	1.57	M1+M3
423	493	5	8	0	0	423	2019	Preston	NxB-RIL-364-7	V3		1	1.18	1.15	1.2	1.15	M3
423	493	5	8	0	0	423	2019	Preston	NxB-RIL-364-7	W1		1	1.33	1.16	1.33	1.33	M1+M3
423	493	5	8	0	0	423	2019	Preston	NxB-RIL-364-7	W2		1	1.62	0.89	1.55	0.89	M3
423	493	5	8	0	0	423	2019	Preston	NxB-RIL-364-7	W3		2	2.16	1.76	1.74	1.74	M1+M3
424	419	4	9	0	0	424	2019	Preston	NxB-RIL-364-8	STD		3	3.01	3.2	3.1	3	unadj.
424	419	4	9	0	0	424	2019	Preston	NxB-RIL-364-8	V1		3	3.13	3.09	3.14	3.14	M1+M3
424	419	4	9	0	0	424	2019	Preston	NxB-RIL-364-8	V2		4	4.36	4.57	4.49	4.49	M1+M3
424	419	4	9	0	0	424	2019	Preston	NxB-RIL-364-8	V3		5	4.21	4.63	4.22	4.63	M3
424	419	4	9	0	0	424	2019	Preston	NxB-RIL-364-8	W1		2	3.36	2.16	3.24	3.24	M1+M3
424	419	4	9	0	0	424	2019	Preston	NxB-RIL-364-8	W2		5	5.62	4.89	5.55	4.89	M3
424	419	4	9	0	0	424	2019	Preston	NxB-RIL-364-8	W3		7	5.48	6.76	5.7	5.7	M1+M3
425	442	5	2	0	0	425	2019	Preston	NxB-RIL-364-9	STD		4	4.14	3.93	4.09	4	unadj.
425	442	5	2	0	0	425	2019	Preston	NxB-RIL-364-9	V1		3	3.03	2.97	3.03	3.03	M1+M3
425	442	5	2	0	0	425	2019	Preston	NxB-RIL-364-9	V2		3	2.88	2.42	2.72	2.72	M1+M3
425	442	5	2	0	0	425	2019	Preston	NxB-RIL-364-9	V3		4	4.18	3.63	4.05	3.63	M3
425	442	5	2	0	0	425	2019	Preston	NxB-RIL-364-9	W1		1	1.13	1.16	1.16	1.16	M1+M3
425	442	5	2	0	0	425	2019	Preston	NxB-RIL-364-9	W2		6	6.92	6.65	6.98	6.65	M3
425	442	5	2	0	0	425	2019	Preston	NxB-RIL-364-9	W3		8	8.36	8.04	8.25	8.25	M1+M3
426	701	8	4	0	0	426	2019	Preston	NxB-RIL-364-10	STD		3	2.82	3.2	2.94	3	unadj.
426	701	8	4	0	0	426	2019	Preston	NxB-RIL-364-10	V1		4	4.16	4.09	4.17	4.17	M1+M3
426	701	8	4	0	0	426	2019	Preston	NxB-RIL-364-10	V2		3	3.08	3.19	3.13	3.13	M1+M3
426	701	8	4	0	0	426	2019	Preston	NxB-RIL-364-10	V3		2	2.27	2.15	2.27	2.15	M3
426	701	8	4	0	0	426	2019	Preston	NxB-RIL-364-10	W1		4	3.47	3.88	3.46	3.46	M1+M3
426	701	8	4	0	0	426	2019	Preston	NxB-RIL-364-10	W2		4	4.34	4.65	4.44	4.65	M3
426	701	8	4	0	0	426	2019	Preston	NxB-RIL-364-10	W3		1	0.44	1.04	0.68	0.68	M1+M3
427	452	5	4	0	0	427	2019	Preston	NxB-RIL-364-11	STD		3	3.04	3.2	3.13	3	unadj.
427	452	5	4	0	0	427	2019	Preston	NxB-RIL-364-11	V1		3	2.93	2.97	2.93	2.93	M1+M3
427	452	5	4	0	0	427	2019	Preston	NxB-RIL-364-11	V2		3	3.08	3.19	3.13	3.13	M1+M3
427	452	5	4	0	0	427	2019	Preston	NxB-RIL-364-11	V3		5	5.38	5.15	5.37	5.15	M3
427	452	5	4	0	0	427	2019	Preston	NxB-RIL-364-11	W1		2	2.13	2.16	2.16	2.16	M1+M3
427	452	5	4	0	0	427	2019	Preston	NxB-RIL-364-11	W2		7	7.12	6.89	7.09	6.89	M3
427	452	5	4	0	0	427	2019	Preston	NxB-RIL-364-11	W3		8	7.56	8.04	7.75	7.75	M1+M3
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	STD		1	1.63	1.46	1.77	1	unadj.
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	V1		2	2.54	2.09	2.54	2.54	M1+M3
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	V2		3	4.19	3.57	4.23	4.23	M1+M3
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	V3		2	2.6	2.15	2.55	2.15	M3
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	W1		2	2.31	2.04	2.31	2.31	M1+M3
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	W2		4	4.21	3.89	4.17	3.89	M3
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	W3		3	3.6	3.04	3.4	3.4	M1+M3
429	225	2	5	0	0	429	2019	Preston	NxB-RIL-364-14	STD		5	4.72	4.93	4.72	5	unadj.
429	225	2	5	0	0	429	2019	Preston	NxB-RIL-364-14	V1		5	4.9	4.97	4.9	4.9	M1+M3
429	225	2	5	0	0	429	2019	Preston	NxB-RIL-364-14	V2		5	4.77	4.8	4.74	4.74	M1+M3
429	225	2	5	0	0	429	2019	Preston	NxB-RIL-364-14	V3		5	5.46	5.15	5.43	5.15	M3
429	225	2	5	0	0	429	2019	Preston	NxB-RIL-364-14	W1		4	5.09	4.15	5.13	5.13	M1+M3
429	225	2	5	0	0	429	2019	Preston	NxB-RIL-364-14	W2		8	7.1	7.51	7.07	7.51	M3
429	225	2	5	0	0	429	2019	Preston	NxB-RIL-364-14	W3		8	9.01	7.76	8.27	8.27	M1+M3
43	631	7	5	0	0	43	2019	Preston	BxN-RIL-347-22	STD		3	2.72	2.93	2.72	3	unadj.
43	631	7	5	0	0	43	2019	Preston	BxN-RIL-347-22	V1		2	2.01	1.97	2.01	2.01	M1+M3
43	631	7	5	0	0	43	2019	Preston	BxN-RIL-347-22	V2		2	2.54	2.19	2.53	2.53	M1+M3
43	631	7	5	0	0	43	2019	Preston	BxN-RIL-347-22	V3		1	2.23	1.67	2.24	1.67	M3
43	631	7	5	0	0	43	2019	Preston	BxN-RIL-347-22	W1		0	0	0	0	0	undef
43	631	7	5	0	0	43	2019	Preston	BxN-RIL-347-22	W2		2	1.99	1.89	1.97	1.89	M3
43	631	7	5	0	0	43	2019	Preston	BxN-RIL-347-22	W3		2	2.9	2.31	2.96	2.96	M1+M3
430	606	7	3	0	0	430	2019	Preston	NxB-RIL-364-15	STD		3	2.82	2.93	2.81	3	unadj.
430	606	7	3	0	0	430	2019	Preston	NxB-RIL-364-15	V1		3	2.61	2.97	2.61	2.61	M1+M3
430	606	7	3	0	0	430	2019	Preston	NxB-RIL-364-15	V2		1	0.84	1.19	0.92	0.92	M1+M3
430	606	7	3	0	0	430	2019	Preston	NxB-RIL-364-15	V3		1	1.53	1.67	1.64	1.67	M3
430	606	7	3	0	0	430	2019	Preston	NxB-RIL-364-15	W1		4	1.89	3.33	1.82	1.82	M1+M3
430	606	7	3	0	0	430	2019	Preston	NxB-RIL-364-15	W2		4	3.89	3.89	3.88	3.89	M3
430	606	7	3	0	0	430	2019	Preston	NxB-RIL-364-15	W3		1	1.1	1.31	1.47	1.47	M1+M3
431	642	7	7	0	0	431	2019	Preston	NxB-RIL-364-16	STD		3	3.12	3.2	3.2	3	unadj.
431	642	7	7	0	0	431	2019	Preston	NxB-RIL-364-16	V1		3	2.91	3.09	2.92	2.92	M1+M3
431	642	7	7	0	0	431	2019	Preston	NxB-RIL-364-16	V2		2	2.14	2.19	2.18	2.18	M1+M3
431	642	7	7	0	0	431	2019	Preston	NxB-RIL-364-16	V3		1	1.73	1.15	1.66	1.15	M3
431	642	7	7	0	0	431	2019	Preston	NxB-RIL-364-16	W1		4	1.89	3.33	1.82	1.82	M1+M3
431	642	7	7	0	0	431	2019	Preston	NxB-RIL-364-16	W2		4	3.89	3.89	3.88	3.89	M3
431	642	7	7	0	0	431	2019	Preston	NxB-RIL-364-16	W3		2	2	2.31	2.4	2.4	M1+M3
432	250	2	8	0	0	432	2019	Preston	NxB-RIL-364-17	STD		2	2.32	2.2	2.37	2	unadj.
432	250	2	8	0	0	432	2019	Preston	NxB-RIL-364-17	V1		2	2	1.97	2	2	M1+M3
432	250	2	8	0	0	432	2019	Preston	NxB-RIL-364-17	V2		1	0.47	1.19	0.59	0.59	M1+M3
432	250	2	8	0	0	432	2019	Preston	NxB-RIL-364-17	V3		1	0.96	1.15	1.01	1.15	M3
432	250	2	8	0	0	432	2019	Preston	NxB-RIL-364-17	W1		0	0	0	0	0	undef
432	250	2	8	0	0	432	2019	Preston	NxB-RIL-364-17	W2		6	5.4	5.89	5.42	5.89	M3
432	250	2	8	0	0	432	2019	Preston	NxB-RIL-364-17	W3		3	3.71	3.31	3.84	3.84	M1+M3
433	848	10	3	0	0	433	2019	Preston	NxB-RIL-364-18	STD		3	2.27	2.67	2.2	3	unadj.
433	848	10	3	0	0	433	2019	Preston	NxB-RIL-364-18	V1		3	2.17	2.74	2.15	2.15	M1+M3
433	848	10	3	0	0	433	2019	Preston	NxB-RIL-364-18	V2		3	2.62	3.19	2.72	2.72	M1+M3
433	848	10	3	0	0	433	2019	Preston	NxB-RIL-364-18	V3		4	3.09	3.63	3.12	3.63	M3
433	848	10	3	0	0	433	2019	Preston	NxB-RIL-364-18	W1		4	2.11	3.33	2.02	2.02	M1+M3
433	848	10	3	0	0	433	2019	Preston	NxB-RIL-364-18	W2		6	6.11	6.27	6.16	6.27	M3
433	848	10	3	0	0	433	2019	Preston	NxB-RIL-364-18	W3		5	4.43	5.04	4.67	4.67	M1+M3
434	398	4	7	0	0	434	2019	Preston	NxB-RIL-364-19	STD		3	3.01	3.2	3.1	3	unadj.
434	398	4	7	0	0	434	2019	Preston	NxB-RIL-364-19	V1		4	4.13	4.09	4.14	4.14	M1+M3
434	398	4	7	0	0	434	2019	Preston	NxB-RIL-364-19	V2		3	3.26	3.19	3.29	3.29	M1+M3
434	398	4	7	0	0	434	2019	Preston	NxB-RIL-364-19	V3		4	3.51	3.63	3.48	3.63	M3
434	398	4	7	0	0	434	2019	Preston	NxB-RIL-364-19	W1		3	3.56	3.16	3.53	3.53	M1+M3
434	398	4	7	0	0	434	2019	Preston	NxB-RIL-364-19	W2		4	4.22	4.27	4.26	4.27	M3
434	398	4	7	0	0	434	2019	Preston	NxB-RIL-364-19	W3		5	3.78	4.22	3.13	3.13	M1+M3
435	387	4	5	0	0	435	2019	Preston	NxB-RIL-364-20	STD		3	2.61	2.93	2.63	3	unadj.
435	387	4	5	0	0	435	2019	Preston	NxB-RIL-364-20	V1		2	2.23	2.09	2.24	2.24	M1+M3
435	387	4	5	0	0	435	2019	Preston	NxB-RIL-364-20	V2		2	2.66	2.19	2.64	2.64	M1+M3
435	387	4	5	0	0	435	2019	Preston	NxB-RIL-364-20	V3		3	3.01	3.15	3.05	3.15	M3
435	387	4	5	0	0	435	2019	Preston	NxB-RIL-364-20	W1		2	2.76	2.16	2.71	2.71	M1+M3
435	387	4	5	0	0	435	2019	Preston	NxB-RIL-364-20	W2		4	4.32	4.65	4.42	4.65	M3
435	387	4	5	0	0	435	2019	Preston	NxB-RIL-364-20	W3		3	2.68	2.96	2.64	2.64	M1+M3
436	621	7	4	0	0	436	2019	Preston	NxB-RIL-364-21	STD		4	3.82	3.93	3.81	4	unadj.
436	621	7	4	0	0	436	2019	Preston	NxB-RIL-364-21	V1		4	3.71	3.97	3.71	3.71	M1+M3
436	621	7	4	0	0	436	2019	Preston	NxB-RIL-364-21	V2		1	0.74	0.8	0.71	0.71	M1+M3
436	621	7	4	0	0	436	2019	Preston	NxB-RIL-364-21	V3		1	1.93	1.67	1.98	1.67	M3
436	621	7	4	0	0	436	2019	Preston	NxB-RIL-364-21	W1		5	2.69	4.33	2.65	2.65	M1+M3
436	621	7	4	0	0	436	2019	Preston	NxB-RIL-364-21	W2		5	4.79	4.89	4.78	4.89	M3
436	621	7	4	0	0	436	2019	Preston	NxB-RIL-364-21	W3		4	4	4.04	4.02	4.02	M1+M3
437	613	7	3	0	0	437	2019	Preston	NxB-RIL-364-23	STD		2	1.82	1.93	1.81	2	unadj.
437	613	7	3	0	0	437	2019	Preston	NxB-RIL-364-23	V1		2	1.61	1.97	1.61	1.61	M1+M3
437	613	7	3	0	0	437	2019	Preston	NxB-RIL-364-23	V2		2	1.84	2.19	1.92	1.92	M1+M3
437	613	7	3	0	0	437	2019	Preston	NxB-RIL-364-23	V3		2	2.53	2.67	2.64	2.67	M3
437	613	7	3	0	0	437	2019	Preston	NxB-RIL-364-23	W1		0	0	0	0	0	undef
437	613	7	3	0	0	437	2019	Preston	NxB-RIL-364-23	W2		5	4.89	4.89	4.88	4.89	M3
437	613	7	3	0	0	437	2019	Preston	NxB-RIL-364-23	W3		6	6.1	6.31	6.47	6.47	M1+M3
438	485	5	7	0	0	438	2019	Preston	NxB-RIL-364-24	STD		2	2.34	2.2	2.39	2	unadj.
438	485	5	7	0	0	438	2019	Preston	NxB-RIL-364-24	V1		4	4.13	3.97	4.12	4.12	M1+M3
438	485	5	7	0	0	438	2019	Preston	NxB-RIL-364-24	V2		3	3.48	3.19	3.48	3.48	M1+M3
438	485	5	7	0	0	438	2019	Preston	NxB-RIL-364-24	V3		3	3.18	3.67	3.34	3.67	M3
438	485	5	7	0	0	438	2019	Preston	NxB-RIL-364-24	W1		3	3.33	2.88	3.21	3.21	M1+M3
438	485	5	7	0	0	438	2019	Preston	NxB-RIL-364-24	W2		7	7.22	6.51	7.11	6.51	M3
438	485	5	7	0	0	438	2019	Preston	NxB-RIL-364-24	W3		4	3.56	4.04	3.75	3.75	M1+M3
439	142	1	5	0	0	439	2019	Preston	NxB-RIL-364-25	STD		2	1.28	1.67	1.21	2	unadj.
439	142	1	5	0	0	439	2019	Preston	NxB-RIL-364-25	V1		2	1.46	1.97	1.46	1.46	M1+M3
439	142	1	5	0	0	439	2019	Preston	NxB-RIL-364-25	V2		5	4.21	4.42	4.12	4.12	M1+M3
439	142	1	5	0	0	439	2019	Preston	NxB-RIL-364-25	V3		3	2.68	2.63	2.62	2.63	M3
439	142	1	5	0	0	439	2019	Preston	NxB-RIL-364-25	W1		0	0	0	0	0	undef
439	142	1	5	0	0	439	2019	Preston	NxB-RIL-364-25	W2		7	5.66	6.13	5.59	6.13	M3
439	142	1	5	0	0	439	2019	Preston	NxB-RIL-364-25	W3		2	3.12	2.04	2.72	2.72	M1+M3
44	900	10	8	0	0	44	2019	Preston	BxN-RIL-347-23	STD		3	2.77	3.2	2.89	3	unadj.
44	900	10	8	0	0	44	2019	Preston	BxN-RIL-347-23	V1		4	3.67	3.97	3.67	3.67	M1+M3
44	900	10	8	0	0	44	2019	Preston	BxN-RIL-347-23	V2		2	2.02	1.8	1.96	1.96	M1+M3
44	900	10	8	0	0	44	2019	Preston	BxN-RIL-347-23	V3		3	2.29	2.63	2.29	2.63	M3
44	900	10	8	0	0	44	2019	Preston	BxN-RIL-347-23	W1		4	2.11	4.16	2.07	2.07	M1+M3
44	900	10	8	0	0	44	2019	Preston	BxN-RIL-347-23	W2		4	4.51	4.27	4.53	4.27	M3
44	900	10	8	0	0	44	2019	Preston	BxN-RIL-347-23	W3		3	2.93	2.76	2.6	2.6	M1+M3
440	724	8	7	0	0	440	2019	Preston	NxB-RIL-364-26	STD		3	3.12	2.93	3.07	3	unadj.
440	724	8	7	0	0	440	2019	Preston	NxB-RIL-364-26	V1		3	3.36	2.97	3.35	3.35	M1+M3
440	724	8	7	0	0	440	2019	Preston	NxB-RIL-364-26	V2		1	1.48	1.19	1.48	1.48	M1+M3
440	724	8	7	0	0	440	2019	Preston	NxB-RIL-364-26	V3		2	2.07	2.15	2.1	2.15	M3
440	724	8	7	0	0	440	2019	Preston	NxB-RIL-364-26	W1		3	2.67	2.6	2.51	2.51	M1+M3
440	724	8	7	0	0	440	2019	Preston	NxB-RIL-364-26	W2		3	3.44	2.89	3.39	2.89	M3
440	724	8	7	0	0	440	2019	Preston	NxB-RIL-364-26	W3		2	1.44	2.04	1.68	1.68	M1+M3
441	614	7	4	0	0	441	2019	Preston	NxB-RIL-365-1	STD		3	2.82	2.93	2.81	3	unadj.
441	614	7	4	0	0	441	2019	Preston	NxB-RIL-365-1	V1		4	3.71	3.97	3.71	3.71	M1+M3
441	614	7	4	0	0	441	2019	Preston	NxB-RIL-365-1	V2		1	0.74	0.8	0.71	0.71	M1+M3
441	614	7	4	0	0	441	2019	Preston	NxB-RIL-365-1	V3		1	1.93	1.67	1.98	1.67	M3
441	614	7	4	0	0	441	2019	Preston	NxB-RIL-365-1	W1		5	2.69	4.33	2.65	2.65	M1+M3
441	614	7	4	0	0	441	2019	Preston	NxB-RIL-365-1	W2		4	3.79	3.89	3.78	3.89	M3
441	614	7	4	0	0	441	2019	Preston	NxB-RIL-365-1	W3		6	6	6.04	6.02	6.02	M1+M3
442	506	6	1	0	0	442	2019	Preston	NxB-RIL-365-2	STD		1	1.43	0.93	1.34	1	unadj.
442	506	6	1	0	0	442	2019	Preston	NxB-RIL-365-2	V1		1	1.74	1.09	1.74	1.74	M1+M3
442	506	6	1	0	0	442	2019	Preston	NxB-RIL-365-2	V2		1	1.79	1.57	1.87	1.87	M1+M3
442	506	6	1	0	0	442	2019	Preston	NxB-RIL-365-2	V3		2	3	2.67	3.04	2.67	M3
442	506	6	1	0	0	442	2019	Preston	NxB-RIL-365-2	W1		1	0.51	1.16	0.61	0.61	M1+M3
442	506	6	1	0	0	442	2019	Preston	NxB-RIL-365-2	W2		7	8.01	7.65	8.06	7.65	M3
442	506	6	1	0	0	442	2019	Preston	NxB-RIL-365-2	W3		1	2.5	1.04	1.96	1.96	M1+M3
443	869	10	5	0	0	443	2019	Preston	NxB-RIL-365-3	STD		4	3.17	3.67	3.12	4	unadj.
443	869	10	5	0	0	443	2019	Preston	NxB-RIL-365-3	V1		3	2.57	2.97	2.57	2.57	M1+M3
443	869	10	5	0	0	443	2019	Preston	NxB-RIL-365-3	V2		3	3.32	3.19	3.34	3.34	M1+M3
443	869	10	5	0	0	443	2019	Preston	NxB-RIL-365-3	V3		3	2.79	2.63	2.72	2.63	M3
443	869	10	5	0	0	443	2019	Preston	NxB-RIL-365-3	W1		2	0.31	1.33	0.19	0.19	M1+M3
443	869	10	5	0	0	443	2019	Preston	NxB-RIL-365-3	W2		5	5.21	5.27	5.25	5.27	M3
443	869	10	5	0	0	443	2019	Preston	NxB-RIL-365-3	W3		2	2.23	2.04	2.17	2.17	M1+M3
444	665	7	9	0	0	444	2019	Preston	NxB-RIL-365-5	STD		3	3.12	3.2	3.2	3	unadj.
444	665	7	9	0	0	444	2019	Preston	NxB-RIL-365-5	V1		2	1.91	1.97	1.91	1.91	M1+M3
444	665	7	9	0	0	444	2019	Preston	NxB-RIL-365-5	V2		3	3.24	3.19	3.27	3.27	M1+M3
444	665	7	9	0	0	444	2019	Preston	NxB-RIL-365-5	V3		3	3.43	3.15	3.41	3.15	M3
444	665	7	9	0	0	444	2019	Preston	NxB-RIL-365-5	W1		4	2.69	3.82	2.68	2.68	M1+M3
444	665	7	9	0	0	444	2019	Preston	NxB-RIL-365-5	W2		4	4.29	5.03	4.47	5.03	M3
444	665	7	9	0	0	444	2019	Preston	NxB-RIL-365-5	W3		4	3.7	4.04	3.84	3.84	M1+M3
445	901	10	8	0	0	445	2019	Preston	NxB-RIL-365-6	STD		3	2.77	3.2	2.89	3	unadj.
445	901	10	8	0	0	445	2019	Preston	NxB-RIL-365-6	V1		3	2.67	2.97	2.67	2.67	M1+M3
445	901	10	8	0	0	445	2019	Preston	NxB-RIL-365-6	V2		3	3.02	2.8	2.96	2.96	M1+M3
445	901	10	8	0	0	445	2019	Preston	NxB-RIL-365-6	V3		3	2.29	2.63	2.29	2.63	M3
445	901	10	8	0	0	445	2019	Preston	NxB-RIL-365-6	W1		3	1.11	3.16	1.07	1.07	M1+M3
445	901	10	8	0	0	445	2019	Preston	NxB-RIL-365-6	W2		5	5.51	5.27	5.53	5.27	M3
445	901	10	8	0	0	445	2019	Preston	NxB-RIL-365-6	W3		4	3.93	3.76	3.6	3.6	M1+M3
446	842	10	2	0	0	446	2019	Preston	NxB-RIL-365-7	STD		3	2.37	3.2	2.54	3	unadj.
446	842	10	2	0	0	446	2019	Preston	NxB-RIL-365-7	V1		3	2.37	2.97	2.38	2.38	M1+M3
446	842	10	2	0	0	446	2019	Preston	NxB-RIL-365-7	V2		2	1.32	2.19	1.46	1.46	M1+M3
446	842	10	2	0	0	446	2019	Preston	NxB-RIL-365-7	V3		4	3.29	3.63	3.29	3.63	M3
446	842	10	2	0	0	446	2019	Preston	NxB-RIL-365-7	W1		4	1.91	3.05	1.72	1.72	M1+M3
446	842	10	2	0	0	446	2019	Preston	NxB-RIL-365-7	W2		4	4.81	4.27	4.8	4.27	M3
446	842	10	2	0	0	446	2019	Preston	NxB-RIL-365-7	W3		6	6.13	6.04	6.1	6.1	M1+M3
