Record	Plot	Row	Column	Cp	Csp	Entry	Year	Location	Genotype	Trait	Value
458	527	6	3	0	0	458	2019	Preston	NxB-RIL-365-21	V2	2.29	
458	527	6	3	0	0	458	2019	Preston	NxB-RIL-365-21	V3	1.2	
458	527	6	3	0	0	458	2019	Preston	NxB-RIL-365-21	W1	2.11	
458	527	6	3	0	0	458	2019	Preston	NxB-RIL-365-21	W2	4.11	
458	527	6	3	0	0	458	2019	Preston	NxB-RIL-365-21	W3	5.1	
715	528	6	3	1	0	715	2019	Preston	NorLin	STD	2.93	
715	528	6	3	1	0	715	2019	Preston	NorLin	V1	2.94	
715	528	6	3	1	0	715	2019	Preston	NorLin	V2	2.29	
715	528	6	3	1	0	715	2019	Preston	NorLin	V3	2.2	
715	528	6	3	1	0	715	2019	Preston	NorLin	W1	2.11	
715	528	6	3	1	0	715	2019	Preston	NorLin	W2	4.11	
715	528	6	3	1	0	715	2019	Preston	NorLin	W3	2.1	
600	529	6	3	0	0	600	2019	Preston	NxB-RIL-371-22	STD	0.93	
600	529	6	3	0	0	600	2019	Preston	NxB-RIL-371-22	V1	1.94	
600	529	6	3	0	0	600	2019	Preston	NxB-RIL-371-22	V2	1.29	
600	529	6	3	0	0	600	2019	Preston	NxB-RIL-371-22	V3	1.2	
600	529	6	3	0	0	600	2019	Preston	NxB-RIL-371-22	W1	2.11	
600	529	6	3	0	0	600	2019	Preston	NxB-RIL-371-22	W2	4.11	
600	529	6	3	0	0	600	2019	Preston	NxB-RIL-371-22	W3	4.1	
704	530	6	3	0	0	704	2019	Preston	NxB-RIL-375-23	STD	1.93	
704	530	6	3	0	0	704	2019	Preston	NxB-RIL-375-23	V1	1.94	
704	530	6	3	0	0	704	2019	Preston	NxB-RIL-375-23	V2	2.29	
704	530	6	3	0	0	704	2019	Preston	NxB-RIL-375-23	V3	2.2	
704	530	6	3	0	0	704	2019	Preston	NxB-RIL-375-23	W1	1.11	
704	530	6	3	0	0	704	2019	Preston	NxB-RIL-375-23	W2	4.11	
704	530	6	3	0	0	704	2019	Preston	NxB-RIL-375-23	W3	4.1	
655	531	6	3	0	0	655	2019	Preston	NxB-RIL-373-30	STD	2.93	
655	531	6	3	0	0	655	2019	Preston	NxB-RIL-373-30	V1	2.94	
655	531	6	3	0	0	655	2019	Preston	NxB-RIL-373-30	V2	2.29	
655	531	6	3	0	0	655	2019	Preston	NxB-RIL-373-30	V3	2.2	
655	531	6	3	0	0	655	2019	Preston	NxB-RIL-373-30	W1	4.11	
655	531	6	3	0	0	655	2019	Preston	NxB-RIL-373-30	W2	4.11	
655	531	6	3	0	0	655	2019	Preston	NxB-RIL-373-30	W3	4.1	
526	532	6	3	0	0	526	2019	Preston	NxB-RIL-368-21	STD	2.93	
526	532	6	3	0	0	526	2019	Preston	NxB-RIL-368-21	V1	2.94	
526	532	6	3	0	0	526	2019	Preston	NxB-RIL-368-21	V2	3.29	
526	532	6	3	0	0	526	2019	Preston	NxB-RIL-368-21	V3	3.2	
526	532	6	3	0	0	526	2019	Preston	NxB-RIL-368-21	W1	4.11	
526	532	6	3	0	0	526	2019	Preston	NxB-RIL-368-21	W2	5.11	
526	532	6	3	0	0	526	2019	Preston	NxB-RIL-368-21	W3	5.1	
38	533	6	4	0	0	38	2019	Preston	BxN-RIL-347-17	STD	1.93	
38	533	6	4	0	0	38	2019	Preston	BxN-RIL-347-17	V1	2.04	
38	533	6	4	0	0	38	2019	Preston	BxN-RIL-347-17	V2	2.19	
38	533	6	4	0	0	38	2019	Preston	BxN-RIL-347-17	V3	1.6	
38	533	6	4	0	0	38	2019	Preston	BxN-RIL-347-17	W1	1.91	
38	533	6	4	0	0	38	2019	Preston	BxN-RIL-347-17	W2	2.01	
38	533	6	4	0	0	38	2019	Preston	BxN-RIL-347-17	W3	2	
592	534	6	4	0	0	592	2019	Preston	NxB-RIL-371-13	STD	2.93	
592	534	6	4	0	0	592	2019	Preston	NxB-RIL-371-13	V1	3.04	
592	534	6	4	0	0	592	2019	Preston	NxB-RIL-371-13	V2	3.19	
592	534	6	4	0	0	592	2019	Preston	NxB-RIL-371-13	V3	1.6	
592	534	6	4	0	0	592	2019	Preston	NxB-RIL-371-13	W1	1.91	
592	534	6	4	0	0	592	2019	Preston	NxB-RIL-371-13	W2	4.01	
592	534	6	4	0	0	592	2019	Preston	NxB-RIL-371-13	W3	2	
122	535	6	4	0	0	122	2019	Preston	BxN-RIL-351-22	STD	1.93	
122	535	6	4	0	0	122	2019	Preston	BxN-RIL-351-22	V1	2.04	
122	535	6	4	0	0	122	2019	Preston	BxN-RIL-351-22	V2	2.19	
122	535	6	4	0	0	122	2019	Preston	BxN-RIL-351-22	V3	3.6	
122	535	6	4	0	0	122	2019	Preston	BxN-RIL-351-22	W1	1.91	
122	535	6	4	0	0	122	2019	Preston	BxN-RIL-351-22	W2	5.01	
122	535	6	4	0	0	122	2019	Preston	BxN-RIL-351-22	W3	4	
602	536	6	4	0	0	602	2019	Preston	NxB-RIL-372-4	STD	1.93	
602	536	6	4	0	0	602	2019	Preston	NxB-RIL-372-4	V1	3.04	
602	536	6	4	0	0	602	2019	Preston	NxB-RIL-372-4	V2	2.19	
602	536	6	4	0	0	602	2019	Preston	NxB-RIL-372-4	V3	2.6	
602	536	6	4	0	0	602	2019	Preston	NxB-RIL-372-4	W1	0.91	
602	536	6	4	0	0	602	2019	Preston	NxB-RIL-372-4	W2	4.01	
602	536	6	4	0	0	602	2019	Preston	NxB-RIL-372-4	W3	2	
715	537	6	4	1	0	715	2019	Preston	NorLin	STD	2.93	
715	537	6	4	1	0	715	2019	Preston	NorLin	V1	3.04	
715	537	6	4	1	0	715	2019	Preston	NorLin	V2	2.19	
715	537	6	4	1	0	715	2019	Preston	NorLin	V3	2.6	
715	537	6	4	1	0	715	2019	Preston	NorLin	W1	1.91	
715	537	6	4	1	0	715	2019	Preston	NorLin	W2	4.01	
715	537	6	4	1	0	715	2019	Preston	NorLin	W3	1	
554	538	6	4	0	0	554	2019	Preston	NxB-RIL-369-23	STD	1.93	
554	538	6	4	0	0	554	2019	Preston	NxB-RIL-369-23	V1	2.04	
554	538	6	4	0	0	554	2019	Preston	NxB-RIL-369-23	V2	1.19	
554	538	6	4	0	0	554	2019	Preston	NxB-RIL-369-23	V3	1.6	
554	538	6	4	0	0	554	2019	Preston	NxB-RIL-369-23	W1	0.91	
554	538	6	4	0	0	554	2019	Preston	NxB-RIL-369-23	W2	3.01	
554	538	6	4	0	0	554	2019	Preston	NxB-RIL-369-23	W3	1	
230	539	6	4	0	0	230	2019	Preston	BxN-RIL-356-21	STD	2.93	
230	539	6	4	0	0	230	2019	Preston	BxN-RIL-356-21	V1	3.04	
230	539	6	4	0	0	230	2019	Preston	BxN-RIL-356-21	V2	2.19	
230	539	6	4	0	0	230	2019	Preston	BxN-RIL-356-21	V3	3.6	
230	539	6	4	0	0	230	2019	Preston	BxN-RIL-356-21	W1	3.91	
230	539	6	4	0	0	230	2019	Preston	BxN-RIL-356-21	W2	4.01	
230	539	6	4	0	0	230	2019	Preston	BxN-RIL-356-21	W3	4	
253	540	6	4	0	0	253	2019	Preston	BxN-RIL-357-26	STD	1.93	
253	540	6	4	0	0	253	2019	Preston	BxN-RIL-357-26	V1	2.04	
253	540	6	4	0	0	253	2019	Preston	BxN-RIL-357-26	V2	2.19	
253	540	6	4	0	0	253	2019	Preston	BxN-RIL-357-26	V3	2.6	
253	540	6	4	0	0	253	2019	Preston	BxN-RIL-357-26	W1	2.91	
253	540	6	4	0	0	253	2019	Preston	BxN-RIL-357-26	W2	5.01	
253	540	6	4	0	0	253	2019	Preston	BxN-RIL-357-26	W3	6	
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	STD	2.93	
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	V1	2.04	
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	V2	1.19	
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	V3	1.6	
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	W1	0.91	
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	W2	4.01	
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	W3	4	
162	542	6	5	0	0	162	2019	Preston	BxN-RIL-353-17	STD	1.83	
162	542	6	5	0	0	162	2019	Preston	BxN-RIL-353-17	V1	3.34	
162	542	6	5	0	0	162	2019	Preston	BxN-RIL-353-17	V2	2.99	
162	542	6	5	0	0	162	2019	Preston	BxN-RIL-353-17	V3	2.9	
162	542	6	5	0	0	162	2019	Preston	BxN-RIL-353-17	W1	4.31	
162	542	6	5	0	0	162	2019	Preston	BxN-RIL-353-17	W2	3.21	
162	542	6	5	0	0	162	2019	Preston	BxN-RIL-353-17	W3	4.9	
451	543	6	5	0	0	451	2019	Preston	NxB-RIL-365-12	STD	1.83	
451	543	6	5	0	0	451	2019	Preston	NxB-RIL-365-12	V1	1.34	
451	543	6	5	0	0	451	2019	Preston	NxB-RIL-365-12	V2	1.99	
451	543	6	5	0	0	451	2019	Preston	NxB-RIL-365-12	V3	1.9	
451	543	6	5	0	0	451	2019	Preston	NxB-RIL-365-12	W1	1.31	
451	543	6	5	0	0	451	2019	Preston	NxB-RIL-365-12	W2	3.21	
451	543	6	5	0	0	451	2019	Preston	NxB-RIL-365-12	W3	1.9	
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	STD	2.83	
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	V1	2.34	
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	V2	3.99	
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	V3	2.9	
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	W1	1.31	
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	W2	4.21	
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	W3	2.9	
473	545	6	5	0	0	473	2019	Preston	NxB-RIL-366-9	STD	1.83	
473	545	6	5	0	0	473	2019	Preston	NxB-RIL-366-9	V1	2.34	
473	545	6	5	0	0	473	2019	Preston	NxB-RIL-366-9	V2	3.99	
473	545	6	5	0	0	473	2019	Preston	NxB-RIL-366-9	V3	3.9	
473	545	6	5	0	0	473	2019	Preston	NxB-RIL-366-9	W1	0	
473	545	6	5	0	0	473	2019	Preston	NxB-RIL-366-9	W2	2.21	
473	545	6	5	0	0	473	2019	Preston	NxB-RIL-366-9	W3	2.9	
715	546	6	5	1	0	715	2019	Preston	NorLin	STD	1.83	
715	546	6	5	1	0	715	2019	Preston	NorLin	V1	2.34	
715	546	6	5	1	0	715	2019	Preston	NorLin	V2	1.99	
715	546	6	5	1	0	715	2019	Preston	NorLin	V3	1.9	
715	546	6	5	1	0	715	2019	Preston	NorLin	W1	2.31	
715	546	6	5	1	0	715	2019	Preston	NorLin	W2	4.21	
715	546	6	5	1	0	715	2019	Preston	NorLin	W3	1.9	
193	547	6	5	0	0	193	2019	Preston	BxN-RIL-355-3	STD	2.83	
193	547	6	5	0	0	193	2019	Preston	BxN-RIL-355-3	V1	3.34	
193	547	6	5	0	0	193	2019	Preston	BxN-RIL-355-3	V2	2.99	
193	547	6	5	0	0	193	2019	Preston	BxN-RIL-355-3	V3	3.9	
193	547	6	5	0	0	193	2019	Preston	BxN-RIL-355-3	W1	6.31	
193	547	6	5	0	0	193	2019	Preston	BxN-RIL-355-3	W2	7.21	
193	547	6	5	0	0	193	2019	Preston	BxN-RIL-355-3	W3	6.9	
228	548	6	5	0	0	228	2019	Preston	BxN-RIL-356-19	STD	2.83	
228	548	6	5	0	0	228	2019	Preston	BxN-RIL-356-19	V1	3.34	
228	548	6	5	0	0	228	2019	Preston	BxN-RIL-356-19	V2	2.99	
228	548	6	5	0	0	228	2019	Preston	BxN-RIL-356-19	V3	3.9	
228	548	6	5	0	0	228	2019	Preston	BxN-RIL-356-19	W1	4.31	
228	548	6	5	0	0	228	2019	Preston	BxN-RIL-356-19	W2	4.21	
228	548	6	5	0	0	228	2019	Preston	BxN-RIL-356-19	W3	4.9	
359	549	6	5	0	0	359	2019	Preston	NxB-RIL-361-20	STD	2.83	
359	549	6	5	0	0	359	2019	Preston	NxB-RIL-361-20	V1	2.34	
359	549	6	5	0	0	359	2019	Preston	NxB-RIL-361-20	V2	2.99	
359	549	6	5	0	0	359	2019	Preston	NxB-RIL-361-20	V3	3.9	
359	549	6	5	0	0	359	2019	Preston	NxB-RIL-361-20	W1	5.31	
359	549	6	5	0	0	359	2019	Preston	NxB-RIL-361-20	W2	5.21	
359	549	6	5	0	0	359	2019	Preston	NxB-RIL-361-20	W3	5.9	
395	550	6	5	0	0	395	2019	Preston	NxB-RIL-362-31	STD	2.83	
395	550	6	5	0	0	395	2019	Preston	NxB-RIL-362-31	V1	3.34	
395	550	6	5	0	0	395	2019	Preston	NxB-RIL-362-31	V2	3.99	
395	550	6	5	0	0	395	2019	Preston	NxB-RIL-362-31	V3	2.9	
395	550	6	5	0	0	395	2019	Preston	NxB-RIL-362-31	W1	1.31	
395	550	6	5	0	0	395	2019	Preston	NxB-RIL-362-31	W2	4.21	
395	550	6	5	0	0	395	2019	Preston	NxB-RIL-362-31	W3	1.9	
577	551	6	6	0	0	577	2019	Preston	NxB-RIL-370-23	STD	3.63	
577	551	6	6	0	0	577	2019	Preston	NxB-RIL-370-23	V1	4.54	
577	551	6	6	0	0	577	2019	Preston	NxB-RIL-370-23	V2	4.19	
577	551	6	6	0	0	577	2019	Preston	NxB-RIL-370-23	V3	2.6	
577	551	6	6	0	0	577	2019	Preston	NxB-RIL-370-23	W1	1.31	
577	551	6	6	0	0	577	2019	Preston	NxB-RIL-370-23	W2	5.21	
577	551	6	6	0	0	577	2019	Preston	NxB-RIL-370-23	W3	4.6	
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	STD	2.63	
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	V1	3.54	
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	V2	4.19	
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	V3	4.6	
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	W1	0	
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	W2	4.21	
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	W3	2.6	
28	553	6	6	0	0	28	2019	Preston	BxN-RIL-347-6	STD	2.63	
28	553	6	6	0	0	28	2019	Preston	BxN-RIL-347-6	V1	2.54	
28	553	6	6	0	0	28	2019	Preston	BxN-RIL-347-6	V2	3.19	
28	553	6	6	0	0	28	2019	Preston	BxN-RIL-347-6	V3	1.6	
28	553	6	6	0	0	28	2019	Preston	BxN-RIL-347-6	W1	0	
28	553	6	6	0	0	28	2019	Preston	BxN-RIL-347-6	W2	1.21	
28	553	6	6	0	0	28	2019	Preston	BxN-RIL-347-6	W3	2.6	
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	STD	1.63	
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	V1	2.54	
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	V2	4.19	
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	V3	2.6	
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	W1	2.31	
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	W2	4.21	
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	W3	3.6	
715	555	6	6	1	0	715	2019	Preston	NorLin	STD	1.63	
715	555	6	6	1	0	715	2019	Preston	NorLin	V1	2.54	
715	555	6	6	1	0	715	2019	Preston	NorLin	V2	2.19	
715	555	6	6	1	0	715	2019	Preston	NorLin	V3	2.6	
715	555	6	6	1	0	715	2019	Preston	NorLin	W1	0	
715	555	6	6	1	0	715	2019	Preston	NorLin	W2	4.21	
715	555	6	6	1	0	715	2019	Preston	NorLin	W3	2.6	
449	556	6	6	0	0	449	2019	Preston	NxB-RIL-365-10	STD	2.63	
449	556	6	6	0	0	449	2019	Preston	NxB-RIL-365-10	V1	2.54	
449	556	6	6	0	0	449	2019	Preston	NxB-RIL-365-10	V2	2.19	
449	556	6	6	0	0	449	2019	Preston	NxB-RIL-365-10	V3	1.6	
449	556	6	6	0	0	449	2019	Preston	NxB-RIL-365-10	W1	0	
449	556	6	6	0	0	449	2019	Preston	NxB-RIL-365-10	W2	4.21	
449	556	6	6	0	0	449	2019	Preston	NxB-RIL-365-10	W3	4.6	
479	557	6	6	0	0	479	2019	Preston	NxB-RIL-366-16	STD	3.63	
479	557	6	6	0	0	479	2019	Preston	NxB-RIL-366-16	V1	3.54	
479	557	6	6	0	0	479	2019	Preston	NxB-RIL-366-16	V2	3.19	
479	557	6	6	0	0	479	2019	Preston	NxB-RIL-366-16	V3	1.6	
479	557	6	6	0	0	479	2019	Preston	NxB-RIL-366-16	W1	2.31	
479	557	6	6	0	0	479	2019	Preston	NxB-RIL-366-16	W2	4.21	
479	557	6	6	0	0	479	2019	Preston	NxB-RIL-366-16	W3	4.6	
259	558	6	6	0	0	259	2019	Preston	BxN-RIL-358-3	STD	2.63	
259	558	6	6	0	0	259	2019	Preston	BxN-RIL-358-3	V1	2.54	
259	558	6	6	0	0	259	2019	Preston	BxN-RIL-358-3	V2	5.19	
259	558	6	6	0	0	259	2019	Preston	BxN-RIL-358-3	V3	3.6	
259	558	6	6	0	0	259	2019	Preston	BxN-RIL-358-3	W1	3.31	
259	558	6	6	0	0	259	2019	Preston	BxN-RIL-358-3	W2	4.21	
259	558	6	6	0	0	259	2019	Preston	BxN-RIL-358-3	W3	5.6	
590	559	6	6	0	0	590	2019	Preston	NxB-RIL-371-11	STD	2.63	
590	559	6	6	0	0	590	2019	Preston	NxB-RIL-371-11	V1	2.54	
590	559	6	6	0	0	590	2019	Preston	NxB-RIL-371-11	V2	2.19	
590	559	6	6	0	0	590	2019	Preston	NxB-RIL-371-11	V3	1.6	
590	559	6	6	0	0	590	2019	Preston	NxB-RIL-371-11	W1	4.31	
590	559	6	6	0	0	590	2019	Preston	NxB-RIL-371-11	W2	4.21	
590	559	6	6	0	0	590	2019	Preston	NxB-RIL-371-11	W3	4.6	
493	560	6	7	0	0	493	2019	Preston	NxB-RIL-367-7	STD	2.23	
493	560	6	7	0	0	493	2019	Preston	NxB-RIL-367-7	V1	2.24	
493	560	6	7	0	0	493	2019	Preston	NxB-RIL-367-7	V2	2.59	
493	560	6	7	0	0	493	2019	Preston	NxB-RIL-367-7	V3	1.4	
493	560	6	7	0	0	493	2019	Preston	NxB-RIL-367-7	W1	1.11	
493	560	6	7	0	0	493	2019	Preston	NxB-RIL-367-7	W2	4.11	
493	560	6	7	0	0	493	2019	Preston	NxB-RIL-367-7	W3	4	
453	561	6	7	0	0	453	2019	Preston	NxB-RIL-365-14	STD	1.23	
453	561	6	7	0	0	453	2019	Preston	NxB-RIL-365-14	V1	1.24	
453	561	6	7	0	0	453	2019	Preston	NxB-RIL-365-14	V2	1.59	
453	561	6	7	0	0	453	2019	Preston	NxB-RIL-365-14	V3	1.4	
453	561	6	7	0	0	453	2019	Preston	NxB-RIL-365-14	W1	4.11	
453	561	6	7	0	0	453	2019	Preston	NxB-RIL-365-14	W2	3.11	
453	561	6	7	0	0	453	2019	Preston	NxB-RIL-365-14	W3	3	
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	STD	2.23	
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	V1	1.24	
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	V2	1.59	
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	V3	1.4	
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	W1	0	
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	W2	2.11	
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	W3	2	
201	563	6	7	0	0	201	2019	Preston	BxN-RIL-355-13	STD	2.23	
201	563	6	7	0	0	201	2019	Preston	BxN-RIL-355-13	V1	2.24	
201	563	6	7	0	0	201	2019	Preston	BxN-RIL-355-13	V2	1.59	
201	563	6	7	0	0	201	2019	Preston	BxN-RIL-355-13	V3	2.4	
201	563	6	7	0	0	201	2019	Preston	BxN-RIL-355-13	W1	1.11	
201	563	6	7	0	0	201	2019	Preston	BxN-RIL-355-13	W2	4.11	
201	563	6	7	0	0	201	2019	Preston	BxN-RIL-355-13	W3	1	
715	564	6	7	1	0	715	2019	Preston	NorLin	STD	3.23	
715	564	6	7	1	0	715	2019	Preston	NorLin	V1	2.24	
715	564	6	7	1	0	715	2019	Preston	NorLin	V2	2.59	
715	564	6	7	1	0	715	2019	Preston	NorLin	V3	2.4	
715	564	6	7	1	0	715	2019	Preston	NorLin	W1	4.11	
715	564	6	7	1	0	715	2019	Preston	NorLin	W2	4.11	
715	564	6	7	1	0	715	2019	Preston	NorLin	W3	2	
542	565	6	7	0	0	542	2019	Preston	NxB-RIL-369-9	STD	2.23	
542	565	6	7	0	0	542	2019	Preston	NxB-RIL-369-9	V1	3.24	
542	565	6	7	0	0	542	2019	Preston	NxB-RIL-369-9	V2	3.59	
542	565	6	7	0	0	542	2019	Preston	NxB-RIL-369-9	V3	3.4	
542	565	6	7	0	0	542	2019	Preston	NxB-RIL-369-9	W1	4.11	
542	565	6	7	0	0	542	2019	Preston	NxB-RIL-369-9	W2	5.11	
542	565	6	7	0	0	542	2019	Preston	NxB-RIL-369-9	W3	3	
717	566	6	7	0	2	717	2019	Preston	Novelty	STD	5.23	
717	566	6	7	0	2	717	2019	Preston	Novelty	V1	5.24	
717	566	6	7	0	2	717	2019	Preston	Novelty	V2	3.59	
717	566	6	7	0	2	717	2019	Preston	Novelty	V3	3.4	
717	566	6	7	0	2	717	2019	Preston	Novelty	W1	5.11	
717	566	6	7	0	2	717	2019	Preston	Novelty	W2	4.11	
717	566	6	7	0	2	717	2019	Preston	Novelty	W3	2	
716	567	6	7	0	1	716	2019	Preston	Flanders	STD	4.23	
716	567	6	7	0	1	716	2019	Preston	Flanders	V1	4.24	
716	567	6	7	0	1	716	2019	Preston	Flanders	V2	3.59	
716	567	6	7	0	1	716	2019	Preston	Flanders	V3	3.4	
716	567	6	7	0	1	716	2019	Preston	Flanders	W1	0	
716	567	6	7	0	1	716	2019	Preston	Flanders	W2	1.11	
716	567	6	7	0	1	716	2019	Preston	Flanders	W3	3	
192	568	6	7	0	0	192	2019	Preston	BxN-RIL-355-2	STD	3.23	
192	568	6	7	0	0	192	2019	Preston	BxN-RIL-355-2	V1	2.24	
192	568	6	7	0	0	192	2019	Preston	BxN-RIL-355-2	V2	2.59	
192	568	6	7	0	0	192	2019	Preston	BxN-RIL-355-2	V3	1.4	
192	568	6	7	0	0	192	2019	Preston	BxN-RIL-355-2	W1	0	
192	568	6	7	0	0	192	2019	Preston	BxN-RIL-355-2	W2	4.11	
192	568	6	7	0	0	192	2019	Preston	BxN-RIL-355-2	W3	2	
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	STD	4.43	
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	V1	4.44	
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	V2	3.69	
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	V3	3.4	
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	W1	5.11	
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	W2	4.51	
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	W3	3.6	
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	STD	2.43	
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	V1	1.44	
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	V2	1.69	
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	V3	2.4	
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	W1	1.11	
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	W2	2.51	
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	W3	2.6	
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	STD	2.43	
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	V1	2.44	
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	V2	2.69	
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	V3	2.4	
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	W1	2.11	
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	W2	3.51	
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	W3	3.6	
53	572	6	8	0	0	53	2019	Preston	BxN-RIL-348-9	STD	2.43	
53	572	6	8	0	0	53	2019	Preston	BxN-RIL-348-9	V1	2.44	
53	572	6	8	0	0	53	2019	Preston	BxN-RIL-348-9	V2	2.69	
53	572	6	8	0	0	53	2019	Preston	BxN-RIL-348-9	V3	3.4	
53	572	6	8	0	0	53	2019	Preston	BxN-RIL-348-9	W1	2.11	
53	572	6	8	0	0	53	2019	Preston	BxN-RIL-348-9	W2	4.51	
53	572	6	8	0	0	53	2019	Preston	BxN-RIL-348-9	W3	4.6	
715	573	6	8	1	0	715	2019	Preston	NorLin	STD	2.43	
715	573	6	8	1	0	715	2019	Preston	NorLin	V1	2.44	
715	573	6	8	1	0	715	2019	Preston	NorLin	V2	2.69	
715	573	6	8	1	0	715	2019	Preston	NorLin	V3	2.4	
715	573	6	8	1	0	715	2019	Preston	NorLin	W1	0	
715	573	6	8	1	0	715	2019	Preston	NorLin	W2	4.51	
715	573	6	8	1	0	715	2019	Preston	NorLin	W3	2.6	
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	STD	1.43	
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	V1	2.44	
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	V2	3.69	
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	V3	1.4	
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	W1	0	
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	W2	4.51	
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	W3	4.6	
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	STD	1.43	
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	V1	2.44	
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	V2	2.69	
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	V3	1.4	
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	W1	0	
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	W2	4.51	
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	W3	4.6	
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	STD	1.43	
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	V1	2.44	
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	V2	2.69	
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	V3	1.4	
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	W1	1.11	
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	W2	4.51	
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	W3	3.6	
303	577	6	8	0	0	303	2019	Preston	BxN-RIL-359-24	STD	1.43	
303	577	6	8	0	0	303	2019	Preston	BxN-RIL-359-24	V1	2.44	
303	577	6	8	0	0	303	2019	Preston	BxN-RIL-359-24	V2	1.69	
