Record	Plot	Row	Column	Cp	Csp	Entry	Year	Location	Genotype	Trait	Value
451	543	6	5	0	0	451	2019	Preston	NxB-RIL-365-12	V3	1
451	543	6	5	0	0	451	2019	Preston	NxB-RIL-365-12	W1	1
451	543	6	5	0	0	451	2019	Preston	NxB-RIL-365-12	W2	3
451	543	6	5	0	0	451	2019	Preston	NxB-RIL-365-12	W3	1
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	STD	3
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	V1	2
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	V2	3
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	V3	2
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	W1	1
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	W2	4
418	544	6	5	0	0	418	2019	Preston	NxB-RIL-364-2	W3	2
473	545	6	5	0	0	473	2019	Preston	NxB-RIL-366-9	STD	2
473	545	6	5	0	0	473	2019	Preston	NxB-RIL-366-9	V1	2
473	545	6	5	0	0	473	2019	Preston	NxB-RIL-366-9	V2	3
473	545	6	5	0	0	473	2019	Preston	NxB-RIL-366-9	V3	3
473	545	6	5	0	0	473	2019	Preston	NxB-RIL-366-9	W1	0
473	545	6	5	0	0	473	2019	Preston	NxB-RIL-366-9	W2	2
473	545	6	5	0	0	473	2019	Preston	NxB-RIL-366-9	W3	2
715	546	6	5	1	0	715	2019	Preston	NorLin	STD	2
715	546	6	5	1	0	715	2019	Preston	NorLin	V1	2
715	546	6	5	1	0	715	2019	Preston	NorLin	V2	1
715	546	6	5	1	0	715	2019	Preston	NorLin	V3	1
715	546	6	5	1	0	715	2019	Preston	NorLin	W1	2
715	546	6	5	1	0	715	2019	Preston	NorLin	W2	4
715	546	6	5	1	0	715	2019	Preston	NorLin	W3	1
193	547	6	5	0	0	193	2019	Preston	BxN-RIL-355-3	STD	3
193	547	6	5	0	0	193	2019	Preston	BxN-RIL-355-3	V1	3
193	547	6	5	0	0	193	2019	Preston	BxN-RIL-355-3	V2	2
193	547	6	5	0	0	193	2019	Preston	BxN-RIL-355-3	V3	3
193	547	6	5	0	0	193	2019	Preston	BxN-RIL-355-3	W1	6
193	547	6	5	0	0	193	2019	Preston	BxN-RIL-355-3	W2	7
193	547	6	5	0	0	193	2019	Preston	BxN-RIL-355-3	W3	6
228	548	6	5	0	0	228	2019	Preston	BxN-RIL-356-19	STD	3
228	548	6	5	0	0	228	2019	Preston	BxN-RIL-356-19	V1	3
228	548	6	5	0	0	228	2019	Preston	BxN-RIL-356-19	V2	2
228	548	6	5	0	0	228	2019	Preston	BxN-RIL-356-19	V3	3
228	548	6	5	0	0	228	2019	Preston	BxN-RIL-356-19	W1	4
228	548	6	5	0	0	228	2019	Preston	BxN-RIL-356-19	W2	4
228	548	6	5	0	0	228	2019	Preston	BxN-RIL-356-19	W3	4
359	549	6	5	0	0	359	2019	Preston	NxB-RIL-361-20	STD	3
359	549	6	5	0	0	359	2019	Preston	NxB-RIL-361-20	V1	2
359	549	6	5	0	0	359	2019	Preston	NxB-RIL-361-20	V2	2
359	549	6	5	0	0	359	2019	Preston	NxB-RIL-361-20	V3	3
359	549	6	5	0	0	359	2019	Preston	NxB-RIL-361-20	W1	5
359	549	6	5	0	0	359	2019	Preston	NxB-RIL-361-20	W2	5
359	549	6	5	0	0	359	2019	Preston	NxB-RIL-361-20	W3	5
395	550	6	5	0	0	395	2019	Preston	NxB-RIL-362-31	STD	3
395	550	6	5	0	0	395	2019	Preston	NxB-RIL-362-31	V1	3
395	550	6	5	0	0	395	2019	Preston	NxB-RIL-362-31	V2	3
395	550	6	5	0	0	395	2019	Preston	NxB-RIL-362-31	V3	2
395	550	6	5	0	0	395	2019	Preston	NxB-RIL-362-31	W1	1
395	550	6	5	0	0	395	2019	Preston	NxB-RIL-362-31	W2	4
395	550	6	5	0	0	395	2019	Preston	NxB-RIL-362-31	W3	1
577	551	6	6	0	0	577	2019	Preston	NxB-RIL-370-23	STD	3
577	551	6	6	0	0	577	2019	Preston	NxB-RIL-370-23	V1	4
577	551	6	6	0	0	577	2019	Preston	NxB-RIL-370-23	V2	3
577	551	6	6	0	0	577	2019	Preston	NxB-RIL-370-23	V3	2
577	551	6	6	0	0	577	2019	Preston	NxB-RIL-370-23	W1	1
577	551	6	6	0	0	577	2019	Preston	NxB-RIL-370-23	W2	5
577	551	6	6	0	0	577	2019	Preston	NxB-RIL-370-23	W3	4
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	STD	2
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	V1	3
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	V2	3
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	V3	4
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	W1	0
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	W2	4
676	552	6	6	0	0	676	2019	Preston	NxB-RIL-374-25	W3	2
28	553	6	6	0	0	28	2019	Preston	BxN-RIL-347-6	STD	2
28	553	6	6	0	0	28	2019	Preston	BxN-RIL-347-6	V1	2
28	553	6	6	0	0	28	2019	Preston	BxN-RIL-347-6	V2	2
28	553	6	6	0	0	28	2019	Preston	BxN-RIL-347-6	V3	1
28	553	6	6	0	0	28	2019	Preston	BxN-RIL-347-6	W1	0
28	553	6	6	0	0	28	2019	Preston	BxN-RIL-347-6	W2	1
28	553	6	6	0	0	28	2019	Preston	BxN-RIL-347-6	W3	2
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	STD	1
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	V1	2
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	V2	3
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	V3	2
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	W1	2
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	W2	4
428	554	6	6	0	0	428	2019	Preston	NxB-RIL-364-12	W3	3
715	555	6	6	1	0	715	2019	Preston	NorLin	STD	1
715	555	6	6	1	0	715	2019	Preston	NorLin	V1	2
715	555	6	6	1	0	715	2019	Preston	NorLin	V2	1
715	555	6	6	1	0	715	2019	Preston	NorLin	V3	2
715	555	6	6	1	0	715	2019	Preston	NorLin	W1	0
715	555	6	6	1	0	715	2019	Preston	NorLin	W2	4
715	555	6	6	1	0	715	2019	Preston	NorLin	W3	2
449	556	6	6	0	0	449	2019	Preston	NxB-RIL-365-10	STD	2
449	556	6	6	0	0	449	2019	Preston	NxB-RIL-365-10	V1	2
449	556	6	6	0	0	449	2019	Preston	NxB-RIL-365-10	V2	1
449	556	6	6	0	0	449	2019	Preston	NxB-RIL-365-10	V3	1
449	556	6	6	0	0	449	2019	Preston	NxB-RIL-365-10	W1	0
449	556	6	6	0	0	449	2019	Preston	NxB-RIL-365-10	W2	4
449	556	6	6	0	0	449	2019	Preston	NxB-RIL-365-10	W3	4
479	557	6	6	0	0	479	2019	Preston	NxB-RIL-366-16	STD	3
479	557	6	6	0	0	479	2019	Preston	NxB-RIL-366-16	V1	3
479	557	6	6	0	0	479	2019	Preston	NxB-RIL-366-16	V2	2
479	557	6	6	0	0	479	2019	Preston	NxB-RIL-366-16	V3	1
479	557	6	6	0	0	479	2019	Preston	NxB-RIL-366-16	W1	2
479	557	6	6	0	0	479	2019	Preston	NxB-RIL-366-16	W2	4
479	557	6	6	0	0	479	2019	Preston	NxB-RIL-366-16	W3	4
259	558	6	6	0	0	259	2019	Preston	BxN-RIL-358-3	STD	2
259	558	6	6	0	0	259	2019	Preston	BxN-RIL-358-3	V1	2
259	558	6	6	0	0	259	2019	Preston	BxN-RIL-358-3	V2	4
259	558	6	6	0	0	259	2019	Preston	BxN-RIL-358-3	V3	3
259	558	6	6	0	0	259	2019	Preston	BxN-RIL-358-3	W1	3
259	558	6	6	0	0	259	2019	Preston	BxN-RIL-358-3	W2	4
259	558	6	6	0	0	259	2019	Preston	BxN-RIL-358-3	W3	5
590	559	6	6	0	0	590	2019	Preston	NxB-RIL-371-11	STD	2
590	559	6	6	0	0	590	2019	Preston	NxB-RIL-371-11	V1	2
590	559	6	6	0	0	590	2019	Preston	NxB-RIL-371-11	V2	1
590	559	6	6	0	0	590	2019	Preston	NxB-RIL-371-11	V3	1
590	559	6	6	0	0	590	2019	Preston	NxB-RIL-371-11	W1	4
590	559	6	6	0	0	590	2019	Preston	NxB-RIL-371-11	W2	4
590	559	6	6	0	0	590	2019	Preston	NxB-RIL-371-11	W3	4
493	560	6	7	0	0	493	2019	Preston	NxB-RIL-367-7	STD	2
493	560	6	7	0	0	493	2019	Preston	NxB-RIL-367-7	V1	2
493	560	6	7	0	0	493	2019	Preston	NxB-RIL-367-7	V2	2
493	560	6	7	0	0	493	2019	Preston	NxB-RIL-367-7	V3	1
493	560	6	7	0	0	493	2019	Preston	NxB-RIL-367-7	W1	1
493	560	6	7	0	0	493	2019	Preston	NxB-RIL-367-7	W2	4
493	560	6	7	0	0	493	2019	Preston	NxB-RIL-367-7	W3	4
453	561	6	7	0	0	453	2019	Preston	NxB-RIL-365-14	STD	1
453	561	6	7	0	0	453	2019	Preston	NxB-RIL-365-14	V1	1
453	561	6	7	0	0	453	2019	Preston	NxB-RIL-365-14	V2	1
453	561	6	7	0	0	453	2019	Preston	NxB-RIL-365-14	V3	1
453	561	6	7	0	0	453	2019	Preston	NxB-RIL-365-14	W1	4
453	561	6	7	0	0	453	2019	Preston	NxB-RIL-365-14	W2	3
453	561	6	7	0	0	453	2019	Preston	NxB-RIL-365-14	W3	3
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	STD	2
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	V1	1
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	V2	1
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	V3	1
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	W1	0
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	W2	2
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	W3	2
201	563	6	7	0	0	201	2019	Preston	BxN-RIL-355-13	STD	2
201	563	6	7	0	0	201	2019	Preston	BxN-RIL-355-13	V1	2
201	563	6	7	0	0	201	2019	Preston	BxN-RIL-355-13	V2	1
201	563	6	7	0	0	201	2019	Preston	BxN-RIL-355-13	V3	2
201	563	6	7	0	0	201	2019	Preston	BxN-RIL-355-13	W1	1
201	563	6	7	0	0	201	2019	Preston	BxN-RIL-355-13	W2	4
201	563	6	7	0	0	201	2019	Preston	BxN-RIL-355-13	W3	1
715	564	6	7	1	0	715	2019	Preston	NorLin	STD	3
715	564	6	7	1	0	715	2019	Preston	NorLin	V1	2
715	564	6	7	1	0	715	2019	Preston	NorLin	V2	2
715	564	6	7	1	0	715	2019	Preston	NorLin	V3	2
715	564	6	7	1	0	715	2019	Preston	NorLin	W1	4
715	564	6	7	1	0	715	2019	Preston	NorLin	W2	4
715	564	6	7	1	0	715	2019	Preston	NorLin	W3	2
542	565	6	7	0	0	542	2019	Preston	NxB-RIL-369-9	STD	2
542	565	6	7	0	0	542	2019	Preston	NxB-RIL-369-9	V1	3
542	565	6	7	0	0	542	2019	Preston	NxB-RIL-369-9	V2	3
542	565	6	7	0	0	542	2019	Preston	NxB-RIL-369-9	V3	3
542	565	6	7	0	0	542	2019	Preston	NxB-RIL-369-9	W1	4
542	565	6	7	0	0	542	2019	Preston	NxB-RIL-369-9	W2	5
542	565	6	7	0	0	542	2019	Preston	NxB-RIL-369-9	W3	3
717	566	6	7	0	2	717	2019	Preston	Novelty	STD	5
717	566	6	7	0	2	717	2019	Preston	Novelty	V1	5
717	566	6	7	0	2	717	2019	Preston	Novelty	V2	3
717	566	6	7	0	2	717	2019	Preston	Novelty	V3	3
717	566	6	7	0	2	717	2019	Preston	Novelty	W1	5
717	566	6	7	0	2	717	2019	Preston	Novelty	W2	4
717	566	6	7	0	2	717	2019	Preston	Novelty	W3	2
716	567	6	7	0	1	716	2019	Preston	Flanders	STD	4
716	567	6	7	0	1	716	2019	Preston	Flanders	V1	4
716	567	6	7	0	1	716	2019	Preston	Flanders	V2	3
716	567	6	7	0	1	716	2019	Preston	Flanders	V3	3
716	567	6	7	0	1	716	2019	Preston	Flanders	W1	0
716	567	6	7	0	1	716	2019	Preston	Flanders	W2	1
716	567	6	7	0	1	716	2019	Preston	Flanders	W3	3
192	568	6	7	0	0	192	2019	Preston	BxN-RIL-355-2	STD	3
192	568	6	7	0	0	192	2019	Preston	BxN-RIL-355-2	V1	2
192	568	6	7	0	0	192	2019	Preston	BxN-RIL-355-2	V2	2
192	568	6	7	0	0	192	2019	Preston	BxN-RIL-355-2	V3	1
192	568	6	7	0	0	192	2019	Preston	BxN-RIL-355-2	W1	0
192	568	6	7	0	0	192	2019	Preston	BxN-RIL-355-2	W2	4
192	568	6	7	0	0	192	2019	Preston	BxN-RIL-355-2	W3	2
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	STD	4
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	V1	4
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	V2	3
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	V3	3
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	W1	5
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	W2	4
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	W3	3
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	STD	2
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	V1	1
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	V2	1
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	V3	2
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	W1	1
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	W2	2
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	W3	2
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	STD	2
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	V1	2
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	V2	2
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	V3	2
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	W1	2
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	W2	3
697	571	6	8	0	0	697	2019	Preston	NxB-RIL-375-15	W3	3
53	572	6	8	0	0	53	2019	Preston	BxN-RIL-348-9	STD	2
53	572	6	8	0	0	53	2019	Preston	BxN-RIL-348-9	V1	2
53	572	6	8	0	0	53	2019	Preston	BxN-RIL-348-9	V2	2
53	572	6	8	0	0	53	2019	Preston	BxN-RIL-348-9	V3	3
53	572	6	8	0	0	53	2019	Preston	BxN-RIL-348-9	W1	2
53	572	6	8	0	0	53	2019	Preston	BxN-RIL-348-9	W2	4
53	572	6	8	0	0	53	2019	Preston	BxN-RIL-348-9	W3	4
715	573	6	8	1	0	715	2019	Preston	NorLin	STD	2
715	573	6	8	1	0	715	2019	Preston	NorLin	V1	2
715	573	6	8	1	0	715	2019	Preston	NorLin	V2	2
715	573	6	8	1	0	715	2019	Preston	NorLin	V3	2
715	573	6	8	1	0	715	2019	Preston	NorLin	W1	0
715	573	6	8	1	0	715	2019	Preston	NorLin	W2	4
715	573	6	8	1	0	715	2019	Preston	NorLin	W3	2
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	STD	1
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	V1	2
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	V2	3
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	V3	1
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	W1	0
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	W2	4
97	574	6	8	0	0	97	2019	Preston	BxN-RIL-350-12	W3	4
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	STD	1
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	V1	2
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	V2	2
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	V3	1
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	W1	0
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	W2	4
367	575	6	8	0	0	367	2019	Preston	NxB-RIL-361-28	W3	4
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	STD	1
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	V1	2
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	V2	2
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	V3	1
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	W1	1
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	W2	4
90	576	6	8	0	0	90	2019	Preston	BxN-RIL-350-3	W3	3
303	577	6	8	0	0	303	2019	Preston	BxN-RIL-359-24	STD	1
303	577	6	8	0	0	303	2019	Preston	BxN-RIL-359-24	V1	2
303	577	6	8	0	0	303	2019	Preston	BxN-RIL-359-24	V2	1
303	577	6	8	0	0	303	2019	Preston	BxN-RIL-359-24	V3	1
303	577	6	8	0	0	303	2019	Preston	BxN-RIL-359-24	W1	0
303	577	6	8	0	0	303	2019	Preston	BxN-RIL-359-24	W2	4
303	577	6	8	0	0	303	2019	Preston	BxN-RIL-359-24	W3	2
71	578	6	9	0	0	71	2019	Preston	BxN-RIL-349-5	STD	2
71	578	6	9	0	0	71	2019	Preston	BxN-RIL-349-5	V1	3
71	578	6	9	0	0	71	2019	Preston	BxN-RIL-349-5	V2	2
71	578	6	9	0	0	71	2019	Preston	BxN-RIL-349-5	V3	1
71	578	6	9	0	0	71	2019	Preston	BxN-RIL-349-5	W1	4
71	578	6	9	0	0	71	2019	Preston	BxN-RIL-349-5	W2	4
71	578	6	9	0	0	71	2019	Preston	BxN-RIL-349-5	W3	3
281	579	6	9	0	0	281	2019	Preston	BxN-RIL-358-31	STD	2
281	579	6	9	0	0	281	2019	Preston	BxN-RIL-358-31	V1	2
281	579	6	9	0	0	281	2019	Preston	BxN-RIL-358-31	V2	3
281	579	6	9	0	0	281	2019	Preston	BxN-RIL-358-31	V3	2
281	579	6	9	0	0	281	2019	Preston	BxN-RIL-358-31	W1	4
281	579	6	9	0	0	281	2019	Preston	BxN-RIL-358-31	W2	4
281	579	6	9	0	0	281	2019	Preston	BxN-RIL-358-31	W3	1
70	580	6	9	0	0	70	2019	Preston	BxN-RIL-349-4	STD	2
70	580	6	9	0	0	70	2019	Preston	BxN-RIL-349-4	V1	2
70	580	6	9	0	0	70	2019	Preston	BxN-RIL-349-4	V2	2
70	580	6	9	0	0	70	2019	Preston	BxN-RIL-349-4	V3	2
70	580	6	9	0	0	70	2019	Preston	BxN-RIL-349-4	W1	4
70	580	6	9	0	0	70	2019	Preston	BxN-RIL-349-4	W2	4
70	580	6	9	0	0	70	2019	Preston	BxN-RIL-349-4	W3	4
517	581	6	9	0	0	517	2019	Preston	NxB-RIL-368-9	STD	2
517	581	6	9	0	0	517	2019	Preston	NxB-RIL-368-9	V1	2
517	581	6	9	0	0	517	2019	Preston	NxB-RIL-368-9	V2	2
517	581	6	9	0	0	517	2019	Preston	NxB-RIL-368-9	V3	1
517	581	6	9	0	0	517	2019	Preston	NxB-RIL-368-9	W1	4
517	581	6	9	0	0	517	2019	Preston	NxB-RIL-368-9	W2	4
517	581	6	9	0	0	517	2019	Preston	NxB-RIL-368-9	W3	2
715	582	6	9	1	0	715	2019	Preston	NorLin	STD	3
715	582	6	9	1	0	715	2019	Preston	NorLin	V1	3
715	582	6	9	1	0	715	2019	Preston	NorLin	V2	3
715	582	6	9	1	0	715	2019	Preston	NorLin	V3	2
715	582	6	9	1	0	715	2019	Preston	NorLin	W1	0
715	582	6	9	1	0	715	2019	Preston	NorLin	W2	3
715	582	6	9	1	0	715	2019	Preston	NorLin	W3	2
510	583	6	9	0	0	510	2019	Preston	NxB-RIL-367-25	STD	2
510	583	6	9	0	0	510	2019	Preston	NxB-RIL-367-25	V1	3
510	583	6	9	0	0	510	2019	Preston	NxB-RIL-367-25	V2	4
510	583	6	9	0	0	510	2019	Preston	NxB-RIL-367-25	V3	2
510	583	6	9	0	0	510	2019	Preston	NxB-RIL-367-25	W1	0
510	583	6	9	0	0	510	2019	Preston	NxB-RIL-367-25	W2	2
510	583	6	9	0	0	510	2019	Preston	NxB-RIL-367-25	W3	1
312	584	6	9	0	0	312	2019	Preston	BxN-RIL-360-2	STD	2
312	584	6	9	0	0	312	2019	Preston	BxN-RIL-360-2	V1	2
312	584	6	9	0	0	312	2019	Preston	BxN-RIL-360-2	V2	2
312	584	6	9	0	0	312	2019	Preston	BxN-RIL-360-2	V3	2
312	584	6	9	0	0	312	2019	Preston	BxN-RIL-360-2	W1	0
312	584	6	9	0	0	312	2019	Preston	BxN-RIL-360-2	W2	1
312	584	6	9	0	0	312	2019	Preston	BxN-RIL-360-2	W3	3
393	585	6	9	0	0	393	2019	Preston	NxB-RIL-362-28	STD	1
393	585	6	9	0	0	393	2019	Preston	NxB-RIL-362-28	V1	1
393	585	6	9	0	0	393	2019	Preston	NxB-RIL-362-28	V2	1
393	585	6	9	0	0	393	2019	Preston	NxB-RIL-362-28	V3	1
393	585	6	9	0	0	393	2019	Preston	NxB-RIL-362-28	W1	1
393	585	6	9	0	0	393	2019	Preston	NxB-RIL-362-28	W2	4
393	585	6	9	0	0	393	2019	Preston	NxB-RIL-362-28	W3	4
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	STD	4
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	V1	3
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	V2	4
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	V3	4
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	W1	4
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	W2	5
684	586	6	9	0	0	684	2019	Preston	NxB-RIL-375-2	W3	4
489	587	7	1	0	0	489	2019	Preston	NxB-RIL-367-2	STD	3
489	587	7	1	0	0	489	2019	Preston	NxB-RIL-367-2	V1	3
489	587	7	1	0	0	489	2019	Preston	NxB-RIL-367-2	V2	1
489	587	7	1	0	0	489	2019	Preston	NxB-RIL-367-2	V3	1
489	587	7	1	0	0	489	2019	Preston	NxB-RIL-367-2	W1	6
489	587	7	1	0	0	489	2019	Preston	NxB-RIL-367-2	W2	1
489	587	7	1	0	0	489	2019	Preston	NxB-RIL-367-2	W3	2
286	588	7	1	0	0	286	2019	Preston	BxN-RIL-359-6	STD	3
286	588	7	1	0	0	286	2019	Preston	BxN-RIL-359-6	V1	2
286	588	7	1	0	0	286	2019	Preston	BxN-RIL-359-6	V2	2
286	588	7	1	0	0	286	2019	Preston	BxN-RIL-359-6	V3	1
286	588	7	1	0	0	286	2019	Preston	BxN-RIL-359-6	W1	4
286	588	7	1	0	0	286	2019	Preston	BxN-RIL-359-6	W2	5
286	588	7	1	0	0	286	2019	Preston	BxN-RIL-359-6	W3	5
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	STD	3
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	V1	3
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	V2	1
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	V3	1
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	W1	5
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	W2	5
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	W3	8
87	590	7	1	0	0	87	2019	Preston	BxN-RIL-349-24	STD	3
87	590	7	1	0	0	87	2019	Preston	BxN-RIL-349-24	V1	3
87	590	7	1	0	0	87	2019	Preston	BxN-RIL-349-24	V2	2
87	590	7	1	0	0	87	2019	Preston	BxN-RIL-349-24	V3	1
87	590	7	1	0	0	87	2019	Preston	BxN-RIL-349-24	W1	4
87	590	7	1	0	0	87	2019	Preston	BxN-RIL-349-24	W2	4
87	590	7	1	0	0	87	2019	Preston	BxN-RIL-349-24	W3	5
715	591	7	1	1	0	715	2019	Preston	NorLin	STD	3
715	591	7	1	1	0	715	2019	Preston	NorLin	V1	3
715	591	7	1	1	0	715	2019	Preston	NorLin	V2	2
715	591	7	1	1	0	715	2019	Preston	NorLin	V3	1
715	591	7	1	1	0	715	2019	Preston	NorLin	W1	4
715	591	7	1	1	0	715	2019	Preston	NorLin	W2	3
715	591	7	1	1	0	715	2019	Preston	NorLin	W3	2
318	592	7	1	0	0	318	2019	Preston	BxN-RIL-360-8	STD	3
318	592	7	1	0	0	318	2019	Preston	BxN-RIL-360-8	V1	3
318	592	7	1	0	0	318	2019	Preston	BxN-RIL-360-8	V2	1
318	592	7	1	0	0	318	2019	Preston	BxN-RIL-360-8	V3	1
318	592	7	1	0	0	318	2019	Preston	BxN-RIL-360-8	W1	0
318	592	7	1	0	0	318	2019	Preston	BxN-RIL-360-8	W2	2
318	592	7	1	0	0	318	2019	Preston	BxN-RIL-360-8	W3	1
447	593	7	1	0	0	447	2019	Preston	NxB-RIL-365-8	STD	2
447	593	7	1	0	0	447	2019	Preston	NxB-RIL-365-8	V1	2
447	593	7	1	0	0	447	2019	Preston	NxB-RIL-365-8	V2	2
447	593	7	1	0	0	447	2019	Preston	NxB-RIL-365-8	V3	1
447	593	7	1	0	0	447	2019	Preston	NxB-RIL-365-8	W1	0
447	593	7	1	0	0	447	2019	Preston	NxB-RIL-365-8	W2	4
447	593	7	1	0	0	447	2019	Preston	NxB-RIL-365-8	W3	3
294	594	7	1	0	0	294	2019	Preston	BxN-RIL-359-14	STD	2
294	594	7	1	0	0	294	2019	Preston	BxN-RIL-359-14	V1	2
294	594	7	1	0	0	294	2019	Preston	BxN-RIL-359-14	V2	3
294	594	7	1	0	0	294	2019	Preston	BxN-RIL-359-14	V3	2
294	594	7	1	0	0	294	2019	Preston	BxN-RIL-359-14	W1	0
294	594	7	1	0	0	294	2019	Preston	BxN-RIL-359-14	W2	4
294	594	7	1	0	0	294	2019	Preston	BxN-RIL-359-14	W3	2
76	595	7	1	0	0	76	2019	Preston	BxN-RIL-349-11	STD	3
76	595	7	1	0	0	76	2019	Preston	BxN-RIL-349-11	V1	3
76	595	7	1	0	0	76	2019	Preston	BxN-RIL-349-11	V2	2
76	595	7	1	0	0	76	2019	Preston	BxN-RIL-349-11	V3	1
76	595	7	1	0	0	76	2019	Preston	BxN-RIL-349-11	W1	0
76	595	7	1	0	0	76	2019	Preston	BxN-RIL-349-11	W2	5
76	595	7	1	0	0	76	2019	Preston	BxN-RIL-349-11	W3	5
561	596	7	2	0	0	561	2019	Preston	NxB-RIL-370-3	STD	2
561	596	7	2	0	0	561	2019	Preston	NxB-RIL-370-3	V1	3
561	596	7	2	0	0	561	2019	Preston	NxB-RIL-370-3	V2	4
561	596	7	2	0	0	561	2019	Preston	NxB-RIL-370-3	V3	5
561	596	7	2	0	0	561	2019	Preston	NxB-RIL-370-3	W1	5
561	596	7	2	0	0	561	2019	Preston	NxB-RIL-370-3	W2	6
561	596	7	2	0	0	561	2019	Preston	NxB-RIL-370-3	W3	9
305	597	7	2	0	0	305	2019	Preston	BxN-RIL-359-26	STD	3
305	597	7	2	0	0	305	2019	Preston	BxN-RIL-359-26	V1	4
